GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
c1721dc9-c1735d53-7563e9aa-a3c5c226-ed049d7b,0.000880898,4464,12648,32888
874c7962-c2fda7c1-e9d5eefa-d1a8a3bd-2d9a22ee,0.000611735,14079,9791,26130
1fe0b098-41569ecf-e19dfb7-8eb2415f-cb8463ac,0.000743378,6307,5478,38215
482d2ecb-70f74dcc-10e1215-58b2591f-7993a1eb,0.000549316,6366,22563,21071
b670af1b-ff616dd4-3f7017c0-7264d6a3-546e6a4a,0.000549316,15610,18375,16015
e29b2aec-cb84a1da-e528919d-d0e3e4d6-62d9e047,0.000452623,18546,7542,23912
1f5c2718-a68a1271-347dc471-57b9c50f-ac351921,0.000652894,5582,3252,41166
3d9085f1-86f53838-1777eca9-efef01e0-e1be150b,0.00023593,12437,12839,24724
e4b014e3-fd83922c-a50a451d-da952ca1-691fdd58,0.000364255,23034,7217,19749
378a4aad-8a71aa3d-d899bea2-2b752843-c44ce121,0.000411987,7709,14670,27621
e4beb23d-4e3882b2-cec880a1-fbbf4e7b-21d5ad30,0.000353894,10249,13208,26543
5eb83b89-2cd554ed-e19aa870-d68c55fa-8ad3eb1c,0.00270961,5563,3465,40972
3b61a974-37345fad-d1f65f07-d271873b-7970016,0.000685871,5983,14780,29237
25a7f4ab-b920db98-fa7c53ef-bdd5f6ee-df25846a,0.000411987,6997,21069,21934
a98345b3-7c64a74e-f92bddf5-68c4a79d-9363ce02,0.000353894,16063,16735,17202
63828791-f0f9f549-774516c3-62ca9ead-8da08e79,0.000976562,58,16777,33165
b1f45478-976bf765-53fd809d-7f22ac58-263bd670,0.000482253,15703,9109,25188
b8a88c31-403c1962-53898446-c7f2d15d-fb86674a,0.00030899,9235,19999,20766
7a0c91ec-5cc521f5-f69fc3d7-dc57ed09-7cb37266,0.000353894,10386,13079,26535
464d3e6c-d32882db-45a7dba1-2d38d94e-b45685de,0.000530842,10287,13020,26693
14cdd460-df3dac0-e5223ffd-f688ab0e-26d11d31,0.000549316,10899,13384,25717
818af62d-a52869e9-f465738-a52982ed-6c8e3ee9,0.00064373,13119,6327,30554
1eb3d45f-514b491f-1c90cdb7-a9b66b-65af52cf,0.00390625,1148,16967,31885
16ae78a-a15a2686-e8d635ca-d3dea854-9f655b25,0.000611735,6337,9404,34259
32428129-4e0b4d62-a03b4fe-7ccd16d0-9a78339f,0.000541923,3827,16083,30090
82c7d635-75f5586c-c7e85a8f-b04af0f2-a72d06e7,0.000796262,7622,13129,29249
9ba89a8b-cd35e375-970da838-7977f3dd-ddd60087,0.000530842,10599,11752,27649
a1a452df-cd8127f-4532f4f3-84d37bdb-de07d254,0.00032,30793,4335,14872
4167ff93-dbbb4335-8ac33587-34bc1ffa-f49ce9e4,0.000611735,20173,10098,19729
7b6d49a9-51c20394-5907aec-3b437273-c2f97b7c,0.000449698,14363,4021,31616
1b1f77f1-b5f5b124-21a324cf-1ca0e3ee-4cf7bf58,0.000305868,19955,9204,20841
40866d36-3d362646-cede09ed-ee7ec2db-33b0b96a,0.000549316,3814,19200,26986
a7295e5-3dddad21-78470d1d-b903106d-218fd32,0.000652894,14801,4407,30792
51baad7-c9310870-854b3863-bdd862f0-48f2c19b,0.000685871,7550,13310,29140
dec37134-64a5f57f-cbe5839a-b96bfc61-6882d459,0.00411523,2521,13759,33720
f742c1a2-2f52adc3-3fc32e29-8614fa05-a67f260f,0.000549316,4354,13699,31947
8609c30f-774a5125-d9e060ca-c122da8b-e75c29ae,0.000231743,21950,13680,14370
30a2bc05-a0b0b1b7-6c169fdb-40255bae-eb794fde,0.00030899,10999,15559,23442
f7891040-19fa4329-77508c3c-afe19f81-18b2bb1a,0.00023593,11725,12244,26031
32e5f537-60fbcbc0-e86c3786-ee8dd094-6dbea1e2,0.000530842,10178,22562,17260
d34e9349-2171591-4f8e1b91-c5a9ac75-bdc83bd1,0.000685871,4836,11765,33399
8a0d675b-cfacab9e-89579f4e-1c9822ed-39eb0052,0.000642426,8385,5977,35638
dbcce712-5792ee3-adc9f877-5b675dba-938f0b22,0.00162577,4501,6920,38579
28b0ba2c-6448ea03-53905fa8-899cd955-a4511aad,0.000549316,13321,18646,18033
37746e2a-7ff5eb32-9ce582aa-f4d14e22-37813f7,0.000609663,7690,15021,27289
40c6eb16-d749a288-8bacc74b-8c0783c7-9b3d4e7a,0.000825976,3330,6711,39959
2a5c9cbc-aa16c7f6-343834f1-441f10c6-944aeb41,0.000609663,14151,12275,23574
b4812f8-d36f9e6b-2761dcb1-e0d782e9-b46bb3ee,0.000541923,8805,17115,24080
c84fc646-a4ed1667-c10be7f5-393feb5f-f65f4c2d,0.000541923,7169,11036,31795
8c4c9a6c-7f48996c-e7ddd39a-a5ef7423-77c80c8c,0.000611735,6936,8548,34516
55ba67f7-3910b385-9bf5f8c6-ebc23a73-c4f62a8b,0.000541923,4085,14405,31510
f864dfde-b2887c27-be2b903d-81f46783-76f49a79,0.000428669,9246,14058,26696
731c4168-d7852691-810017bd-fe0e407e-7ee1d14e,0.000685871,7267,13125,29608
b71247aa-b092690c-e65d7bc4-35b657bf-fe157ee8,0.000353894,21763,9440,18797
40382d46-35007196-92ae5209-244b8a35-6f6bd963,0.000734082,7300,10479,32221
2b8dad5f-c0c998bc-5115989b-595271c2-6beb735b,0.00064373,8260,9206,32534
c4a44ef4-611a3d79-403cf101-3fa590f3-c79606b2,0.00063504,11843,4999,33158
693a74e9-6c27c54-52de0770-ef9d79ac-cda72f74,0.00023593,10873,15157,23970
35b3679c-75ca3f1d-22450ddf-6434d53f-a4bc11f5,0.000411987,17941,17685,14374
1e60ab2e-68bef8ac-e3a417f7-3eeb9a0d-8f1abae0,0.000756,8255,4450,37295
dcc2f6d5-ec0fd727-1c4509fd-35948f82-4d75c180,0.000541923,11714,19194,19092
909c52d8-52a8a1b9-18b735b2-9a79a5d3-de924015,0.000868056,1703,8747,39550
14ead77a-1f1ad788-f741bd53-f9d1bee5-cc3859c8,0.00076171,8694,3911,37395
7c485480-d7f1380c-b619c5a4-f8e68519-7d66f91d,0.00023815,8956,5733,35311
475fa099-4d275961-fb5acf66-6414ce5c-601dea70,0.00694444,2541,5181,42278
96290f0e-591ea1d5-c5e1a026-849a6d4-2b1438e9,0.000732422,3856,19023,27121
240d6823-47925f4a-6de3bf96-cc18e0c2-b218e086,0.000868056,1286,9447,39267
9c4f5df3-6f9fd95a-61e41bf4-8c92e0ee-42f19e51,0.000686646,4417,8536,37047
704ba21d-d928f41-2883d046-d8c39a84-d236e3ba,0.00030899,14361,19386,16253
ac3f493b-c6840d88-72f9371e-43c9ecab-9656bbf3,0.000411987,15330,15691,18979
554368e1-9e301415-691f61a-3857dddf-fadc7c49,0.000509779,20740,11285,17975
f8c2d792-4ac19fd7-41145c51-b90dad8-b83b5d84,0.00617284,3761,8993,37246
c454cfc5-8d4519e2-9177c56b-1453c1c8-8a08fbef,0.000541923,10991,13709,25300
e821babf-ded0ec42-99a3270e-8a8ac62e-e508fa5c,0.000611735,5466,10485,34049
e17989b-da0137ff-10d35f9f-dfe773ab-c1206575,0.000611735,8836,11754,29410
2d698cfc-9e085d17-c3520eed-c05d2d15-f0a8b611,0.000530842,18777,15227,15996
fbd3d9fe-aa2ce514-6c502e2a-c6ccccf0-32bed367,0.000428669,14759,12594,22647
f22fbe5e-f937c720-b2e0fcd2-bc1b84a5-363d6be8,0.1152,85,4068,45847
43d12aee-81230e28-e7bbe550-d17e6c79-cacfbac0,0.0164609,1494,8022,40484
4b7f1b7-2b211a22-751b1b34-c7fa1d92-553be8d6,0.000825976,1801,7160,41039
b984bb29-14735441-6596e7c4-54632227-a87fe16b,0.000353894,15001,12657,22342
f5de8557-f7dac634-25e80f83-f63c8427-1d847967,0.00076171,7826,3643,38531
235584e9-4eceda8c-3d56859a-37faf537-26b1488c,0.000157286,16249,17303,16448
c6b9c1db-2e518c36-325533-c124ac47-d8027b5f,0.000231743,16022,21354,12624
6450f064-6a8c31c6-4af62d90-3dfbfcf6-a3c953cb,0.00064373,2993,9443,37564
9a39e4b5-d435b165-3f4ff32-7ade5a9a-82d26e25,0.000482798,12419,8294,29287
c5422e83-dca52f3e-e93492dd-68dcbe6-7afc497d,0.000609663,14653,9533,25814
71fbce97-1e9df9ef-eef505d-384368bf-1f165945,0.000976562,447,33435,16118
f2e1b176-84c7dfe5-7622c79b-4cd142b7-fb6a0572,0.000864,6015,4775,39210
e72a5eab-a2363353-ac4da8ba-19849059-bd3c1b5,0.000578183,11726,7343,30931
11468d36-d9e5c2fe-d6093dd0-6965b6fe-abac2c4b,0.000520365,21873,6690,21437
4695e6b8-b8e7a9d1-37f7ac02-b0a24eb6-b3ff1c1b,0.000734082,6708,10855,32437
6eb978b9-950ad30a-fef77246-1892be93-72538b61,0.000530842,8218,16590,25192
cd6f9553-9ab4a984-90579259-98c73197-1052e5e9,0.00048384,13877,5454,30669
d48080a4-628feb2e-8ba6c90b-17be5b77-a39e465d,0.00018,23287,5962,20751
44fcdc26-b81b7309-7f9c740b-c1a9a7e-55523704,0.000549316,7496,15118,27386
ef5866cc-b222682b-7dd03387-c66715b7-6c6dd675,0.000381039,9031,9245,31724
6e710087-29114316-a93fad7e-2a8bccb6-f1fbeed4,0.000578183,10215,7286,32499
d9cb2914-a8ec9ea3-42ed599a-901b447c-f6abbc55,0.0105776,5427,4537,40036
c4296bc1-7bf77d70-940a85ab-cf8a57f8-4af79d06,0.00457247,3407,3460,43133
3557d57a-a0b2975f-7f811b92-7bddedab-ebfe7d41,0.000217014,17016,2457,30527
8c17973f-d260dc9f-71f613aa-48efd5c9-b4768abd,0.000300407,16406,6076,27518
41b422cd-1ab15438-b7c38acd-7fff919a-c3e960b4,0.000874412,1862,3829,44309
31ceda9-79ce26d4-dac1351d-3862fcd4-e5e79859,0.000707223,10185,7063,32752
8e775830-fc46742f-98f357a5-8aa0e51c-4413c37a,0.000235058,30113,3580,16307
aacec262-eb66bbb4-5e1ba20b-64dc11ee-b69cf455,0.000669041,5582,5602,38816
f12f4821-d081ac1f-d00a8824-520fc603-5d9075bb,0.00585938,2299,12031,35670
be3a4a29-278332c5-36a1035b-261199cd-6c4b3734,0.00023593,17789,16311,15900
79eacfda-d6ff4773-69b2b32a-c536bc5d-6bf89a9f,0.000428669,9066,14941,25993
e38ae953-c9f954d1-79c415fb-6f66bb19-88d6fb7e,0.000734082,7544,8407,34049
267fde44-f77861a8-632eb82f-7d38da88-8436c944,0.000611735,4816,9580,35604
1ef4d4f3-1af326dc-25cc3885-c8341e70-f1d567d3,0.00205761,3786,9575,36639
25cf42b5-f8e8f6f6-f5dd1b22-818000c2-ae708f36,0.000300407,17457,9239,23304
29f945d7-27cdc4be-640a6e4f-4c359e7d-87d6eb57,0.000864,5334,6026,38640
98ba42b7-ab41fb8f-23459b55-a76a6a50-72dec1b4,0.000578183,7819,6574,35607
696292e0-fe3c6ddf-2637b503-6139f02f-71b290ef,0.000353894,23797,14681,11522
10d7cf57-8ff3fc46-25b3a07c-bcb2958b-57f2f009,0.000284444,16829,6328,26843
a457ef39-197f5e06-751b8891-807dd71e-6a23806f,0.000611735,11466,9965,28569
a54f9ad0-fff7835d-66494a73-bf4ed966-b1ee8b51,0.000305868,8003,9243,32754
af3fca13-bf2c47b5-e56ebcbb-fd47cad8-3c42829,0.000541923,8663,15943,25394
bdfc0f2d-657f38a0-592879a6-2b9212a7-225c7454,0.000642426,9770,6691,33539
37b956c4-13bbff5-6a6facd4-12c77025-e0668523,0.000353894,20595,11513,17892
90c634f7-dcd0438a-1dd54319-9b2be8e9-371bfcc0,0.000353894,16128,19197,14675
d466a204-a4d99560-4c569f3f-59be985e-ef58b395,0.00144,4707,1888,43405
c8f801f3-ed9568cc-d5054906-9fb07b54-41d17541,0.000367041,17153,8703,24144
2c1faf7c-14705cc4-f3b41ad8-ac4d0dcf-abf429ca,0.000157286,18872,10856,20272
f77cf3f8-5940c7ba-477dbb5e-dbdb5985-b07ac06f,0.000375509,11922,8604,29474
268fbdb3-534850-7bb3d01f-a3e5ba23-8c535caa,0.000541923,4948,21800,23252
54d15ed-1f81e766-238e64fb-97b11ba2-1f956017,0.000305868,17006,7814,25180
840fdfc0-42463684-4c7083dd-e341d10f-a737fb59,0.000976562,1904,23600,24496
4d1a8d83-4d8a16c-1a3d6f9-f6431bef-2faabd8f,0.000804663,3859,7618,38523
39fd9e7d-734dc524-238d188f-93a9343f-c116634,0.000611735,12534,9622,27844
4c7e53a5-36b9e33f-df8cdb8e-ee0a306d-5310b59d,0.000642426,13043,7409,29548
280c85a8-8fac38c4-94f463b6-1602ea0d-af4374b2,0.000533434,16039,5486,28475
e5169467-a7ca2b46-4d4ceb3f-7e42851a-9ea19056,0.000381039,17292,14477,18231
83679bca-1618e852-ca60481e-6489564c-2a9152b5,0.000353894,12417,10288,27295
6023db71-e4f4bf9e-1b57d3d5-57cb218a-4f638b9,0.000868056,4154,11511,34335
46ed9971-d5ae55a4-3b7e8455-e7e03ad8-995708d7,0.000609663,4327,13131,32542
e5242c69-7b92a1da-59157a9b-34593bd2-b5976f6a,0.000797708,7578,3154,39268
55feb723-4e7a8170-a8178596-9175bdf0-1a2def33,0.000791016,6989,1644,41367
6ebfd1fe-b9b2343e-19abee01-5e30bd73-f11a3f62,0.000442368,13619,4648,31733
8ea8c68-e7f769d6-e1cbe7cc-19ca906f-8237a143,0.000443568,11274,1553,37173
7e711caa-8d17ecb4-c4f2249c-cdca93bd-58996e20,0.000609663,8577,8659,32764
120af6b5-fc8f6d4e-d87727d1-7de3ccd8-f532a4d4,0.000868056,2540,11460,36000
5e5c2b79-6af09933-11d8bad7-22f624b1-4b1ab773,0.000976562,6034,17543,26423
84bd05a7-2c0016ba-cde8f526-d85acc03-758bdf75,0.000743378,7931,5960,36109
e0ce1f12-d4a86e1c-2a6acbc9-92d89788-2420f44c,0.000381039,15004,14460,20536
4c329d54-62de3b18-4544bb1b-204fa747-2d805910,0.000917751,1595,7802,40603
43ba82a8-310d6f41-9cf7ddfa-66f1cade-b3d8c507,0.000732422,15948,12967,21085
b4b033ec-813a8ce1-15145d19-831c1972-3b86c1d2,0.000530842,17175,15767,17058
a8f241b8-bafbc9d2-eb38670f-c90453a2-8e7690e2,0.00023593,17341,12226,20433
685ad0e3-b4a158a7-16d15d23-e94d0ea-3b2b4846,0.00256,2390,2341,45269
fc0ab337-53f56e1f-2fd9b9fe-809539ef-8ac5d146,0.00023815,18171,11565,20264
d8e7aec-c513c2f5-76247f17-86eb07b3-9fe70ec3,0.000231743,16621,20672,12707
39b02a6c-14d51d7b-ec86a4bc-2ae4492c-53f00933,0.00115741,1191,5830,42979
a0ed9a77-f757f7c4-2fdd769d-d374ed29-d2e15991,0.000474074,9716,3709,36575
e48f350b-558b4342-3da689d4-ce4f23db-e6dfccd5,0.00042336,13702,4949,31349
ebf50f3-2217bf83-2c28e996-d7ac8084-90045ff9,0.00023593,17857,14269,17874
a42e0d2-584da326-1ee5af1b-c6d967b4-76dba43f,0.000353894,16867,13590,19543
bdce127f-c5f3c170-2501011d-2a30d9ee-95208f34,0.00231481,8084,6611,35305
d6d8f5e1-bf9b71f0-cf62935b-3340e172-b8ea318b,0.000685871,7376,11338,31286
73730a5d-ca22511a-ca46569a-2c3ae020-d00ac427,0.000868056,725,11018,38257
95b26be9-f3788ce5-59ace247-2f01a1cc-709d8f30,0.000305868,16582,8779,24639
26c7f664-f3e861aa-56c64373-5349485e-a498265c,0.00025489,22667,10497,16836
32fc2524-11094b3c-25ea30db-28fcc0e0-793da850,0.000611735,15466,12113,22421
dda5267-56e554d3-7e9ecfbb-94928cb4-34a218fa,0.000541923,7385,17991,24624
96715ff3-a863354b-ec681c5-e955eecc-bcb5a8c9,0.000305868,22078,8904,19018
3f730cf5-ebaa828c-ac8e243c-f088e56f-adf49a6c,0.000804663,6926,6546,36528
1239ce69-e13fd091-4a12478-6f5be1ca-f3706f4c,0.02048,4698,8063,37239
46803e7f-ece96617-e50ef3aa-5c4db7f2-bb4bd5cd,0.000754371,7921,9063,33016
f98b326e-fe0ce57c-8ffaed22-78b38473-d15cfc13,0.000611735,5636,8136,36228
635b006c-e1a041c6-87dbbed3-72034957-86caa1cf,0.00216,6661,4267,39072
b220498e-5c9dc9a5-ea7578f-5e4bf43c-bb9d2a,0.00076171,7402,3654,38944
d2d9146a-832e6104-6bee0b7d-e53f6f1a-f4aecf0b,0.000132305,18255,14289,17456
9df6fa47-24c8d4c7-5139a427-769bbc69-16ed3bac,0.0016057,7158,3055,39787
31eae243-1f431e15-a272b216-784bb06d-677c2e5c,0.000685871,7827,13180,28993
7595381e-471e5ebb-3f47a39-1042d60e-d611392b,0.000300407,23189,9041,17770
f4b615a0-cdf982b3-7c148a33-78d9eeee-7e3bd92d,0.00444444,6495,2925,40580
768a2da0-bdc449db-bc108c3b-7d78716f-c1c90424,0.000411987,12527,15940,21533
48c12682-6c4b4a56-21684622-c13d2ad0-c662c281,0.000353894,10046,12800,27154
10af97fc-53f95654-8100d874-13831edd-6458f110,0.0078125,6387,15088,28525
67ccbf0b-3865c930-c4725253-f2a92e42-6033764a,0.000796262,1106,16992,31902
6536b478-4670f9f5-1caaaaf9-35efd710-9d3381e9,0.000128601,31857,3325,14818
937a69d4-2211d274-9204a5d6-8b1fa8db-3d1144d6,0.000305868,23133,11988,14879
7a8b4de4-1387ecd4-7c89a535-6f1bda41-fa34cc4f,0.000381039,17554,8613,23833
d0534670-cd766d09-809a1a32-10cd3c5c-56a17c9d,0.000549316,8331,20894,20775
241c673-58f2c07b-2148e1ac-21bd47cd-efb4a9c6,0.000609663,7810,13260,28930
9a7f5394-f2e6ceab-1c757bf4-8524fcc8-71105c87,0.000381039,28133,10670,11197
f0952528-562b2ca3-da8625d3-790fdfdb-6edbd3bd,0.000231743,6229,18347,25424
a5e1730a-e2fbb8a-e341677b-e48ca2b3-69abb16d,0.000338702,23966,10486,15548
2b79526e-506be3c4-f1e51225-b15b918c-8f95aa30,0.000602136,8297,5275,36428
5ca99969-1ef2f22c-6beeb996-22e458b8-cad8be73,0.000549316,8778,13912,27310
8891fd70-d5ad6161-5c9cb4f-fe02766d-7bc524c4,0.00278902,4065,3531,42404
b368cc96-21362f7-84fe061-64823e5b-7e761495,0.000541923,7424,22839,19737
ac5b036e-ace1e70b-50130cb1-a67c27b8-3cf41d2c,0.0006615,9047,5107,35846
d4016dc4-51cb3dc-1242c468-9bef61a9-bf16756c,0.00109863,6550,4109,39341
46f5fb08-1bbd4c12-e048be81-8f32c70d-1f9ef83f,0.000559624,13983,3648,32369
9eaa894b-755d76ee-2d848b8f-82949ada-51b5255b,0.000353894,17162,16954,15884
814767-3ca1b52c-40076f13-73f03f-d53236dd,0.000541923,8295,24449,17256
814837cc-14d4fcd3-38287653-44f4ed64-4357dc64,0.000541923,11019,13917,25064
c46315a6-3641a163-2f1dfe6c-f216cb01-50aea3c5,0.000411987,18048,8217,23735
1794a5c9-d26326ba-9e025d14-12147604-81afe8b6,0.00025697,18576,6117,25307
51ddb1de-94864451-3e8a4b5a-708f55f-dbc67f42,0.000411987,21520,15209,13271
37eb801a-b0ece42d-41752e30-8f916b50-2de09e90,0.00030899,14047,13486,22467
286b5c81-e5ff47db-537244a6-31e1931-9a703607,0.000231273,18498,6663,24839
cc96c646-5fd4ee7b-e7263295-86713918-c0453c1b,0.000732422,4457,18556,26987
79c67d16-f76525eb-9d6130d2-77e04b87-6372cabf,0.00023593,11436,15592,22972
a160ed33-18932b0e-2e9ef049-edef0ff5-488d8eec,0.000530842,5008,14660,30332
297bbf44-d104f2d-2991d632-320b8364-5d4ee160,0.000685871,11025,11071,27904
49e44c7b-661948e1-2aa8a982-c5a035ce-48821c61,0.000611735,12768,8698,28534
e0a6edc5-dd6b03ce-3317e773-801edde4-e1b10815,0.000734082,9572,10050,30378
69e7ffe0-34b6a68e-a5adcf88-d4b08e5a-3f7faa03,0.000743378,6391,6790,36819
9f9eabf4-398c8763-d0eac35e-219f804a-c1c0cee9,0.000734082,8270,8995,32735
a731645b-93ab566-4896c4c5-5ee19f64-ccb52e86,0.000976562,953,13740,35307
