GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
447fa450-f0060675-3cdd5772-cf801d8f-8385a938,0.000565778,7822,11325,30853
c983747d-f75b4be2-3c6fa94e-31edd463-a579dd1e,0.000976562,650,17597,31753
661a3407-b4d90e99-786abffc-af040972-33865103,0.000771605,3092,18467,28441
3188e34a-360d558d-72fa3b1-4e2718dc-4a2b695f,0.000734082,7125,11348,31527
75d7de2c-1194efe3-7c14997a-fb58812b-5e474605,0.000541923,6947,24918,18135
6a0534e1-23c31a7d-49cc7dc2-395ad938-805b3c96,0.000737034,7770,3096,39134
e1b67aba-f8089e45-52a9c600-a2f2e479-4b1338b4,0.000541923,8721,23306,17973
3d99f711-7788850f-8b8ebcdc-cdb80d56-cdd02bfd,0.000669041,13845,10355,25800
4e1351c5-5a37aee2-3e37b78c-f624fa09-163717e8,9.15527e-05,31657,8061,10282
6880697-c6865c55-54910b50-724954c3-dda9659,0.000549316,5440,22987,21573
b7230e3a-5f82c507-d57c3659-85415709-29236fb7,0.000858307,6024,10348,33628
1f3e0d80-83225d27-41ba82ca-44f2999d-22880c06,0.000428669,11033,17224,21743
c80278ef-5524307f-fb7585e9-f3ec68ff-d2d4d05d,0.00023593,17193,13764,19043
66f67a5b-de785e84-239abbbf-c446d5f9-b37cc166,0.000549316,7029,23660,19311
5cc827d3-12d27cbe-622d474f-a2109e2b-e7a18d75,0.000549316,12194,24698,13108
b34e957c-968d8d6c-dd158b4d-a714718d-79083fdc,0.000541923,9960,24909,15131
b021c839-fa9a5c2c-7bab97e1-be7fead1-63f6b6a2,0.000541923,4132,20824,25044
5c945738-4fd017aa-b25a9b2f-e7e72ccf-9385b08f,0.00033039,20524,9560,19916
b3a89cc3-1ed884fa-cab5181c-fee51502-b08d8de1,0.000743378,9624,9458,30918
d8e00d5a-6bb20b64-3b3dfa55-d6ec616d-7fea2e0c,0.000880898,2021,12332,35647
d5757e24-fd228519-d73c59f7-170d407c-a5e561b8,0.000353894,14315,19437,16248
b51a904c-e61988d5-3c3d4bf4-d05be4de-f81e44aa,0.00023815,19843,9050,21107
64d449c0-ed04dbe7-c8741f41-7b8fb8db-f0de7ac0,0.000482253,13735,15871,20394
586098e9-1640cac6-ca520ab3-aabbb8d6-1b9e4f66,0.000609663,10891,13176,25933
f4d8373e-1536b036-258a1c1d-e8c004ca-1f02efdf,0.000440449,17686,12226,20088
4550f0ff-4ae19376-a12df8b0-f3f058f4-1d7b36c,0.00030899,27709,17468,4823
a0b1d670-5501f351-89a92bdc-4f4f37e2-aa4d7a17,0.000669041,5420,8434,36146
f2141610-ebd57e9-4930c642-9df0ac5-ef609142,0.000367041,14889,13803,21308
3c0f62bf-4d06344b-332cc52b-86d1122a-94c64644,0.000428669,16879,9445,23676
c835cb01-70605276-5bf3eeae-d57a6ebd-7d7038ae,0.000549316,8611,19520,21869
b372a3ec-1b6b8fdb-1e84db8f-af8bd154-4868bfcf,0.000192901,27675,9973,12352
eec9a278-976e446e-df930132-bf4dc92f-9e57f02d,0.000771605,4739,7692,37569
cfd6f18d-2075f415-84a755b5-247fd836-861919d1,0.13824,515,8032,41453
a9af84cf-f42f28ca-721ddcaf-874f62a5-1f1ba65a,0.000530842,9465,17826,22709
a9ed3c62-b99070b2-77659c5e-13902a39-9b404294,0.00030899,17773,18611,13616
f93c67c4-59ed349e-b7a02bd-56393558-e2d7d5ed,0.000541923,6628,20731,22641
37429ca0-7e827008-47f8cd29-b8627457-8c12c341,0.000732422,5231,18403,26366
d780f619-3d507817-75320dcd-c7d7d7f3-20c6490a,0.000530842,20203,16674,13123
3f5c4a13-75bd65c2-b9d6d217-ede47804-c4d8c2e1,0.000603497,6923,9936,33141
72cf3fec-14f1782d-a4166fd5-b4fe79a0-b611429,0.000482798,17363,8810,23827
2b974717-1714b6a3-ac9b84ef-d69c662c-25c6f25b,0.00076171,6491,5588,37921
f542a159-266c02d4-c052078-93a095e3-29f1ca9,0.000549316,6160,23030,20810
9683942e-3076be0d-8b7fba8-e360fd2e-389ebf73,0.000411987,9027,15587,25386
9159bed9-14ad88ba-e1a92689-e24fdf16-abc9262d,0.00227556,3776,8144,38080
db9dfa49-af8338cd-59149eff-e841f315-4bb11286,0.000880898,2686,10830,36484
34c80bb6-1ce97066-8844f57b-e9b95b71-c8b6e69,0.000858307,3303,11782,34915
e2196ca9-85dd9987-ebc87d21-6e507ff7-8c8d762f,0.000541923,4648,27745,17607
11521244-99082069-c48e43-a569d11d-13899fa4,0.000381039,11696,13520,24784
d19193b9-de3f47ad-b76969af-917696df-4c6f2c96,0.000917751,480,10218,39302
9ff5f921-839f0f1a-90d12b98-1dc565e3-552821cd,0.00439453,4720,5517,39763
ec9a4753-db9902b0-f83df0b7-1e749459-3916631e,0.000542535,9116,10364,30520
b40d7baf-55d7cb0d-b48aab0a-5baf9683-734ecdd2,0.00216769,3847,9420,36733
58427fbb-69676c05-5154f57a-3fe86488-44db5555,0.000305868,22983,10038,16979
46025bdb-950e2dda-ca356825-fe7af29b-539ecfcb,0.000267918,14353,11702,23945
b2a1e29e-e2979e45-2f2e5ded-750d39bf-e26ec2fd,0.000603497,17223,10135,22642
46ce6d55-edca705-fdf8a137-21cc2937-f97a4d8d,0.000411987,8853,22787,18360
609db093-19c7cffb-8fd26982-dc0da761-8a84ea78,0.000338702,11560,13264,25176
e91db90c-c6692bce-916ccd3f-62f47355-bd9346d9,0.000701937,8238,3406,38356
550ec196-532a5c70-1066f2aa-a44ceeb2-829818df,0.000796262,7396,13693,28911
94f57a34-3de2e3bc-9f8cdb9e-f96d62f9-b1e60bc6,0.00023593,16322,15395,18283
3a97084-762123c9-f41df136-9c3c09fa-e00b791,0.000541923,8574,24695,16731
99855688-7496d123-eec4d4f6-f23dfa7-eae5db13,0.000381039,18833,15604,15563
4666faaf-cf5e2105-237c0f86-c450637c-e7863f9c,0.00432,3755,14579,31666
64e77d42-362eb6d3-8b8f8707-327c37e-7637de72,0.000440449,15058,14034,20908
986f11b9-b0dcae4d-84f932b5-33e1c21c-2799916f,0.000211689,14875,12479,22646
f29e2798-f778e601-bb3f2422-ca00c784-92f57c1c,0.000305868,12612,14610,22778
7697b282-f0f6fade-befd7c0c-5a0d666b-944a150c,0.0666389,8589,7920,33491
77ba08bd-8367fa49-1d069201-ec1f3ca2-6426be5b,0.000167449,17397,18328,14275
539e709-f6b79f9b-1e8b7b59-b2a05c1-34e8e2ee,0.000669041,5043,9115,35842
6c1a780d-ca1d1fa3-d7db4f1-5a1df2c8-6f7ac72,0.00308642,5849,11959,32192
f15d95cf-43f29dcb-8a26496a-7465164f-d80eec47,0.000530842,15183,15676,19141
9e28043c-27c0b0cc-cd850f38-e0459a24-3fe33e77,0.000353894,2881,17381,29738
bf88e327-aaf4c5b2-804a4769-d7957c59-693ede7c,0.000541923,3186,23459,23355
ebcc2458-4d0e7df8-98b40377-2bc8e959-b7b240cf,0.000381039,22107,11936,15957
6049622d-efa8c76-3111dbb4-4f05ef6-fa05810e,0.000868056,3232,15585,31183
84d6d88b-e42c79ae-9df9725f-8d88afad-2c730324,0.000796262,4322,5496,40182
11e5f9ad-d390cdbf-9e3b26ac-b076ab7c-89969ecf,0.000796262,9087,7437,33476
38b14864-607ae956-114d4f2-80d335b9-b04db577,0.00135481,10995,4490,34515
a9cc0855-df771d5d-1347328f-bf885ebc-d5e0db44,0.000734082,4170,15019,30811
da1a91b0-d90cf046-692ac323-2332b72b-65901077,0.000812884,6328,11550,32122
8d897ebc-34101b56-87d6fb7b-f2c9e4e0-86a1962e,0.000796262,8136,17452,24412
da68166f-d67a1924-8f0b0593-24bee389-4461afe2,0.000642426,10033,9352,30615
cfa019fb-260fe44-9b64c28-1e694640-56806530,0.000549316,2829,21519,25652
91fec2ef-2a272a42-ff1872aa-2d543221-c1876cb1,0.000411987,9053,20882,20065
fe391dc0-76b2d148-69db3559-ae505572-2c1710cc,0.00030899,13836,11441,24723
dc9110ca-6a005f37-d20f6f36-a115d0f-b42d42e5,0.000428669,16064,16088,17848
6fedba31-e78e8c27-7a27aa1e-4111c64c-9c1b08a8,0.000353894,7619,15792,26589
4a0250be-213747b1-27cd8950-de5a24d2-20d333d6,0.000964506,7670,4403,37927
1a9d065f-5fbbaa8b-ce59fad-970e7cdb-b729a5b8,0.00012642,27687,12318,9995
ca3740ae-d31e7fe5-2420ecf8-9ac3bd97-d0943dca,0.000737034,8536,3791,37673
e4231f4e-ff398291-3914b02f-7012ee22-275835d1,0.00077555,10251,4485,35264
cae76649-372f531a-7f45f7e4-9dad57a1-30109bd6,0.000353894,11799,20218,17983
af243668-b709d39-81bb8eb4-5acee53e-de0a4063,0.000541923,6224,29371,14405
7c8b2f10-e2b15e67-471a25f0-87a79c52-7b741463,0.000615375,9279,4362,36359
8419ee43-be91439a-7bf7f44a-4b1a012-c0e77b16,0.0006615,4823,7359,37818
c1b72c1b-6df617a5-65ccb103-a5fd0274-a0bbe36a,0.00064373,6183,9394,34423
c96eac30-e024e274-bd07129d-e28c0e9f-a1e86b8f,0.000411987,14922,25775,9303
46b1fa44-f02a39df-f5c05aec-4ef271b-cee7e442,0.000353894,19139,19069,11792
5fe05d73-f1b0b2db-10086e79-ed34eb20-4b3a2594,0.000211689,30970,11001,8029
d2ce6273-59cada11-2429ca4a-9a6ebea-b368cc9a,0.000428669,17247,14954,17799
7bba2055-d0f12b97-2e50f958-d127dce3-850cdde9,0.000542535,8348,14891,26761
7abf0002-26c8c6cb-d8c2d1f3-b542270b-f29be3b5,0.000603497,12958,11586,25456
8a435803-55d9c33e-e778e7c1-b2a1e2b1-43887f35,0.000541923,7485,22100,20415
211b3173-35ed0cf8-2a1e12cc-d89f2761-acae8a07,0.00023593,16929,12641,20430
50ce2f90-9b8d8f92-a2b7eb4f-a3d5f71e-3445a94b,0.000353894,11181,16051,22768
26f92764-5c296cfa-764710ac-ca94171-bde5d152,0.000428669,9314,16460,24226
69199a64-bc99ca7a-4b137471-3334a536-8605f595,0.000353894,18184,16238,15578
8e761e7a-3ce8756a-fbe51dc-d763c17f-100d5979,0.000796262,3463,18609,27928
a89938eb-1841ff97-6f9e4a70-890dc680-e8027a13,0.000732422,5371,22263,22366
ff04f8c1-c27493b3-dc035836-bcc828fc-c6d33608,0.000411987,10082,17260,22658
77f95b4f-7d31ccc1-814a745c-bdea2127-46057726,0.0072338,4447,6606,38947
3af1cc97-74a6dfc9-f72bdd0a-5c81aba0-c4c819f5,0.000411987,15083,21268,13649
88d65a7f-72c26e0a-7b4fb2ce-1cb4b658-3d57aac5,0.000732422,6118,24786,19096
b3bef6fe-55f4f1ee-6169a446-6c68a18f-a3c1c16e,0.000464486,19553,6654,23793
b49142ec-fd252335-3421bc9f-cc3b567a-6e216fd1,0.000541923,10544,21257,18199
1010732a-b8a6ae31-b56e5aa8-8c62effa-222ed88,0.0006615,9751,7250,32999
3661bb2d-65b4fc4d-38527734-a24c29ba-92e1ad4d,0.000549316,14146,14114,21740
6dce020d-c18c7b80-50df93fa-2c1742aa-d1647d5b,0.000301408,22315,11752,15933
b5784e28-570866a5-a682ff1a-2b6007e2-78f240b0,0.000542535,4682,15840,29478
5ac6432a-442c8a5a-2a4e639a-da42ad65-40c1588e,0.00064373,12745,8741,28514
5beba37-674a8eeb-3065b1a8-120c8dc3-3840d9ad,0.000796262,5170,16251,28579
ec1b6484-8829f0b7-b3d5e1c7-92ef423e-46be5573,0.000611735,7620,13486,28894
ef7c9e3c-3b517877-5a7afc37-b22eab97-ac780ad7,0.000541923,5507,30498,13995
b10c6850-5541e1d9-23739154-9a6072cc-b29871f1,0.0006615,10721,7789,31490
736a642c-921956da-34c9a99-c127655a-d08e6a7c,0.000530842,8129,20248,21623
9fb0eaf7-861ea71f-66655660-a5c36d17-73af3803,0.000796262,1090,21071,27839
6a6814cb-e8dd5fc2-f4756da5-c58c59af-2300fe35,0.000541923,10156,25578,14266
6e879db5-62ebcc6c-594cab50-735f29d3-5b7bfc1e,0.00030899,7092,24108,18800
32590248-92349315-81d051de-99278218-63c9946e,0.000565778,6128,8613,35259
414b41fb-4b6c38b8-73571276-8070017a-ca37aefa,0.00030899,8626,26335,15039
31dd18a6-7a99d94a-9715fc22-2b166db9-44c46bd6,0.00520833,4200,4898,40902
9568cb39-c4247469-696adbe6-52a6598-5ccdcadd,0.000530842,14188,18853,16959
1c03951f-362c2674-cb9a3dd5-a6c2ac3e-d4f2c19b,0.000541923,6504,25528,17968
16b5afe1-9af97aac-37f02842-e4e87a76-8f9073d3,0.000609663,11597,14079,24324
afe7ae96-286f78f-89fd5e8b-150b5b4-c9284b87,0.000426667,19777,5039,25184
23d064ab-59824669-16b44f46-17eef1f8-f8cbb21,0.0009,4498,7983,37519
e3196746-7db04ff7-4838cb10-336612c1-82ac90de,0.000428669,13929,16695,19376
8362f2ba-a5aef585-318cec06-fbc26f50-4323f704,0.00069953,12574,5321,32105
c71d3342-26859015-8b8f451e-b5ee1e44-bba5a13f,0.000305868,17346,12334,20320
cfdf8d92-67911647-8c4caeb-280f8463-ceba6991,0.000685871,2433,16942,30625
4ca24efe-dda0415f-a0329d69-b8ed8548-151426dd,0.000305868,27612,10098,12290
67bec3d5-c08d0951-52c3dcf6-13828c44-bf8e7361,0.000385802,18924,11349,19727
b6fc5a33-8b9b1756-5372d2d-7ec620bf-442282d0,0.000976562,2429,14582,32989
9419d2d0-913fa854-98029eb6-8389f991-791da35b,0.000549316,13536,21165,15299
3879e7be-6e7e28b5-dc37ed8f-cb389522-edde2f99,0.000297351,16083,9464,24453
a3db5e94-3821d513-b9bdbdcd-cc74ea52-46d0c38d,0.000734082,4087,13083,32830
9ac4039e-d0546076-158f78e3-31271bee-c3d073de,0.000282069,32405,3449,14146
bbe955eb-5bb36516-c5835973-7766de3a-4266772a,0.000289352,29611,4231,16158
311088ea-fb5dac03-7b508a53-e846d87d-4c664e96,0.000598281,18431,4818,26751
83abdd50-2567827-d8157af5-a316e99b-1f90a400,0.000381039,14805,15725,19470
99ceaed8-1d075852-b836921b-a9426941-80eb8174,0.000440449,24574,10266,15160
96777936-8441d647-ee37c4-c810ab25-aae87bc3,0.000825976,5534,9800,34666
3295e171-30b2e47-12e28ccd-919a3ce3-4b1ca2c0,0.00556183,8814,10906,30280
11aac342-7cdd2974-277e0e4c-30694df3-ea69b597,0.000353894,13655,15333,21012
2ec760a1-a69a4527-2f2ce9ce-25cdd8d3-2fea0458,0.000353894,12112,19400,18488
4d20e9b9-140d1af5-39416f73-e62310fb-c489f0ba,0.000743378,9655,9655,30690
4010f27b-e027b20b-58c1481e-dac57fa1-f13752fa,0.000530842,9222,20617,20161
a97bcbd6-a2b61fd6-f8cc98d7-c63038d3-702f375e,0.000353894,21152,15052,13796
70d8f85b-ef65091d-442b3bc6-cebedf0b-f205677a,0.00151704,8410,7957,33633
a2a5578-627c1595-ca0f4dd9-26fd3f23-9d251a30,0.000353894,13686,21434,14880
129083f0-1684ed49-ffda03a6-21ae7ddc-3f05d2d2,0.00023815,21185,10795,18020
fb02e75c-3cfa7481-db2f1b53-425370b5-372e44d3,0.000367041,12707,14717,22576
93f1c8ca-931faf6-4304f890-136a8c73-682af3e,0.00432,8068,13611,28321
350cd0ab-4d0386a3-15b1b96f-5451bd9f-35af54e0,0.0078125,815,16200,32985
6958f265-9bc8d334-6801b1de-ad121c1f-a030706c,0.000743378,11836,8509,29655
12d2b86b-fca32b3b-738e9cf8-6fa5c5ed-903cbc23,0.00030899,11569,20287,18144
4e67c856-828f3d71-116b1672-bfad24af-3b7f47f1,0.000509779,14557,11272,24171
a310b7b2-3fa89e05-6cd680be-678c2d27-1100319f,0.000353894,15572,18041,16387
e21af5ff-10301e0d-63c2ee96-8668647f-e24f83b3,0.00130208,2810,5870,41320
17031a25-60dc8edd-88440f3e-d43a454c-ecf564d4,0.000353894,20400,11142,18458
10f7b7b1-977be63a-6990d9a7-fe006db1-65b39690,0.000565778,13892,11682,24426
a6c2097b-50482253-fd377c22-d442a75f-8f0032ee,0.000771605,3005,15265,31730
8c616da7-1cde0e13-8710452c-114b0251-3e14a23,0.000353894,13148,21256,15596
8f746675-5dbae57a-d977874c-fa3c91e5-c3e84f85,0.000411987,15778,17975,16247
6a5e57c2-f617daad-f58d531a-ba779c23-f07c4eec,0.000686646,7071,10949,31980
36c6c801-24e2d61e-42060331-5e5efc43-173b36ef,0.000353894,6622,22300,21078
d47a9a5b-35caebd2-d5f1b8fa-73ff2043-db91b9f6,0.000686646,6940,11207,31853
56c066b9-fdc43e55-b98f158-d1152300-4d8c1a5,0.000330037,14618,12428,22954
d3c55bb3-52f2f3b9-3c1b387a-3e886511-d7547afc,0.000541923,9068,26321,14611
327451ab-38383f1e-e0f0e304-eafbfb1b-743cf46b,0.00030899,14371,19671,15958
4dc49d91-a773da8-93a9416b-32475f3f-ae528e17,0.000549316,6199,18958,24843
97b332f1-d7009ca9-a3f4756e-fa77995b-114e46a,0.000428669,16271,16287,17442
d4abadf6-120b1608-d1a2f745-c23649ba-4d9fab19,0.000796262,6014,17353,26633
a4696cf7-b3fecffc-66d64cd9-dbf09d94-2e83dc32,0.000482253,9083,15508,25409
4dece3f-36a10b0c-1a521dcd-49adc8e7-d4c4b595,0.000353894,13949,17417,18634
110e1bdc-88561d12-f35734fc-7397e055-2cb060da,0.00324,8481,7836,33683
5ab53a06-683da900-da2ffa33-2699d70-8816ef92,0.000530842,12634,19093,18273
1cfcb237-e499a679-3c11b52d-877ddb31-dc9485f,0.03125,2076,17304,30620
9f4b6b8c-5341f390-2d4ed618-ba60b31e-56bd9b9d,0.000858307,7183,9818,32999
38fc58fc-8de0017d-5b52fdd5-71241a69-d252c6f6,0.000530842,9539,14450,26011
9019fdf5-4b5c9e64-cab2136c-a13516bd-bfefeefe,0.000541923,5346,22817,21837
22e2bca6-f2d8760b-11c31e18-16390e14-193dc6c,0.00108385,6524,6099,37377
b2d35d86-d808d87c-f2a4266f-168ba7c4-849e7b27,0.000756,9552,5663,34785
25b794bf-321b31d7-c9c44622-86343f62-72a16866,0.000305868,18392,13534,18074
3df8b2a3-7fd4a72b-57453a0d-70ba7fe9-7ceea429,0.000976562,2230,21509,26261
dc45384f-56efb1c7-2ff772cb-fc355bb8-592cffb9,0.00055296,14070,5478,30452
abd7d734-2c919bc5-dd03c37a-439c91b4-939cd62,0.000880898,1873,14158,33969
b4267a20-b2c9d873-827fd837-c71ad78-91ec5efb,0.000541923,9914,25583,14503
f3be10f7-3bf439cd-2cf1f9cf-1abd6e75-4b6a94fe,0.000756,2881,7176,39943
3997fda-ddf005f1-1040fc36-8e59ce3b-1f001754,0.000509779,12777,12912,24311
c042da70-c411f282-73f2bde3-31623a9b-1ea2f37e,0.00229428,3111,2922,43967
f4a88995-bbd6163b-94a00d5-698b8e57-20cba53,0.00109863,4629,5290,40081
b7dc0d95-c4953c5e-efbb004f-870deccd-695246fd,0.000685871,11627,13880,24493
78fbbaf7-bb0ee16a-ea764146-606d582c-a18b2af0,0.000305868,13526,12056,24418
cdd44381-e64aaff-d510b57d-2d99ecfd-2ac937f0,0.000818927,5165,3807,41028
12f4407a-451dcd80-c1333e49-84cb130b-69dc90fa,0.00035204,13791,12291,23918
628457f-dfac253b-478809f9-b37d58f5-2f95da6,0.0032959,1682,18014,30304
d06fec10-e5fdb145-36209296-baa265ae-945fab5b,0.0050625,7969,9717,32314
1655be4e-565b733c-a3a1ba22-3db81caf-aa0f29fa,0.000428669,15228,13298,21474
e710e4f2-c937bdf8-e016711b-90c16db7-5f5e13ec,0.000859873,9143,3822,37035
c63bc73c-c54e6296-26bdcf58-7f15a9a6-3be80895,0.000213333,24340,5469,20191
