GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
dd858555-63dbfa2a-6b15468d-ec1faeba-e1c4c7f6,0.00069673,11301,328,38371
53f0b93-6f71e0cc-34da89d7-8971b391-27dd153f,0.000796262,5038,5290,39672
7d95b043-14c4a269-8c44eebd-5b2c48b0-e43a6cb0,0.000424816,20935,1153,27912
c1994d2a-770e1393-5cdb5783-84ff2979-7732ddc2,0.000709074,8889,93,41018
4ebda0dc-ae66a48e-28b43163-2f907633-a416f91a,0.000411987,16725,4929,28346
668b9754-418dbbc5-1a943290-de069141-b6132390,0.0002025,26243,154,23603
e561a09f-9a9e5ee2-c8301e20-511d7d16-ef66cfb6,0.000428669,13342,2402,34256
8b944fe5-ec34c671-996d4684-84459753-340dabc3,0.000444444,15932,24,34044
d0084d38-77022d8f-f0c0e2f5-d2031c46-c7871d1f,0.000549316,15084,5877,29039
bb1fe416-d34de85-c9842ff8-6b99031b-b1b9677d,0.000549316,10355,3417,36228
c0abfb3-b6323eb-95c9749e-43a0c6d1-b3442a2c,0.000858307,6748,1244,42008
1c61369d-59d98876-19dfdc4b-3bd3d39e-80e7e742,0.000549316,8312,1397,40291
e7a3d972-ea29c3b8-91a440fd-93064638-160bfc58,0.000611735,8825,1703,39472
bd600ed6-65e5f6f4-48d829eb-8ef87100-ea70c674,0.000797708,3309,56,46635
4726592b-88278b11-a7847911-4b7bb80-a071fedc,0.000541923,10216,6538,33246
71d91993-7dbd8232-63847dcf-db52092e-d0a2d8c,0.006564,2210,11,47779
f9c5d448-206dd1e6-cadc6b9e-d397a5b6-4ee5f50d,0.000434028,11651,1623,36726
96f9c7ca-c9eb1a23-cad6dc1b-770bc328-c7c3025a,0.00025489,18321,1400,30279
34d497f7-69be83e5-149c14e3-8e79aaae-62502d88,0.000549316,7707,4967,37326
16c7b3d-20f92517-160278fc-79b0db0b-91e1c20,0.000530842,16023,4669,29308
dbf1e294-8eaa2fb4-253653ce-d7ff4c2c-5256d2c9,0.000411987,12310,3989,33701
814ec3b-802c83e5-1e7ab7fd-2933845d-1e5ebad3,0.0329218,518,1523,47959
25849277-a1efb281-c8cf9f41-b16bbdb5-aa7bd24b,0.000530842,13008,5346,31646
6154dc62-a02cee7e-8bd2f044-f4e0624f-cc740a80,0.0035,3516,45,46439
33a38771-9db8cd6b-8a9d457-faf87ccd-74f03804,0.000642426,7814,476,41710
48a71ce4-ac36af60-11b02a1d-a1e3d254-4f926393,0.00347222,899,761,48340
9601fc9e-f4424845-97a92f43-98e457e4-46d7b7f3,0.000411987,16243,4146,29611
860fbe7e-ffef6e2e-92b8e9b3-d73477d3-55638b13,0.00023815,11847,1743,36410
ffabf3b2-8fd059f-b57b97e7-7011f2ec-37f7334b,0.000305868,20522,1138,28340
d701e8ca-aa81d7ba-7f66dfa1-b31d316b-7a4c7b21,0.000411987,21228,5796,22976
7cb4d11d-70b7458d-e84d1048-8cb076c3-8fcc851f,0.00137174,4274,44,45682
e9334f57-9b444824-d5db5844-ebf0e2eb-bf9c8691,0.000212408,14664,1155,34181
9135fc74-723ed439-24096605-ad1370a8-83d739c8,0.000669041,9177,439,40384
bbd130bb-15127cd0-1b81c08-f342e291-b21892bb,0.00227556,2607,924,46469
22c481c-af0c0c4b-5df7d6cd-a2b0bf1d-3cb25fb6,0.000976562,1775,14447,33778
4593fe7-582586e5-cd145da0-dad646f5-b913e4b2,0.000530842,18176,4765,27059
38a7c727-ddb3f949-a28fe00f-dec7c174-8dcf3c00,0.0104167,528,496,48976
18fc82b4-379d90db-63cf7e78-433ace38-5a4dfa59,0.00617284,2015,1362,46623
892422d2-f607636b-4ab58b2c-d1c53c3c-7cf580c5,0.000609663,8311,2339,39350
591a766c-5e6ad5c2-9010066d-bed0bb00-13afc907,0.000530842,11413,4161,34426
1607636f-b48f43c6-ba9aecf9-f31b661a-26f5cd0b,0.000379259,19952,143,29905
8b2e8842-42b51f6d-3a743690-c834ec2f-8b58010d,0.000411987,14455,5075,30470
cac759e0-b734104d-55aba4ea-df14b787-69b361ca,0.04096,3098,866,46036
d1259cc6-f14b38c4-db38bf7d-572cc3e6-d49a5b5d,0.000754371,3317,831,45852
b8496f59-360db6a7-cb7fabf7-6c1bcf15-38e47257,0.000771605,5708,2223,42069
df4a5865-f8bf5074-d20eb7cd-4c266174-6428c4ec,0.000385802,17397,496,32107
b176b815-971aa65a-6c1b88ea-8763e923-caee0c0f,0.000549316,6914,4269,38817
dc785c37-9e4155d7-1f23605a-42b6cbce-8d308397,0.00411523,1965,1576,46459
652780ee-322411cd-91ad729c-c99d0c3-a0a4dc25,0.000825976,8456,415,41129
7a254739-6ac23b58-dfca9925-5e756aa9-83ee65eb,0.000428669,6736,1385,41879
4200965-43f1b4fa-fe3096a3-c2049035-12654034,0.000440449,13739,1611,34650
c7b5f32f-1dca8825-f4d2d106-4744d270-1d0f4e54,0.000132305,24052,1756,24192
89a5142d-8f7d221c-5b48e81e-9be9fe89-149a85eb,0.000530842,12053,2983,34964
b3be1ac2-35f78c78-9d8426c-723545-a07630c7,0.000440449,17978,1356,30666
53dd3989-67fd1ed4-2a58ace4-4c936dff-d9752345,0.0009,2985,267,46748
9f69af6d-1b23b599-d80fad81-9a25c851-f4615565,0.00023593,24918,2523,22559
1c1d0d93-cf437c6b-1ba30612-12dc6d09-d85cf786,0.000411987,12164,5464,32372
6e8de68f-d1043d1f-9137499b-d96deb3f-ea3cf882,0.000915527,2652,835,46513
ea8c3f38-a9e382ba-63b6b17f-a34ff3d2-a05ec9ed,0.000686646,8615,828,40557
13c8372a-70eb9b1b-6417dc9b-87c41e79-9f2ddc5f,0.000379259,25129,525,24346
c5786bfc-2bf6523a-188b49bd-cde1caff-62a2e79e,0.00192,2318,1137,46545
bd404bef-87a45218-f8d5edab-e996073e-1a6e03e6,0.000673066,9896,108,39996
bd633e6f-d35ae630-bcb17a26-37c36973-5fe1aafc,0.000858307,2559,767,46674
76698e1c-d3ef03ba-5f72cb67-432380ec-8193e4c8,0.000411987,15170,3887,30943
cdd8d2ea-2241064d-e25790c7-9fc1679f-40eb8119,0.000771605,5945,1891,42164
11354eec-b955033b-fa849585-c124c816-60d8d582,0.00948148,3345,139,46516
689b0d1d-c0bb3102-71d08f-87f9b289-6aa902ab,0.000717176,8244,13,41743
691c256a-ec4ebc99-5c26c77-19578ad9-6a884d57,0.000353894,22078,3224,24698
843bb082-e036d0a4-90b894df-8c1e870d-b19bdd8d,0.0115741,6262,1024,42714
7cee769f-38c2c5fe-270bdc9f-28522caf-40a8a2a2,0.000541923,7019,6728,36253
c576edad-2c98e93b-1e7ec003-b2a689be-83637fb3,0.000707223,8061,593,41346
2b6cfb98-87f1ec55-73eceb28-5d1d224b-49c3ac00,0.000482253,13798,2592,33610
ed40b0d7-be1fd4ca-d6cae289-9db01d66-52b53b68,0.000549316,9320,3464,37216
74382ed-d8ef1299-3ea1a96d-cc34d095-71bbaac6,0.000381039,16597,2685,30718
58ce10ce-de9c3a74-acbc9ad-f45ea632-fd12ee63,0.000406901,19933,277,29790
a4238ff3-a734c226-d83bfa6e-8ae3e3f4-3c36b73e,0.000541923,8648,5940,35412
bb062ecb-d68a589b-5cb0c9d2-84a04c6c-b098d353,0.00018,29824,87,20089
652d6ea8-963d3a97-e19d9e3f-9d0f62de-291f6d21,0.000381039,15940,1691,32369
ea20165f-dd1a33f1-a01f7a11-1869c482-839f1d9d,0.00975461,1325,1532,47143
9c66f2a0-6041561f-66c22581-681fa1b8-84b598cc,0.000514984,14338,743,34919
5469ad4a-5d9cece6-30bcc49-a0ea0a0a-8c820536,0.000411987,9551,5077,35372
f9ffdda4-a2509c3a-1c2a0136-69ef7593-adf18015,0.000411987,9468,5484,35048
130263dc-2a939c7d-8ac0d32f-8e13457b-65f2d5f9,0.000530842,18441,4781,26778
dff685c3-81585003-200f1f6f-30e4c9f1-2dbaf2d6,0.01296,1323,512,48165
f7f5e376-44bcf733-8d6e5788-fbf2f31e-cde1780d,0.000428669,12545,2533,34922
96423522-14649f1-ee211b4f-2d777a95-d140c1f0,0.00025489,22394,1186,26420
2e057ecf-d7c5659f-d319c70c-315ddaa0-5ac39667,0.000743378,7180,570,42250
f7670bf-9802488-cb6c8c61-624b401-d301ba47,0.000411987,14465,5383,30152
496eb7a4-21a7057c-718ebe58-4655c659-a84cbbf5,0.000541923,17275,9931,22794
41af7c54-830a8986-6b2f02f3-6cc28904-e5447b36,0.000411987,15484,5331,29185
8080617d-9e566185-819f7412-63e747c0-f07b87ef,0.000743378,4402,479,45119
8316695a-39d37ac4-a0f6c2b9-8fbfc35c-424036d2,0.000364255,16877,350,32773
a838f1e5-a0726503-b980c23a-f2d5411e-5e418b6a,0.000338702,26564,95,23341
78b51a61-38c2546-110785ab-f43f3108-792da5b8,0.000816118,2969,156,46875
6ee307b4-4dc9b9bf-1cd8f340-6d6ed1e0-f4c55715,0.00023815,20623,1204,28173
a2db53be-dc3879e8-3c0c20ee-28f61b55-c5e2e34a,0.000541923,11265,6114,32621
16c4d582-2bfaf3d3-4d60ddbf-a7ab7972-d55cf27f,0.000743378,9313,638,40049
f7b71367-6806fc55-43950150-38a94692-f425f656,0.000305868,14139,1524,34337
b05ee414-9d9e8ac2-8f790b15-17576467-b1a419a9,0.000381039,11183,1113,37704
b74e2415-e3a1177d-5d46b9d5-c184edd0-d561d055,0.000796262,6386,4524,39090
bf891d72-7150b46d-1535cbdc-2bc9e637-71c6ba4f,0.000405,25999,193,23808
854666b2-15e103d9-1da571eb-d453b6be-3b01dc70,0.000732422,6054,3601,40345
c9fd7686-47850afd-a0416247-27c92f3a-b1257dbb,0.000743378,8894,407,40699
c7766982-d744867f-fb68ec9-5592ad3d-5dc1d422,0.000211689,24429,1893,23678
902e90e3-831f255-f64413f3-3222d292-4fc4ed59,0.0329218,456,1558,47986
aed9521e-8992c9a9-88fd2058-39aadb1-cb186e01,0.000549316,9512,3695,36793
a5deb615-743aedd6-820cb20a-2210ff91-aab2a6f2,0.000353894,19934,5222,24844
7e01b755-f2d2867f-50c39f0c-28a8d8fc-8af296a0,0.00082944,3812,218,45970
96adfec4-d05ffe5f-8f8ab205-341feb4f-57d40c38,0.000602136,10674,417,38909
8a46e007-5e3aefea-75faf8d0-5a053a8-3d583f0e,0.000796262,3555,4765,41680
1cf02bbb-9cff74b7-1e610edb-23b2e438-d8aee01,0.000367041,18360,1446,30194
b433acb-210b93e5-6374b94d-1fef20f0-1f011358,0.000530842,14800,3725,31475
90b3dd23-12ff272f-35138880-36dcd40e-7c2f4bd8,0.00023593,24957,3315,21728
9d28274f-8abe096-72932706-6a2aaed3-b26d0311,0.000157286,15347,2631,32022
5b6e6c9c-fd0b5307-93a0fc39-a93f48a5-c469631b,0.000211689,23470,1523,25007
c3140784-5da608fe-d1112279-a855ddea-ed82d65e,0.000804663,3499,993,45508
9d5d4bc9-b689ddb1-e788a711-37b314a6-f0ba7778,0.000411987,15167,5497,29336
36248e58-d99d660c-b3a4065a-6a5c1d2a-c23b9deb,0.000541923,12039,10200,27761
52f8c649-b190d6aa-f45bbbc3-e793d771-ee3e434e,0.000530842,11947,4784,33269
1b080e39-af7f6dc9-42d856e-30d37b5e-ab45789f,0.000272039,23730,182,26088
f64a8c1-908678ba-623b0b32-995b7261-3976e769,0.000796262,2295,2387,45318
d16dfa33-4757c0b9-bf0d2679-5b613a5c-fa733a71,0.00030899,8583,5641,35776
22c26847-f4d22be-3a081bbb-c8609ff6-6f63ba83,0.000530842,18528,4635,26837
5a0b34f9-1f5b0820-2cd25d6f-f0980baf-c90ad61a,0.00227556,1559,208,48233
48762e2c-c22c1503-5a94c124-8e1a171d-42f1b45c,0.000804663,4081,899,45020
61419ad7-3324b1c5-e087e856-fd602dbf-d349053,0.000135481,35350,11,14639
82a1d74e-53b876fa-98516775-2cc97314-38512d93,0.000541923,16224,5713,28063
6cf0c3b3-5e4d2e57-6049e743-76c47574-cbfc461b,0.000734082,8302,1392,40306
a72a95b9-ebd4e47a-bb25d17c-5f8b122f-ceb78186,0.0065918,2656,1278,46066
7f2e72fb-7c84b4b4-6a09bf5d-633d1286-e9a0b6d0,0.000367041,22914,1343,25743
bf8a734-70cb7a5e-88afb2d2-27659c09-7af08a58,0.00432,3958,582,45460
7c395f83-ad34198f-cdb060c4-3b00a41-892ae495,0.000541923,11235,5880,32885
3203aa17-bbf2c523-4accc64f-9be0025b-93ddb3b9,0.000353894,21720,3526,24754
976ce079-1bd701e6-27c7b8d-7defcc44-a9cc10b7,0.000609663,6542,1587,41871
dbd657e3-28ab08b4-e98096da-aa325d50-e309c5e4,0.000756,4523,257,45220
de40ee11-1041fe92-2db41716-305c966b-3663b68f,0.000686646,11160,835,38005
283865ce-5a067feb-e36c8f26-b814aa22-5d3dc23a,0.00077993,4255,53,45692
402f59e7-544d20f2-8833ff77-b9d6cd99-2496cd0b,0.000976562,2888,6910,40202
fc1b039c-b1d446d8-967e1eac-a33d3708-8db45519,0.000872494,3816,87,46097
84e3d554-a31cad91-4e3cd3f9-571221b7-fc0e08a3,0.000530842,14185,3914,31901
173b620a-bfa682c8-7c84e7e5-5d7001c9-a2c5e9e5,0.00423377,7284,160,42556
83383d47-131bbdc6-fd55f18d-6adb86d-c9abd2cb,0.000241127,29171,120,20709
3facee36-2881f51d-b1eacff0-db772c1b-1894fc56,0.000353894,20430,4154,25416
28479bd7-c3966895-68d7d156-e438ee18-a3a5d737,0.00182899,4744,558,44698
14f38abe-6eaa3a94-192598c7-ed4c92f8-3be747d1,0.00030899,10806,5696,33498
336d23fe-35a208c8-82c82404-4d5b4483-cf2a2789,0.0703125,968,1976,47056
8d4d3-624f90f9-e31a4dc0-8fc3fe4f-ebdb625a,0.000578183,7700,686,41614
13db0c1-61e0b974-f6a36d6d-6dcd64c5-a990fb5c,0.00072576,6940,325,42735
7fa447fe-604b7814-8e32ef5d-cd30a062-1b2f079d,0.000428669,10825,2540,36635
95debdc4-ffcbd18-8874cc82-be8dbd15-dd2dd04e,0.000756,3246,274,46480
a55d9a82-58655e78-9241f265-260172aa-42b11921,0.00072,6782,510,42708
37f20e66-bf29e2f5-a707b729-86d1228-5bbedeac,0.00064373,4053,1043,44904
1a509e01-701f35da-71c925fd-a97fa976-1d4fe90e,0.00023593,25953,2130,21917
6c94aeec-d85f7709-64fe0d49-be1fb774-156f93ad,0.000541923,11635,7547,30818
21ec9600-3164bb16-c2b6c5ae-836151e6-eea385f7,0.000541923,9200,6074,34726
3a63c668-8ee149bc-944cdca2-41ccaa12-d71793fb,0.000541923,9236,9026,31738
21ed4388-c1cb31a7-6bf13297-4e2e8249-69734edd,0.000267616,17621,455,31924
d94fa96a-273fe39a-e969d334-62025bd1-db198c14,0.000482798,16624,686,32690
a631b641-bf62edd8-4c7978c7-4c0c0c2e-663e3f57,0.000530842,15588,4859,29553
93c37013-cc9cf6b0-e9be6b2-72b6c4f4-2d62cc48,0.000338702,19889,1615,28496
97b66a76-49a0925a-325cf10-ecf5a68e-9157eef1,0.000530842,10213,3319,36468
815a35ea-b5f5da7c-e93b55ab-3798576a-eb003b55,0.000669041,9355,441,40204
b8e74d9b-c55f9ed7-8f6dd3b-2c0d7ea2-5de6b506,0.000411987,13067,5638,31295
cd697701-7d2e7576-bb95ec76-834d09ba-86cbcf6,0.000530842,16315,4809,28876
2baabe71-508315ed-efb4c194-8965cb42-2ca018f9,0.000732422,7506,4702,37792
b7b14eeb-39346f15-8d886180-4224f5c-1d8774c3,0.000211689,18183,2358,29459
8d8a612b-491a878-e8b11db-fc2b74c0-b8be893d,0.000541923,12079,6071,31850
593a2c10-a95bccac-4c102c63-eaf69564-93f7db10,0.00055566,8532,250,41218
e72870a5-6e687df-d0dc1b4e-78f0a86d-69d778c,0.000541923,14191,5934,29875
f67811f9-2389a505-b4b18810-6d70bdb8-23ba785d,0.000353894,13299,3274,33427
2f83a989-98064463-9de266e4-d7965795-ab0ecfc4,0.000541923,8986,10543,30471
a7e9ea14-1a693608-a244685b-a329b576-31a4f35f,0.000411987,16061,4355,29584
11c735f1-3284b87e-7fd62a39-643fc149-3a19a93c,0.000541923,11926,9473,28601
2553d44-928ec4fb-2c18deb0-d1b8233-d05eac6b,0.000917751,3238,804,45958
735b691-6bf8d560-972533d3-56d4e89b-c325e29e,0.000362098,15999,654,33347
28f5543-fa974356-e0611078-c01c5f31-bc367b94,0.00035204,21775,1012,27213
510bf7a9-a5066ef6-42c8ed42-e1fcf7a3-b2783e64,0.000411987,22914,5817,21269
80ea4a7a-bad79ce8-aabb451e-ef68f0c3-e6439f2c,0.000675,9520,254,40226
6bcf7f5f-30fdb9dd-39c2b87e-92f03729-251a11e0,0.000549316,12891,5254,31855
8c86f649-e95b858-1436e2d5-615a2aa-86c577a9,0.000917751,3903,555,45542
6e26bc44-8f7f7c17-ea084c1a-e7897bbb-bd2c4322,0.000411987,12594,5351,32055
557d04fd-61c51623-fadeec47-5a55d634-a1c289ec,0.000685871,5482,1635,42883
4efb9e66-66cc55db-f1c1f827-40617103-623d62a3,0.000449698,18504,488,31008
c2a722a2-80014e3f-9da237a4-e90381a7-ef56ecda,0.00411523,4471,1545,43984
fb843f5e-32477c22-c2882158-e8f6f3ef-e2624f19,0.00030899,18578,4716,26706
8a74b296-762a026e-e52e7ed0-98c95d8d-92e899d7,0.000578183,15602,515,33883
102edd71-48ecad40-3f30746-72deb683-2722f95a,0.000541923,13478,8414,28108
644a5894-7999efdb-aaf0f6d8-705f91be-8efa1b12,0.000796262,4493,3082,42425
34d64cd1-d0c28ebd-be3eb9ea-883f44aa-4eaac293,0.000549316,7260,5336,37404
7f7a3399-7a8f8926-2ca3563b-e0c0a1c7-4b5c9b23,0.000203221,30638,325,19037
489696c7-eed5975e-8769381f-1092fc6d-28d405c9,0.000771605,7750,2426,39824
7d98ecec-deb37fee-f2b6b92d-6c5c84c3-43bcce35,0.000578183,13602,717,35681
3a1b9306-c6c4de40-eede9d3e-917d8ea1-9da7b5be,0.000440449,16351,1367,32282
aae4a756-dae1c042-db9335dd-18793070-7410d88a,1.125e-05,19805,82,30113
c71d5e5e-d0701239-9b8f20a5-3a488d0b-37ca12aa,0.000301408,14249,1883,33868
388a2b0b-bc73cb65-a738e211-4497b20f-1b4d56bc,0.00023593,21354,3139,25507
983ba7a3-b89ad4ca-e816334a-2a6203b0-269c8176,0.000314789,20465,559,28976
a0193fbc-d64fe414-be364fb-3eac895d-d42a8bed,0.000541923,15823,7405,26772
c4db4c39-f61a1e6b-d18e9818-fe44a62-8d963fce,0.00069673,9147,273,40580
4d921f8f-99b4fe71-3987088f-ecb12443-8efc6b3f,0.000578183,11031,744,38225
ebe8200b-6952ca3d-af74f923-1c1887a4-c5843211,0.000611735,5218,1717,43065
556a8d51-fe5a1cf2-4ce3c33-5cbaef1e-cc76690e,0.000825976,2424,511,47065
2bf1c63e-3ba81551-d92cb496-d8539be4-d8907d38,0.0231481,2859,568,46573
6fb74174-963945c1-811ade7a-92ccfa3c-7ae1c56f,0.000530842,14399,4518,31083
efe97cde-6b059041-d10f3ff4-db70ecbc-167f205d,0.000364255,10856,472,38672
8fc398ff-c1f479f1-358a7ec8-a9f0eeec-718d1563,0.000796262,4874,4065,41061
85ec8ae6-23a9f7dd-b4492de6-242c6341-b35842e0,0.000609663,11018,1974,37008
b2ee069d-a51e6dca-8d5a6d57-de655429-6a7c46ba,0.000354013,15785,852,33363
8ed4ec95-153db1d5-10224f1d-a92087e0-8c6f39e6,0.000976562,4772,7887,37341
779fa596-2b207150-16733b6d-3e6498d1-30439bfd,0.000411987,17032,5000,27968
1032f1fc-7021b95b-a7d84eb9-698b2e3c-83e1e27b,0.000549316,11179,5655,33166
ad4d2193-cb0df492-c689dfdc-7e69dd35-257cc13c,0.000541923,11361,6865,31774
769aad8f-3e8652c8-d4c8f819-16d8f84a-92e2d462,0.000609663,8272,2654,39074
c11896e6-eac9b329-e3ca5c20-ea9b4e65-68b1546d,0.000509779,10937,1279,37784
3dfd032d-8058fcbf-3c7fba76-e42db78e-e5c21a9c,0.000353894,13662,2490,33848
21cd7765-fd7e6b4e-e30cf4e0-6617c7d3-6d3fd904,0.000381039,15646,2126,32228
41a2d9b4-8f0e01cd-f012371-5fa9a559-46233c3c,0.00023593,25185,3395,21420
bbfb7d7c-ab12cf31-bb6d72b5-23bfeaa7-ca58fb6d,0.000482798,15875,1325,32800
b03e8645-3be4480a-bba36158-f4a472dc-4c5c4f65,0.000428669,16763,2247,30990
4afc15e4-4c16bc84-ff00bfb9-f6918afc-17f55e93,0.000917751,1678,588,47734
94b5a04e-8f7caf6c-6011f135-2a82bc8-78d66fc,0.000611735,10770,1075,38155
24471153-4405f3c3-820fc23c-8d707398-40837cb6,0.000530842,14321,4410,31269
aac0c584-593893cc-fa7542dc-374cb3d3-9a00435f,0.00325154,3609,451,45940
d422a549-fdd13daf-73e04993-14a171ca-28767737,0.000611735,6792,1474,41734
160f548a-9dcadb2a-744c74c2-3c485def-47cc9fe3,0.000530842,17003,3750,29247
54f418c8-7042ca55-14c4eb50-7855447d-c108b72b,0.000530842,17381,5517,27102
7194a248-5b89ecf9-d64daed9-98dc1216-5d05ff81,0.000530842,11595,4689,33716
d1e5b408-8038e61a-c64d8cf4-1216aa4d-de584216,0.000338702,24741,1928,23331
8f8cb77f-754e421d-a396cc14-7028769e-6de05383,0.000482253,20322,1851,27827
31858a63-a17f6ea4-88c5284e-a680fbac-c694ae2,0.000609663,9528,2918,37554
765d36e4-8fd5a99b-7d1e1ca2-dad8f727-639e5de1,0.000669041,10087,404,39509
8edcc212-81b342e7-4ca0299e-536c7888-c14da5ab,0.000530842,9295,3554,37151
fece7f7f-7010bff-a66da0b8-b8ea139d-b0ecd7d2,0.000541923,9095,8813,32092
4068bab9-f9273120-8673fe52-d022fbd1-ed745a3b,0.000353894,20378,4334,25288
701d8abd-45d66fa8-16b4b071-3ad38913-58916bba,0.000880898,2784,1312,45904
ca7f0a9d-1f08776b-5c40a12-bc7aa5ab-aae3dfa3,0.000541923,5710,6015,38275
b74989c3-251c08e9-457856e-e8abb72b-79d39a46,0.000902867,3524,52,46424
97a99f80-4b3e8a35-da449c9a-93e63f4f-68164577,0.000424816,17391,1089,31520
fcbbb609-88b0d78a-542a53db-170964c8-da3a94e4,0.000976562,586,4861,44553
a9090e10-cb185994-32ceee-3694dfd8-a4f18d6f,0.000677404,8668,353,40979
29394ba8-8a04c7c2-d9ec1f19-f5319fb5-680d2a79,0.00030899,28392,4472,17136
6c1d2fc1-b2b78844-eab07c7b-9f4cbc9c-715d39ab,0.000530842,13585,2949,33466
dedf02c1-10b3a85-35a92def-341fb1f3-c819f683,0.000411987,15597,3057,31346
80bbaadb-8f46fe6f-869cc8d9-836401d9-16659f4d,0.000578704,16001,595,33404
afc61d39-5f8db5ba-de3a9149-7dc8eaea-62e8918,0.000146225,12668,23,37309
f4826316-ba85994b-1e2703ba-e2d01992-11232f91,0.000530842,10497,4420,35083
124133fa-1d11821c-3d82e0a4-b6cc715c-56d0b9a7,0.000669041,11040,485,38475
2ab21e78-7ab76dea-43b4cb0d-50bf38f4-f9fc9f24,0.000509779,8174,1467,40359
9d165098-c1325d56-a29ed712-6760c5f4-cc47823,0.000611735,9638,1085,39277
c76625f-e7954cfe-1241b3fd-bd572dde-677a9ec1,0.000411987,16170,7476,26354
5fb0c6e8-e5d0f51e-c59f4280-be59bdb9-c18d762c,0.000509779,16503,1380,32117
849f813d-6de53f12-f0f64631-5e86f5f-ab3e35a9,0.000411987,14406,4548,31046
37aa440d-c6dd466b-930f045-8b617f53-9dcfe571,0.000353894,17832,3639,28529
354a6023-197836fc-9091cf30-9c9f265b-9d81c38a,0.000353894,15330,4413,30257
83bc9892-17593a88-2b585f3d-610928fd-e7cc3549,0.000353894,18669,4342,26989
d59b4c50-6ce1aee0-74b0dd9d-7be6706a-1536d81a,0.000120563,20769,116,29115
2cf4655e-c2f4deae-48d8e076-e01ce19d-e2491f74,0.000917751,1961,647,47392
fe4a5f5f-d41a6978-5efd09c5-1ad69eee-79403e6a,0.000609368,11470,163,38367
33c5b07f-64956e32-fcb44b1d-d5ece75-e837534d,0.00508053,2241,97,47662
8c19bb9d-dd1f18e8-f401b393-ce2065dc-381b7c4e,0.000353894,22555,3904,23541
64d6f91b-70c8ab32-d73560a8-b4f19020-fb9bcf9b,0.000305868,14049,1421,34530
cb675910-d98227ee-489ffa6c-3e17f1f9-e8e2a19e,0.00213333,1502,41,48457
b7183227-bbd46b36-a2dc25e4-9b9ee724-1df0b343,0.000917751,2236,594,47170
58cec34-92686ef7-5ffb2fb-c618ceab-416f81f3,0.000541923,18309,4929,26762
f42b8cc8-5615bab1-9e8b33c7-21a9ad86-9e8c6dd2,0.000353894,28053,3329,18618
3912eb8f-740e5f44-c5a3ebd7-e52b9e2c-89aa17d0,0.00154321,1695,396,47909
24bd9814-86299ea6-378ab50c-cbd14d65-6ec670a0,0.000685871,8338,1591,40071
18f49857-e98aa777-b431bc6c-836a105a-fd95437f,0.000127445,20076,1383,28541
4e5a0ac6-2f1ae9d3-d04d1769-d0d221ba-d0fe42a5,0.000734082,5959,1677,42364
6536d89f-a02bd3aa-289a71f3-3533cf5f-93310d8f,0.000541923,12591,11787,25622
4b245268-b2759850-f50fc40a-ab2b9b01-1f54e50b,0.0024,1255,212,48533
2d76354f-6cb4bcff-d527618d-3ecd53e0-efa4dfa1,0.000603497,11997,752,37251
44d5407f-4090f0b2-dece8901-ab10a3ca-40df8d16,0.000864,1505,324,48171
ccea53d5-f39ef7bf-7609ccb4-9a4d98fe-2ed3816,0.00023815,15619,1290,33091
5d08e075-348ef878-7d342338-35c163b3-b5973367,0.000549316,13861,4804,31335
805af5aa-af14bf5b-370a1826-bc5bcde4-7978ca07,0.000609663,12582,2622,34796
b2adc03f-d699d4d2-e93e7b9f-dc50e1c6-4543162a,0.00030899,15308,4525,30167
51d8d722-3086d284-84d7fc4d-391ea6a2-57927e86,0.00030899,22675,6507,20818
547ac62a-8ee7f308-226c71e-1c2fe8f5-92a472e0,0.000541923,10723,8576,30701
780884eb-f059d0b5-fbe843fd-a3da131-983f2e7f,0.00030899,20302,5305,24393
8ff60d3b-6308d632-60dd2f52-8d1d636-f0976489,0.000428669,14513,2845,32642
5d9c56ae-a44cbad7-c47c1412-653c8f4c-441a02f2,0.00030899,19161,6043,24796
23e11fba-b4ceea30-6928bb75-1690316a-6d23586b,0.000732422,12171,3076,34753
c9f3437-a83188cb-187c3e25-1c23fbe9-50d18db5,0.00023593,30946,2579,16475
5cc7829-267330b5-8e4a4d55-d0cbaaa3-484f8cb,0.000771605,7826,2121,40053
d83e6c3c-d93f217f-bc1f0f77-b0e628d0-ceb83672,0.000217014,20371,98,29531
a272b61f-d118b182-10fb9d75-a9e4dbba-53d66824,0.000549316,10617,5530,33853
c06461e8-536ed4f4-e5d76cab-db58a28a-aea4ae25,0.000609663,6687,3215,40098
e9ba251e-f4ee3689-4395a689-8df1d145-821758d6,0.000520365,16570,425,33005
43965b1a-d4868441-eb7654a-f2649549-62dd9cdb,0.000549316,8373,6627,35000
92dc96d1-113c246d-d952b14e-421ae472-4f2f25b9,0.0277778,1028,2303,46669
39896335-3371764e-349ec6ea-e8e42de9-6ac495bd,0.000530842,14960,3720,31320
54bd43-8d2a1752-7f854c37-ad195edd-eb9b78bb,0.000489671,10265,145,39590
3e75f0fd-aa64060a-56075689-4ebd8e2e-7b490f6a,0.00182899,4455,359,45186
db827034-1d3b780f-d56ddb1-3bb7d647-5c098b54,0.000367041,19505,1313,29182
718e4756-c9663c8b-ae8b3dd7-a6316fc2-254324c5,0.000482253,20705,2309,26986
