GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
36358f76-5403df7-79475ad7-d163a5f5-1ad8f427,0.000858307,5925,20543870
9a59900a-ccb568bd-85f072ff-75ebb807-19d0ae10,0.0009,2928,2847044
a1cc97b0-8bc323b1-607ccf5-54971417-40b08f42,0.00384,2837,3747126
98d227f6-3dda09eb-1cd2757-a33bf3e3-f5b92c44,0.000520365,15693,7334234
c760c7ab-508cf455-3ec34475-fd4058dc-784f8269,0.000440449,14570,17035260
99134505-688beff0-82656ec5-263a0069-bfda6f5d,0.000669364,5979,044021
53d3cb06-de00dd2d-bbb3f8bd-eedcf973-cc064e21,0.000300407,17736,6132203
9a6bb49a-c15fff6b-637be2a9-4a4e941d-dd81e6aa,0.000734082,6183,26643551
90e7c8ca-87b0f56b-279a2f1a-e594b93b-a5f546c1,0.000858307,2875,15846967
269d7c4c-316b67f5-ea0d3bc9-701d9570-493d09ce,0.000685871,6979,51342508
6ff86b7-ab6cc383-db1cfa71-63771758-b42b1fd5,0.000669041,7122,5842820
5b717e6b-c551cf43-225889a-21b7ef21-c553bd8b,0.000685871,8651,54140808
d0d225b5-8bf9b865-96c3654-a1235e5d-b522dd41,0.00476837,2109,447887
35e17f0e-8d99e6ce-2ce04726-3e14814d-2dc42364,0.00064373,8296,23741467
381febbf-8fd30b8b-11ce2d38-a161578c-1248afc5,0.000880898,2953,32646721
8bc355e7-a5e709e8-b3b885d-70714b65-abfd9534,0.000609663,6977,29442729
8019a945-ada0fdd3-8e3fb346-672b0851-337e78d6,0.0032959,842,1749141
c0346fc3-84c8e4-cd84cb9d-e96db29e-c14e055d,0.000406442,20637,2429339
c152a9c-c97deaf9-80842b68-7d1dda23-b9ccf7cc,0.000549316,9476,97439550
3158380a-87d274b7-700ba5b6-72bcabb-5d1491a1,0.000541923,12889,297534136
f9fc03f2-a8f74b11-5ff6dbc5-381e4e7e-369ffd5,0.000157286,18780,19231028
1b35f8d-26dd719a-5350ebb-993973e1-886bbbe7,0.000796262,4954,99744049
2a1c25e6-518fdee-7a8c7cdc-b59e3b48-6d080ae5,0.000611735,8630,41240958
4e877667-c46f6a82-df3dca81-48418218-b6480d98,0.000686646,4402,10745491
6b2a68b5-6582f222-a7066ac2-4538d551-b90eefe0,0.00094801,1752,1148237
23ebcd81-cf1d84d6-519937ef-839d68a4-de1eecc9,0.000976562,1076,68048244
cb24b25d-1bad0af9-d1d76323-b1dd43d1-9651d68,0.00064373,6682,19143127
656b03d9-a8f48ba2-610615c7-948bc5f7-2ca02c2d,0.000541923,11378,228036342
6fbbb777-ad6ad71a-b420adb9-56755021-e2746ba2,0.00032256,16550,433446
b936c350-7425d75e-b5a01e39-391d6a15-74f35124,0.000816118,3847,4446109
4ffae579-7d2d586c-6d2133cc-9d377b80-afddb424,0.000520365,7644,1742339
63686553-d61204f4-f743aff6-54f0ea71-dc718275,0.000825976,2951,12346926
3a82eb85-b6e7c06b-ad5fc3d6-51022038-728a611d,0.000411987,11410,109937491
eda8aa28-93c764e1-8b50ec3b-a7278e37-432fe15e,0.000915527,3767,3846195
5f29d819-d5ca65db-91ae9852-8cee7c65-abf8ff97,0.000796262,2996,66846336
6619b5a6-f54c4b54-845db8c4-4990cabe-1e3b315,0.000868056,3482,20646312
b387c98c-13a0320f-3489fa3e-8f6038b7-3aadcf1b,0.000734082,7578,27742145
7058813-8f967550-2cddd1b2-6164d826-a73c7f66,0.000353894,15581,106133358
a5817ffe-d34b8878-7f5b99b5-f294dd42-f07bd2c,0.000353894,15796,31433890
9224cf65-386f1671-903ae513-1d666a1-d8d6b84,0.000411987,17249,125231499
ec395dec-2363a8cb-29171ec1-19999b40-39005f5b,0.000734082,7142,35342505
f345e31f-6ac65486-1d74f6e9-c488da5a-c218e9f6,0.000353894,20344,37029286
70ea65a4-3acf50c8-3fc1f84c-61bad24b-5162a006,0.000549316,7676,82741497
b3d1da1c-6042e606-2cc73a9a-4a5798ec-d444f157,0.00224746,1523,048477
3eda3132-e115d814-df5e65be-6716c159-6ed33d8e,0.000386238,11712,3638252
253dff0e-cc4982fc-c29b438f-ae4b50a9-99b6e859,0.000743378,5013,8844899
60804d2-89f5946b-a7449d85-bf03ca4a-397363a5,0.000428669,11419,26738314
5b3cab05-aa3796f3-d5c4aa6a-28926aed-aa8393e2,0.000530842,13857,146634677
4136981-7e5e5d62-144bbf89-16d8e55c-ef32015e,0.000428669,14167,19135642
47e24e53-aff2d5e9-b3b6e28d-7d3cb1d9-78c715b9,0.000211689,17307,12532568
9fe678e5-d11dc028-a393e6b5-c3be01d4-af4a4ece,0.000565778,5722,6444214
bd8cedd-52b41246-2a47b848-1e947060-881b7ffd,0.000611735,7081,42942490
fb5165d1-deb74b97-72876359-f2ba62b-b56041c4,0.000868056,2448,17347379
a33f7bf0-df7b2dd0-707b877c-1c7fc295-cd00f3de,0.000541923,10772,163637592
6fa7b283-6446af17-faafece3-98b1f595-9a4cd7b4,0.000880898,2742,25847000
9fe5e066-1d3b449e-4a2e6f6-356ee379-8bab7a7a,0.000549316,9297,104739656
e0be9276-f1a1a672-308d9d64-7eb1f39d-f1f09670,0.000267918,19938,8829974
1138671d-65a8d60f-74f1f682-4ee3bdb2-eedbe70,0.000804663,3390,24046370
54a7d99e-ffa6a5b8-b7906a20-43e17f79-e4a37edd,0.000166559,20087,029913
35d175db-a87e2ca2-8c9996b5-3195b0a9-361455db,0.000482798,18195,13931666
da9724f7-df4b1628-c74530aa-9e0eb46-60ddd4a,0.000530842,10570,121038220
7dc1f2aa-ed4a42c4-5da69bef-d11c0a5e-c2766eae,0.000611735,7495,41042095
20628e54-c518e081-bf64f186-a961d523-1dde0da4,0.000609663,8847,24840905
5eb462d9-68ed3a06-b5502e98-48f51a37-53990675,0.000796262,2195,51647289
766dc407-69d0f-a04dcb5b-3f6a39a6-22af9027,0.000743378,3869,9146040
f7467dec-99cccf70-3d1d3fd1-cfec8601-2e2f8d58,0.000732422,5839,57343588
1c10842b-488245e8-d72ea146-aa035b5c-306fa8cb,0.000796262,2899,59646505
74ddd719-daee623c-8005aaa7-2f5edee5-4e4e8ce8,0.000231743,20631,37528994
b00f4ff1-c5229046-43c3de03-146ed059-1d18aa87,0.000530842,14016,148634498
3d65e3b7-f046b456-a7918d55-b2ba1ac2-1ea153eb,0.000509779,14568,9635336
5c77d64c-80abe985-90f621cf-b0dc4447-41683dfc,0.0185185,617,12549258
975c3088-37b29fc5-3a0e4607-9b6f58df-66e5b075,0.000874412,1639,948352
bf124128-f722a2e2-a73c8ba6-722d6559-87072da8,0.000609368,6409,943582
d463722f-7a05d11c-9f9805cf-b9009468-4549e5ea,0.00072576,8400,6541535
46315ce8-7627c7f6-e01a0ea9-bc6ee426-7b1899bb,0.000773886,4238,845754
f7c05691-3b7a0a8a-fcd79c35-70e6491c-a78f787f,0.00023593,11495,28938216
55a99b7a-188d8dd3-ede2bfb8-f4c532d3-139b11fe,0.000578183,11523,11138366
d1d45739-c6d9d40b-659ebfd5-adc511aa-6f9f795,0.000976562,1082,141147507
afdb9283-82f79b65-22057eaa-d3dee9da-303ccd27,0.00297495,944,349053
41017796-6a166fbd-a1d5a6dd-c5c975aa-20ea7fec,0.000796262,7208,113041662
d1f57a77-74a545c6-f7c64e0c-f799d32f-a6fa560f,0.000530842,7739,81241449
ead77f29-a9f9a6e7-ba45be1a-7b357fdc-458aa276,0.000771605,4217,6045723
499d0106-bf064164-42198bd1-33556833-8388806d,0.000481709,9373,140626
8f82bcee-5f5d3fc-12735f23-201aaaaf-1f379206,0.000976562,1385,173646879
8bf5d4f3-d4f4efe5-1ae4bf9a-27420ed5-9fa4814a,0.000976562,2235,53047235
d0785aa5-c0b73f23-2b889cda-6cdb88c8-709b2951,0.000796262,3414,59445992
42b3d805-4a891dff-cc122803-b2f16e06-9036f50b,0.000353894,17480,92831592
6e524227-47c5594b-8f7bd5fb-7b91b2b9-24960db4,0.000183521,19926,4430030
4f0a3113-b3a08a65-b1ed6cb3-fb903fd5-f91e3972,0.000743378,4680,10545215
13c39747-d10a76d2-a0e89c9a-92273fd0-d8476767,0.000353894,22094,100426902
3e00d6dd-c100bb93-18cb554c-e03e3b9b-3509ae93,0.000864,5131,11544754
d3eff2e5-f4af73eb-4065f091-ce926805-544cdadf,0.000300407,15722,5534223
1d8a442b-89b9fd88-516b0dd-14ba4f6a-f20ab294,0.000917751,1669,12548206
25c7d37b-d0efaa7f-a1e7cb7f-83bf9d63-e384222e,0.000609663,8965,36940666
cf56325-60026e4d-7be7520b-f1197fc2-1577c7,0.000603497,8768,22041012
8ff646bf-d1b337d8-5d0f9f0-7627b4b7-518b1377,0.000686646,9049,13840813
e9d76015-f0e541b6-4dc06406-2e811ca6-99c55494,0.00030899,15267,116033573
1ef9348-540bdfed-7caabbf6-2b97567d-9ed47651,0.000549316,11093,116037747
a0588846-a342013e-b09eb2e1-b8dfd2d8-1c5b05fe,0.000267918,18069,16331768
807c47d3-4fb7344f-5d8612e-c2f5e9d0-af412706,0.000353894,17887,97231141
74c8f036-5440ff3f-8075f773-c903637e-6fdb3b40,0.000749496,8272,3141697
e56d8939-6531e39c-f139e79d-dbe997a-75f327c2,0.000541923,10823,245836719
55a92b53-b8295bd4-2a7d432b-ee3c7695-6ce17048,0.000541923,8972,203938989
bef9c8ac-5b9c04ea-1ad0e0e7-61372e69-2c1cacb3,0.000411987,14985,114833867
7328394d-24ee608c-1e163f5a-29750103-98d19419,0.00023593,16657,48732856
75629b3f-74064941-7e447852-3de17055-46721e5f,0.00417752,1185,048815
5f15f9c2-68008e17-53ef774-c3bf68fc-94f792ec,0.000541923,9580,197838442
aeeee7fd-7b954675-47d9983-69a0f5ec-d1c4cb1a,0.000482253,15974,14433882
96273d5c-a5104066-dd0f741d-479cf334-a14ecb7d,0.000732422,6467,66942864
cca04f6-fff0121c-8c2737c3-24d48aab-6e69fc6a,0.000353894,19214,35830428
8119ebdc-4f3141cf-43f7a99a-124d0f4c-7b75e7ea,0.000734082,7155,26742578
aa3c197-7264397c-cfa8c206-4399e1d2-9aa4651a,0.000411987,15528,122633246
85030437-f6c31882-9c1356ec-4e06d133-8b6c8274,0.000482798,11505,13038365
718279b7-d5c08dc5-8028aea7-3e5a9667-3021c01c,0.000530842,15039,154733414
5fbb37cf-1c4fdfe4-57caed7b-5c404b61-a81fa336,0.000353894,15676,87233452
afb4ce9f-fda2216a-63358384-3ff05436-2882b8fb,0.000225306,20202,2729771
cb2e7385-7bfea4c5-fbe9bda9-4535aa75-7a8298e7,0.000211689,19632,11330255
5a286b78-773052c3-5fa60b5f-9de60666-fe94c9ef,0.00030899,18451,86530684
3b129980-3d2fe9d3-f9784e18-ba42c25b-e64564b1,0.000530842,9244,110739649
1a44befd-f91e5032-8e879d5d-b38c4767-35281fd4,0.00390625,1139,23648625
780c54af-be707ffc-916bc667-af8d3b7b-5525be64,0.000530842,13337,151335150
f07b08bf-7dca515d-93df8a0e-1f819c5f-af54c818,0.000482253,10347,10139552
