GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual,NumberEvolvingLessFit
710d09d8-5e605bbc-8f3ea8f0-1199929f-ce0d4fa4,0.000976562,1731,25448015
e66d06aa-366e481e-ea287de4-1d6039c7-b66a160b,0.000658631,6489,043511
5b7e1a3d-abd7282a-47a6f0b3-8848e5dd-c770a54f,0.000542535,9420,2940551
56a09031-4b811c20-c1e87afd-70ca6f30-d0379f25,0.000509779,12408,18137411
4380e627-a280caed-89ac54bc-e0636c12-4549d101,0.000428669,14573,15335274
2ecd13c-d164406a-ed615b71-9af49549-1bb37ff2,0.00288,902,1349085
34df2fb8-f4012cd4-86f35451-37776acc-6e2ec51c,0.00878906,355,1049635
60b8255-74ece08d-1bad9ff1-23966fe7-5a5c75e1,0.000428669,14387,035613
52338ad9-fb27d61b-dbee9b9a-165e26c7-33cd47ea,0.000880898,2194,14647660
53853b63-b58ec9a4-2d8adfc6-c835434c-ec0263ee,0.000743378,5158,8444758
83b73bf4-2b615714-4fdc4e73-6688103e-8fb53c6,0.000428669,12914,24336843
1e7c25d5-23f26695-c1bbbef4-718c6167-a987879b,0.000353894,16308,73132961
85bfd0f5-ab1742c5-801c4b85-3fb97cfc-2679bc7,0.00144676,1532,348465
dea52397-92c8881b-265380dd-f17a8d64-2d42715d,0.000796262,3544,44646010
edd07958-ece48ac6-68945e27-52384c4a-19410953,0.000756,4334,2845638
34f1fe5d-c4c0f4b8-500906ce-b0fb3f62-94de578d,0.000541923,10357,166637977
4c5b04f-e85cae37-918c9ff5-c3c3205b-2a0a1fe3,0.000685871,7375,42842197
b0814ec-4b36cec1-ff37e7a1-dc3956f-133b59d6,0.00023593,18578,21931203
cc9fcbbe-39e5e20a-ef986af7-7a98ad33-90d151d3,0.00030899,17235,52832237
cfc52e61-35cf446e-332b291f-8e075627-910932ad,0.000367041,14699,14935152
cbb97172-17639678-12416dce-11b6ef0a-d652247f,0.000666819,6947,743046
580af157-f625c7e4-57b121a1-a61c0273-253f067e,0.00077555,3774,746219
d9b40236-9e2e0c34-9ac187bb-a2846998-ee723ddd,0.000541923,8913,133539752
4694cc69-2e1bd7c7-36829e72-e450e295-d7cff95b,0.000541923,10104,158438312
da043a8c-9435b353-31c7922b-f9d8efc9-18225ce2,0.000549316,9253,73940008
b4c50996-1d4b85fc-7e1e0742-d2518d1f-51745fdc,0.000549316,8646,70640648
5d9e5778-66e71adf-9250ad18-8ac7c167-7ec075fd,0.000609663,8040,27641684
66ab383b-2234fac-e39e86e7-d7a46dc4-3a6c4357,0.000858307,2812,10747081
8c46f101-b69a080d-58de4763-f5a15e46-44000753,0.00030899,16706,52032774
a37be85f-1ce302fb-c599bf3d-827795c4-237040b4,0.000530842,11093,107937828
2897d5d5-a4303d85-da864475-2caa682b-70dddb5a,0.000530842,11775,111337112
6257e0b0-842f58a5-bceb9e3-93905b58-6599c943,0.000868056,2575,10247323
43f5d5e1-abe35808-cec93099-f52823ac-bacdfe3,0.000743378,4154,10145745
99dabb69-4fe19a28-55e77db6-24e33206-21d72e2b,0.000411987,13067,84136092
f362ee74-77741a9-4ae4b8df-81fc3bd2-168dbd73,0.000685871,6967,43642597
d3402bb5-760149f1-1b5b161e-e2cd83ae-bcddeb2e,0.00023593,18704,18131115
6ff1492e-99fada04-4121764b-5c089fd1-ad779150,0.000338702,15962,14633892
2a6a0cbd-1cdf177a-9d1b5483-99aad6ce-cfeaacee,0.000603497,7535,18642279
a5697954-f8c39e89-ea781693-1e13fb81-49a5236e,0.000549316,8722,65540623
ea8ef8ea-140bcf63-e35ef63f-8b917fea-e51f4fe3,0.000541923,10582,170637712
5a98a2b7-331693c-d4a8703-ef1bdcca-e45e4d69,0.00069673,5922,1644062
50bb2a50-87054569-98ca9ad3-a132c607-54516dce,0.000823975,3859,746134
598d6cab-81b662b-22c1710e-42104fd-5470d6fd,0.000874412,3164,2846808
67dca2f8-9cd09256-f5de7a38-3bc20b39-f8b4d7e4,0.00455111,632,549363
36b82626-f9f35447-186b766d-f1fc9ac6-b3e4e9fb,0.000734082,5035,24344722
f133ed80-107c462e-ed0735ef-3db286cd-ff465cab,0.000541923,9234,134639420
56011125-1ab8d8b6-96a8fc6e-ddd63cb0-8c35dd19,0.000732422,5537,29244171
a5b50e09-5afe4ac5-e832cfd9-f4d41574-2d281fab,0.000609663,7704,26842028
3e7dec-1207b28b-cdbdafc0-c75c33fd-bc4b334e,0.000796262,3875,51345612
f0eff07d-db1c6ced-c265d1ee-88e8d052-1442bc5a,0.000771605,4786,1845196
8f8db8b0-44b0002c-13265077-ec2a09e0-af0dfdef,0.000609663,7648,27142081
bc28bde5-96386218-14c89bde-83a89600-c67c3b74,0.000825976,3090,2546885
aeba042d-eaac1e82-e38adcc0-6092632f-a9ec3623,0.0006615,5914,544081
8d54d70e-848eeead-24744b3b-1b064445-f01aa284,0.000482253,13054,9936847
c3a243fe-f8498011-f201dd4b-e037279d-60cb49ab,0.000509779,13055,8036865
41aba229-5b7a88b9-bc9a53aa-62d9817c-c16cf048,6.02816e-05,18123,031877
152969d3-77050fdc-338cfac1-47dd9710-be981492,0.000864,2219,6347718
aa7e7af5-d15b6ac7-5cf51d32-4a55ce1b-a40ed7ce,0.000754371,4992,12644882
92ae8c0b-b89f1dc3-9f04b9b7-f0532af5-a50c879c,0.000976562,1788,33047882
