HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,76,80,0.95,1,71.7,0.89625
2,2797,3160,0.885127,1,2486.2,0.786772
3,66865,82160,0.813839,1,56048.4,0.682186
4,1173733,1.58158e+06,0.742127,1,929796,0.587891
5,6738844,1e+07,0.673884,0,5.05965e+06,0.505965
6,6114153,1e+07,0.611415,0,4.36551e+06,0.436551
7,5555562,1e+07,0.555556,0,3.78913e+06,0.378913
8,5059128,1e+07,0.505913,0,3.30928e+06,0.330928
9,4632831,1e+07,0.463283,0,2.91811e+06,0.291811
10,4255079,1e+07,0.425508,0,2.59339e+06,0.259339
11,3922073,1e+07,0.392207,0,2.32161e+06,0.232161
12,3637805,1e+07,0.363781,0,2.0999e+06,0.20999
13,3386187,1e+07,0.338619,0,1.91306e+06,0.191306
14,3168021,1e+07,0.316802,0,1.75726e+06,0.175726
15,2974681,1e+07,0.297468,0,1.62378e+06,0.162378
16,2806176,1e+07,0.280618,0,1.51193e+06,0.151193
17,2653815,1e+07,0.265381,0,1.41409e+06,0.141409
18,2523071,1e+07,0.252307,0,1.33164e+06,0.133164
19,2408031,1e+07,0.240803,0,1.26009e+06,0.126009
20,2304563,1e+07,0.230456,0,1.19778e+06,0.119778
21,2212986,1e+07,0.221299,0,1.14386e+06,0.114386
22,2134264,1e+07,0.213426,0,1.09794e+06,0.109794
23,2068778,1e+07,0.206878,0,1.06023e+06,0.106023
24,2005785,1e+07,0.200578,0,1.02429e+06,0.102429
25,1953493,1e+07,0.195349,0,995002,0.0995002
26,1910540,1e+07,0.191054,0,971086,0.0971086
27,1870637,1e+07,0.187064,0,948567,0.0948567
28,1835508,1e+07,0.183551,0,929345,0.0929345
29,1806497,1e+07,0.18065,0,913496,0.0913496
30,1782681,1e+07,0.178268,0,900685,0.0900685
31,1764727,1e+07,0.176473,0,890688,0.0890688
32,1747935,1e+07,0.174793,0,881693,0.0881693
33,1731847,1e+07,0.173185,0,872918,0.0872918
34,1723661,1e+07,0.172366,0,868263,0.0868263
35,1713113,1e+07,0.171311,0,862587,0.0862587
36,1708834,1e+07,0.170883,0,860171,0.0860171
37,1703666,1e+07,0.170367,0,857321,0.0857321
38,1700506,1e+07,0.170051,0,855351,0.0855351
39,1700414,1e+07,0.170041,0,855132,0.0855132
40,1704502,1e+07,0.17045,0,857026,0.0857026
41,1705882,1e+07,0.170588,0,857466,0.0857466
42,1713045,1e+07,0.171304,0,860993,0.0860993
43,1717595,1e+07,0.17176,0,863047,0.0863047
44,1724266,1e+07,0.172427,0,866332,0.0866332
45,1730835,1e+07,0.173084,0,869421,0.0869421
46,1741141,1e+07,0.174114,0,874429,0.0874429
47,1748440,1e+07,0.174844,0,877859,0.0877859
48,1759871,1e+07,0.175987,0,883596,0.0883596
49,1771196,1e+07,0.17712,0,889131,0.0889131
50,1782720,1e+07,0.178272,0,894855,0.0894855
51,1797199,1e+07,0.17972,0,901926,0.0901926
52,1806549,1e+07,0.180655,0,906415,0.0906415
53,1819194,1e+07,0.181919,0,912706,0.0912706
54,1834360,1e+07,0.183436,0,920272,0.0920272
55,1843940,1e+07,0.184394,0,924964,0.0924964
56,1856077,1e+07,0.185608,0,930853,0.0930853
57,1864966,1e+07,0.186497,0,935281,0.0935281
58,1874243,1e+07,0.187424,0,939714,0.0939714
59,1878879,1e+07,0.187888,0,941887,0.0941887
60,1885018,1e+07,0.188502,0,944923,0.0944923
61,1886847,1e+07,0.188685,0,945793,0.0945793
62,1882923,1e+07,0.188292,0,943692,0.0943692
63,1875465,1e+07,0.187547,0,939864,0.0939864
64,1867790,1e+07,0.186779,0,935889,0.0935889
65,1849113,1e+07,0.184911,0,926467,0.0926467
66,1828981,1e+07,0.182898,0,916315,0.0916315
67,1796384,1e+07,0.179638,0,900000,0.09
68,1753925,1e+07,0.175393,0,878561,0.0878561
69,1701244,1e+07,0.170124,0,852194,0.0852194
70,1632970,1e+07,0.163297,0,817850,0.081785
71,1551665,1e+07,0.155167,0,777072,0.0777072
72,1447563,1e+07,0.144756,0,724787,0.0724787
73,1319681,1e+07,0.131968,0,660642,0.0660642
74,1166651,1e+07,0.116665,0,583922,0.0583922
75,985382,1e+07,0.0985382,0,493075,0.0493075
76,122857,1.58158e+06,0.0776799,1,61460,0.0388599
77,4519,82160,0.0550024,1,2260,0.0275073
78,102,3160,0.0322785,1,51,0.0161392
79,1,80,0.0125,1,0.5,0.00625
80,0,1,0,1,0,0
