-15683,0.0,00011101000111001010100011110111010001101011111100010110001010001111100110111110
-5541,0,00011101000111001010100011110111010001101011111100010110001010001111100110111110
-5540,0.000157286,00011101000111001010000011110110010001101011111100010110001010001111100010111100
-5535,0.000157286,00011101000111001010000011110110010001101011111100010110001010001111100010111100
-5534,0.0008205,01010101000011001010000011110010110001100011101100110110001010101111100010111100
-5530,0.0008205,01010101000011001010000001110010110001100011101100110110001010101111100010111100
-5529,0.0351562,01010101000011001010000001110010110001100111101100110110011010111111000010111110
-5489,0.0351562,11010101000011001010000001110010110000101111101100110110011010111111001011111110
-5488,0.0703125,11010101000001011010000001111000110010101111101000111110011010111111001111111110
-5486,0.0703125,11010101000001011010000001111000110010101111101000111110011010111111001111111110
-5485,0.125,11010101000001011010000001111000110010101111101000111110000010111101001011101110
-5402,0.125,10010100001101011000001100110000111110111111001001001001000001010011011011101110
-5401,0.148148,10110100001101111000001101110000111110111111001011011001000001010011011011101100
-5391,0.148148,10110100001101111000001101110000111110111111001011011001000001010011011011101100
-5390,0.25,10010100001101111000001101110000111110111101001011111001000000010011011011110100
-1,0.25,01001111101101101011101101010000110000011100001001001100000010101010101110100110
0,1,01001101100111101011101101010000010000011100001001001100000010101010101110100100
