HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,18,32,0.5625,1,17.375,0.542969
2,183,496,0.368952,1,171.594,0.345955
3,1291,4960,0.260282,1,1186.75,0.239264
4,6816,35960,0.189544,1,6180.53,0.171872
5,28536,201376,0.141705,1,25594.2,0.127097
6,98450,906192,0.108641,1,87444,0.0964961
7,287037,3.36586e+06,0.085279,1,252576,0.0750406
8,136727,2e+06,0.0683635,0,119253,0.0596264
9,113380,2e+06,0.05669,0,98060.8,0.0490304
10,95986,2e+06,0.047993,0,82353.5,0.0411767
11,83637,2e+06,0.0418185,0,71287.4,0.0356437
12,74835,2e+06,0.0374175,0,63414.2,0.0317071
13,67963,2e+06,0.0339815,0,57336.2,0.0286681
14,63020,2e+06,0.03151,0,52967.9,0.026484
15,59355,2e+06,0.0296775,0,49765.9,0.0248829
16,56516,2e+06,0.028258,0,47280.5,0.0236403
