HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,77,80,0.9625,1,71.6,0.895
2,2760,3160,0.873418,1,2446.6,0.774241
3,63930,82160,0.778116,1,54330.3,0.661274
4,1095747,1.58158e+06,0.692818,1,892227,0.564137
5,6208323,1e+07,0.620832,0,4.83605e+06,0.483605
6,5609529,1e+07,0.560953,0,4.17624e+06,0.417624
7,5105512,1e+07,0.510551,0,3.63717e+06,0.363717
8,4681819,1e+07,0.468182,0,3.19521e+06,0.319521
9,4321385,1e+07,0.432138,0,2.83389e+06,0.283389
10,4012973,1e+07,0.401297,0,2.53822e+06,0.253822
11,3738528,1e+07,0.373853,0,2.28704e+06,0.228704
12,3495652,1e+07,0.349565,0,2.0775e+06,0.20775
13,3286465,1e+07,0.328647,0,1.90381e+06,0.190381
14,3097537,1e+07,0.309754,0,1.75546e+06,0.175546
15,2925550,1e+07,0.292555,0,1.6277e+06,0.16277
16,2773805,1e+07,0.27738,0,1.51826e+06,0.151826
17,2634673,1e+07,0.263467,0,1.42309e+06,0.142309
18,2507056,1e+07,0.250706,0,1.33874e+06,0.133874
19,2397328,1e+07,0.239733,0,1.26811e+06,0.126811
20,2295269,1e+07,0.229527,0,1.20457e+06,0.120457
21,2207727,1e+07,0.220773,0,1.15055e+06,0.115055
22,2127650,1e+07,0.212765,0,1.10249e+06,0.110249
23,2057726,1e+07,0.205773,0,1.06119e+06,0.106119
24,1996748,1e+07,0.199675,0,1.02562e+06,0.102562
25,1941726,1e+07,0.194173,0,993866,0.0993866
26,1898703,1e+07,0.18987,0,968919,0.0968919
27,1857690,1e+07,0.185769,0,945667,0.0945667
28,1823187,1e+07,0.182319,0,926316,0.0926316
29,1798231,1e+07,0.179823,0,911819,0.0911819
30,1777409,1e+07,0.177741,0,900137,0.0900137
31,1758742,1e+07,0.175874,0,889421,0.0889421
32,1742595,1e+07,0.17426,0,880267,0.0880267
33,1731523,1e+07,0.173152,0,873754,0.0873754
34,1724034,1e+07,0.172403,0,869359,0.0869359
35,1719631,1e+07,0.171963,0,866462,0.0866462
36,1715343,1e+07,0.171534,0,863866,0.0863866
37,1715899,1e+07,0.17159,0,863695,0.0863695
38,1714929,1e+07,0.171493,0,862827,0.0862827
39,1715353,1e+07,0.171535,0,862605,0.0862605
40,1715691,1e+07,0.171569,0,862592,0.0862592
41,1720906,1e+07,0.172091,0,864884,0.0864884
42,1724303,1e+07,0.17243,0,866388,0.0866388
43,1726898,1e+07,0.17269,0,867514,0.0867514
44,1725978,1e+07,0.172598,0,866810,0.086681
45,1727412,1e+07,0.172741,0,867402,0.0867402
46,1724845,1e+07,0.172485,0,865915,0.0865915
47,1722480,1e+07,0.172248,0,864521,0.0864521
48,1720142,1e+07,0.172014,0,863286,0.0863286
49,1712357,1e+07,0.171236,0,859413,0.0859413
50,1704773,1e+07,0.170477,0,855309,0.0855309
51,1691137,1e+07,0.169114,0,848419,0.0848419
52,1676538,1e+07,0.167654,0,841035,0.0841035
53,1657893,1e+07,0.165789,0,831646,0.0831646
54,1636334,1e+07,0.163633,0,820793,0.0820793
55,1609823,1e+07,0.160982,0,807364,0.0807364
56,1576191,1e+07,0.157619,0,790462,0.0790462
57,1542966,1e+07,0.154297,0,773906,0.0773906
58,1500896,1e+07,0.15009,0,752706,0.0752706
59,1455539,1e+07,0.145554,0,729913,0.0729913
60,1403542,1e+07,0.140354,0,703829,0.0703829
61,1345770,1e+07,0.134577,0,674888,0.0674888
62,1281337,1e+07,0.128134,0,642498,0.0642498
63,1211093,1e+07,0.121109,0,607330,0.060733
64,1137037,1e+07,0.113704,0,570125,0.0570125
65,1054930,1e+07,0.105493,0,529004,0.0529004
66,967787,1e+07,0.0967787,0,485234,0.0485234
67,878007,1e+07,0.0878007,0,440247,0.0440247
68,779578,1e+07,0.0779578,0,390832,0.0390832
69,681642,1e+07,0.0681642,0,341765,0.0341765
70,581074,1e+07,0.0581074,0,291310,0.029131
71,479570,1e+07,0.047957,0,240437,0.0240437
72,378748,1e+07,0.0378748,0,189846,0.0189846
73,283380,1e+07,0.028338,0,142067,0.0142067
74,197463,1e+07,0.0197463,0,98977.7,0.00989777
75,121986,1e+07,0.0121986,0,61127.3,0.00611273
76,9826,1.58158e+06,0.00621277,1,4922.2,0.0031122
77,184,82160,0.00223953,1,92.1,0.00112098
78,1,3160,0.000316456,1,0.5,0.000158228
79,0,80,0,1,0,0
80,0,1,0,1,0,0
