HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,192,192,1,1,183.664,0.956585
2,18336,18336,1,1,16793.6,0.91588
3,1161122,1.16128e+06,0.999864,1,1.01961e+06,0.878008
4,1999079,2e+06,0.99954,0,1.6856e+06,0.842799
5,1998070,2e+06,0.999035,0,1.62135e+06,0.810675
6,1996590,2e+06,0.998295,0,1.56143e+06,0.780716
7,1994597,2e+06,0.997298,0,1.5059e+06,0.752951
8,1992209,2e+06,0.996104,0,1.45585e+06,0.727927
9,1989157,2e+06,0.994579,0,1.40976e+06,0.704881
10,1985926,2e+06,0.992963,0,1.36697e+06,0.683483
11,1982275,2e+06,0.991138,0,1.32935e+06,0.664676
12,1978429,2e+06,0.989214,0,1.29296e+06,0.64648
13,1974090,2e+06,0.987045,0,1.26059e+06,0.630297
14,1970110,2e+06,0.985055,0,1.23073e+06,0.615363
15,1965469,2e+06,0.982734,0,1.20304e+06,0.601518
16,1960970,2e+06,0.980485,0,1.17854e+06,0.589271
17,1956301,2e+06,0.978151,0,1.15558e+06,0.577789
18,1951930,2e+06,0.975965,0,1.13537e+06,0.567686
19,1947302,2e+06,0.973651,0,1.11566e+06,0.557829
20,1943278,2e+06,0.971639,0,1.09821e+06,0.549104
21,1938396,2e+06,0.969198,0,1.08217e+06,0.541086
22,1934474,2e+06,0.967237,0,1.06708e+06,0.53354
23,1930362,2e+06,0.965181,0,1.05426e+06,0.52713
24,1926025,2e+06,0.963013,0,1.04146e+06,0.52073
25,1921547,2e+06,0.960773,0,1.02971e+06,0.514853
26,1918042,2e+06,0.959021,0,1.0193e+06,0.509652
27,1913314,2e+06,0.956657,0,1.00897e+06,0.504485
28,1909977,2e+06,0.954989,0,1.00002e+06,0.500008
29,1906676,2e+06,0.953338,0,991994,0.495997
30,1902675,2e+06,0.951337,0,983993,0.491997
31,1899504,2e+06,0.949752,0,976170,0.488085
32,1895781,2e+06,0.94789,0,969815,0.484907
33,1892447,2e+06,0.946223,0,963176,0.481588
34,1889826,2e+06,0.944913,0,957505,0.478752
35,1886236,2e+06,0.943118,0,951657,0.475829
36,1882710,2e+06,0.941355,0,946309,0.473155
37,1879743,2e+06,0.939871,0,941168,0.470584
38,1877178,2e+06,0.938589,0,936650,0.468325
39,1874112,2e+06,0.937056,0,932239,0.466119
40,1870707,2e+06,0.935353,0,927797,0.463899
41,1868683,2e+06,0.934342,0,924176,0.462088
42,1865539,2e+06,0.93277,0,920217,0.460109
43,1864127,2e+06,0.932064,0,917307,0.458653
44,1860614,2e+06,0.930307,0,913472,0.456736
45,1858330,2e+06,0.929165,0,910130,0.455065
46,1855797,2e+06,0.927898,0,907096,0.453548
47,1853715,2e+06,0.926858,0,904363,0.452182
48,1851209,2e+06,0.925605,0,901308,0.450654
49,1849410,2e+06,0.924705,0,898930,0.449465
50,1847201,2e+06,0.923601,0,896515,0.448257
51,1845163,2e+06,0.922582,0,894071,0.447036
52,1843341,2e+06,0.92167,0,891614,0.445807
53,1841061,2e+06,0.920531,0,889670,0.444835
54,1838731,2e+06,0.919365,0,887287,0.443644
55,1837487,2e+06,0.918744,0,885416,0.442708
56,1835523,2e+06,0.917762,0,883507,0.441753
57,1832971,2e+06,0.916485,0,881295,0.440648
58,1831474,2e+06,0.915737,0,879464,0.439732
59,1829961,2e+06,0.91498,0,877752,0.438876
60,1828472,2e+06,0.914236,0,875994,0.437997
61,1826734,2e+06,0.913367,0,874374,0.437187
62,1824431,2e+06,0.912215,0,872523,0.436262
63,1823701,2e+06,0.911851,0,871531,0.435765
64,1822256,2e+06,0.911128,0,870106,0.435053
65,1820332,2e+06,0.910166,0,868588,0.434294
66,1820006,2e+06,0.910003,0,867294,0.433647
67,1818600,2e+06,0.9093,0,866026,0.433013
68,1816922,2e+06,0.908461,0,864742,0.432371
69,1816644,2e+06,0.908322,0,864051,0.432025
70,1814606,2e+06,0.907303,0,862607,0.431303
71,1812675,2e+06,0.906338,0,861071,0.430535
72,1812463,2e+06,0.906231,0,860330,0.430165
73,1810568,2e+06,0.905284,0,858970,0.429485
74,1810382,2e+06,0.905191,0,858244,0.429122
75,1809253,2e+06,0.904627,0,857367,0.428683
76,1807877,2e+06,0.903938,0,856221,0.42811
77,1807500,2e+06,0.90375,0,855975,0.427988
78,1806588,2e+06,0.903294,0,854763,0.427381
79,1805532,2e+06,0.902766,0,854022,0.427011
80,1803771,2e+06,0.901886,0,852680,0.42634
81,1804175,2e+06,0.902088,0,852773,0.426386
82,1803243,2e+06,0.901621,0,851615,0.425807
83,1803048,2e+06,0.901524,0,851396,0.425698
84,1801398,2e+06,0.900699,0,850001,0.425
85,1801447,2e+06,0.900724,0,849963,0.424981
86,1801124,2e+06,0.900562,0,849583,0.424791
87,1799279,2e+06,0.89964,0,847954,0.423977
88,1799348,2e+06,0.899674,0,847869,0.423935
89,1798265,2e+06,0.899133,0,847093,0.423547
90,1797493,2e+06,0.898747,0,846589,0.423294
91,1797677,2e+06,0.898838,0,846196,0.423098
92,1796896,2e+06,0.898448,0,845461,0.422731
93,1796457,2e+06,0.898228,0,845214,0.422607
94,1795518,2e+06,0.897759,0,844465,0.422232
95,1795215,2e+06,0.897608,0,843997,0.421999
96,1794610,2e+06,0.897305,0,843349,0.421675
