HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,28,32,0.875,1,25.1,0.784375
2,369,496,0.743952,1,294.8,0.594355
3,2940,4960,0.592742,1,2144.9,0.43244
4,17123,35960,0.476168,1,11684.1,0.324919
5,79712,201376,0.395837,1,52035.2,0.258398
6,310685,906192,0.342847,1,197242,0.21766
7,1039282,3.36586e+06,0.308772,1,648193,0.192579
8,3028184,1.05183e+07,0.287897,1,1.86648e+06,0.177451
9,2765591,1e+07,0.276559,0,1.69092e+06,0.169092
10,2717640,1e+07,0.271764,0,1.65245e+06,0.165245
11,2716720,1e+07,0.271672,0,1.64573e+06,0.164573
12,2751199,1e+07,0.27512,0,1.66279e+06,0.166279
13,2802221,1e+07,0.280222,0,1.69123e+06,0.169123
14,2859803,1e+07,0.28598,0,1.72494e+06,0.172494
15,2922425,1e+07,0.292243,0,1.76274e+06,0.176274
16,2973582,1e+07,0.297358,0,1.79386e+06,0.179386
17,3007792,1e+07,0.300779,0,1.8153e+06,0.18153
18,3016467,1e+07,0.301647,0,1.82168e+06,0.182168
19,3002589,1e+07,0.300259,0,1.81424e+06,0.181424
20,2956608,1e+07,0.295661,0,1.78773e+06,0.178773
21,2873946,1e+07,0.287395,0,1.73914e+06,0.173914
22,2755617,1e+07,0.275562,0,1.66886e+06,0.166886
23,2600871,1e+07,0.260087,0,1.57652e+06,0.157652
24,2528613,1.05183e+07,0.240401,1,1.53408e+06,0.145849
25,725614,3.36586e+06,0.215581,1,440468,0.130864
26,167632,906192,0.184985,1,101768,0.112303
27,29871,201376,0.148334,1,18122.4,0.0899929
28,3798,35960,0.105617,1,2300,0.06396
29,294,4960,0.0592742,1,177.4,0.0357661
30,10,496,0.0201613,1,6,0.0120968
31,0,32,0,1,0,0
32,0,1,0,1,0,0
