-15683,0.0,10000000011011100100001001000001101110011110100001001001011010101011000011111001
-2276,0,10000001011011100101001011000000001110011110011111001001011110111011000010111001
-2275,0.000858307,10001001011111100101001111000000000110011111001111000001011110111011001010111001
-2273,0.000858307,10001001011111100101001111000000000110011111001111000001011110111011001010111001
-2272,0.0123457,10001001011101101101000011001000001110011111001111000001011110111011001000111001
-2242,0.0123457,10001001011101101101000011001000001110011111001111000001011110111011001000111001
-2241,0.02048,11001001011101001101010011001000011110010111001111100001011110111011001000111101
-2085,0.02048,11001001011101001101010011001000011110010111001111100001011110111011001000111101
-2084,0.03125,11001001011101011001010010001000011110000110000010100001011110011011001100111101
-1878,0.03125,11011001011101111101001010101011011100000110000110001011010110010011001100111101
-1877,0.0740741,11011001001101011101001010101011011101000100110110001101010110010011001100111110
-1798,0.0740741,11011001001101011101001010101011011101000100110110001101010110010011001100111110
-1797,0.125,11011001000001011111101010100011011001000110110110001101010110110011001100111110
-1560,0.125,00011011000001011110101010100011000111000010001010111101010011110001000110111010
-1559,0.296296,01011011000001011110101010100010001111000010101011111111010001110001000110111010
-1,0.296296,01100101100111011111111011110100110010000110011011101111111011111011101110101000
0,1,11100101100111011111111000110000110110000110001011101111111011111011100100100001
