HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,60,80,0.75,1,48.9079,0.611349
2,1843,3160,0.583228,1,1209.9,0.382879
3,39165,82160,0.476692,1,20314.4,0.247254
4,647974,1.58158e+06,0.4097,1,261272,0.165197
5,736781,2e+06,0.368391,0,228442,0.114221
6,684661,2e+06,0.34233,0,163296,0.0816478
7,658049,2e+06,0.329024,0,120214,0.0601071
8,645187,2e+06,0.322593,0,90986.3,0.0454931
9,639056,2e+06,0.319528,0,69798.3,0.0348991
10,642051,2e+06,0.321026,0,55482.2,0.0277411
11,649604,2e+06,0.324802,0,44041.1,0.0220205
12,660614,2e+06,0.330307,0,35446.5,0.0177233
13,670781,2e+06,0.33539,0,29106.4,0.0145532
14,683510,2e+06,0.341755,0,23818.8,0.0119094
15,696564,2e+06,0.348282,0,19805.5,0.00990276
16,707644,2e+06,0.353822,0,16449.3,0.00822466
17,720167,2e+06,0.360084,0,13734.2,0.00686709
18,729259,2e+06,0.364629,0,11615.7,0.00580784
19,738664,2e+06,0.369332,0,9879.39,0.0049397
20,747909,2e+06,0.373955,0,8325.97,0.00416298
21,756619,2e+06,0.37831,0,7054.03,0.00352701
22,761711,2e+06,0.380856,0,5971.4,0.0029857
23,768007,2e+06,0.384003,0,5104.92,0.00255246
24,771400,2e+06,0.3857,0,4424.11,0.00221206
25,774562,2e+06,0.387281,0,3764.9,0.00188245
26,777841,2e+06,0.388921,0,3281.32,0.00164066
27,778474,2e+06,0.389237,0,2822.44,0.00141122
28,779583,2e+06,0.389792,0,2468.78,0.00123439
29,779543,2e+06,0.389771,0,2151.41,0.00107571
30,779468,2e+06,0.389734,0,1914.95,0.000957477
31,780788,2e+06,0.390394,0,1694.97,0.000847486
32,776110,2e+06,0.388055,0,1477.71,0.000738856
33,775413,2e+06,0.387707,0,1340.93,0.000670463
34,772441,2e+06,0.386221,0,1192.92,0.00059646
35,770155,2e+06,0.385078,0,1104.39,0.000552193
36,767914,2e+06,0.383957,0,1000.86,0.000500429
37,766371,2e+06,0.383186,0,907.762,0.000453881
38,762941,2e+06,0.38147,0,860.787,0.000430394
39,760320,2e+06,0.38016,0,788.517,0.000394258
40,756883,2e+06,0.378441,0,746.409,0.000373205
