HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,32,32,1,1,25.1458,0.785807
2,490,496,0.987903,1,326.377,0.658018
3,4805,4960,0.96875,1,2866.36,0.577895
4,33982,35960,0.944994,1,18856.5,0.524375
5,185346,201376,0.920398,1,97962.6,0.486466
6,812482,906192,0.896589,1,414924,0.457876
7,2942253,3.36586e+06,0.874147,1,1.46462e+06,0.435141
8,1706180,2e+06,0.85309,0,832676,0.416338
9,1666779,2e+06,0.83339,0,800246,0.400123
10,1628227,2e+06,0.814114,0,771459,0.38573
11,1594189,2e+06,0.797095,0,746430,0.373215
12,1561191,2e+06,0.780595,0,723572,0.361786
13,1530659,2e+06,0.765329,0,703175,0.351588
14,1506570,2e+06,0.753285,0,686562,0.343281
15,1484208,2e+06,0.742104,0,671775,0.335887
16,1467497,2e+06,0.733749,0,660416,0.330208
