HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,25,32,0.78125,1,20,0.625
2,334,496,0.673387,1,237,0.477823
3,2935,4960,0.591734,1,1957,0.394556
4,18994,35960,0.528198,1,12236.7,0.340286
5,96248,201376,0.477952,1,60769.4,0.301771
6,396404,906192,0.437439,1,247179,0.272766
7,1362559,3.36586e+06,0.404818,1,842572,0.250329
8,3979773,1.05183e+07,0.378367,1,2.44615e+06,0.232561
9,3566142,1e+07,0.356614,0,2.1818e+06,0.21818
10,3386217,1e+07,0.338622,0,2.06451e+06,0.206451
11,3232328,1e+07,0.323233,0,1.96471e+06,0.196471
12,3105124,1e+07,0.310512,0,1.88364e+06,0.188364
13,3001671,1e+07,0.300167,0,1.81754e+06,0.181754
14,2921111,1e+07,0.292111,0,1.76653e+06,0.176653
15,2862995,1e+07,0.286299,0,1.72952e+06,0.172952
16,2826490,1e+07,0.282649,0,1.70627e+06,0.170627
17,2811025,1e+07,0.281102,0,1.69548e+06,0.169548
18,2814744,1e+07,0.281474,0,1.69643e+06,0.169643
19,2842417,1e+07,0.284242,0,1.71176e+06,0.171176
20,2898496,1e+07,0.28985,0,1.74386e+06,0.174386
21,2984546,1e+07,0.298455,0,1.79364e+06,0.179364
22,3102310,1e+07,0.310231,0,1.86247e+06,0.186247
23,3254688,1e+07,0.325469,0,1.95173e+06,0.195173
24,3622661,1.05183e+07,0.344415,1,2.17048e+06,0.206352
25,1236165,3.36586e+06,0.367266,1,740163,0.219903
26,356533,906192,0.393441,1,213430,0.235524
27,84948,201376,0.421838,1,50868.2,0.252603
28,16152,35960,0.449166,1,9680,0.269188
29,2315,4960,0.466734,1,1388.9,0.28002
30,224,496,0.451613,1,134.5,0.271169
31,11,32,0.34375,1,6.6,0.20625
32,0,1,0,1,0,0
