HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,32,32,1,1,27.4375,0.857422
2,481,496,0.969758,1,359.906,0.725617
3,4606,4960,0.928629,1,3091.74,0.623336
4,32057,35960,0.891463,1,19703.3,0.547923
5,173848,201376,0.8633,1,99484.7,0.494025
6,764598,906192,0.843748,1,413072,0.455832
7,2795274,3.36586e+06,0.830479,1,1.44323e+06,0.428785
8,1641421,2e+06,0.820711,0,818238,0.409119
9,1625646,2e+06,0.812823,0,789671,0.394835
10,1610216,2e+06,0.805108,0,767239,0.383619
11,1591391,2e+06,0.795696,0,747536,0.373768
12,1571710,2e+06,0.785855,0,730941,0.36547
13,1550310,2e+06,0.775155,0,715129,0.357565
14,1527122,2e+06,0.763561,0,699639,0.34982
15,1501896,2e+06,0.750948,0,683901,0.341951
16,1478970,2e+06,0.739485,0,668905,0.334452
