HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,61,80,0.7625,1,60.5938,0.757422
2,1905,3160,0.602848,1,1876.06,0.593691
3,39791,82160,0.484311,1,38854.2,0.472908
4,624007,1.58158e+06,0.394547,1,604414,0.382159
5,652148,2e+06,0.326074,0,626897,0.313449
6,549932,2e+06,0.274966,0,524771,0.262386
7,470982,2e+06,0.235491,0,446278,0.223139
8,409358,2e+06,0.204679,0,385377,0.192689
9,362329,2e+06,0.181165,0,338985,0.169493
10,323656,2e+06,0.161828,0,301029,0.150514
11,292686,2e+06,0.146343,0,270792,0.135396
12,266432,2e+06,0.133216,0,245261,0.122631
13,244397,2e+06,0.122199,0,223999,0.111999
14,225481,2e+06,0.11274,0,205788,0.102894
15,208273,2e+06,0.104137,0,189363,0.0946813
16,193285,2e+06,0.0966425,0,175123,0.0875613
17,180629,2e+06,0.0903145,0,163092,0.081546
18,168962,2e+06,0.084481,0,152057,0.0760285
19,159152,2e+06,0.079576,0,142811,0.0714055
20,149619,2e+06,0.0748095,0,133874,0.0669369
21,140080,2e+06,0.07004,0,124981,0.0624905
22,132634,2e+06,0.066317,0,118036,0.0590181
23,125863,2e+06,0.0629315,0,111757,0.0558784
24,119168,2e+06,0.059584,0,105573,0.0527864
25,113700,2e+06,0.05685,0,100477,0.0502384
26,108005,2e+06,0.0540025,0,95256.6,0.0476283
27,103298,2e+06,0.051649,0,90919.5,0.0454598
28,99404,2e+06,0.049702,0,87337.2,0.0436686
29,94840,2e+06,0.04742,0,83207.7,0.0416039
30,91304,2e+06,0.045652,0,79992.3,0.0399961
31,87348,2e+06,0.043674,0,76387.8,0.0381939
32,84569,2e+06,0.0422845,0,73863.5,0.0369317
33,81984,2e+06,0.040992,0,71513.6,0.0357568
34,78560,2e+06,0.03928,0,68462.6,0.0342313
35,76352,2e+06,0.038176,0,66475.4,0.0332377
36,74296,2e+06,0.037148,0,64628.9,0.0323145
37,72086,2e+06,0.036043,0,62663.8,0.0313319
38,70331,2e+06,0.0351655,0,61103.4,0.0305517
39,68527,2e+06,0.0342635,0,59500.5,0.0297503
40,66402,2e+06,0.033201,0,57615.9,0.028808
