HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,164,192,0.854167,1,151.4,0.788542
2,13742,18336,0.749455,1,11710,0.638634
3,780393,1.16128e+06,0.672011,1,615580,0.530087
4,6129449,1e+07,0.612945,0,4.49725e+06,0.449725
5,5666939,1e+07,0.566694,0,3.88993e+06,0.388993
6,5293448,1e+07,0.529345,0,3.42322e+06,0.342322
7,4985753,1e+07,0.498575,0,3.0541e+06,0.30541
8,4721283,1e+07,0.472128,0,2.75806e+06,0.275806
9,4489414,1e+07,0.448941,0,2.5129e+06,0.25129
10,4282489,1e+07,0.428249,0,2.31086e+06,0.231086
11,4097400,1e+07,0.40974,0,2.14109e+06,0.214109
12,3927073,1e+07,0.392707,0,1.99437e+06,0.199437
13,3769610,1e+07,0.376961,0,1.86714e+06,0.186714
14,3621489,1e+07,0.362149,0,1.75517e+06,0.175517
15,3485354,1e+07,0.348535,0,1.65755e+06,0.165755
16,3351933,1e+07,0.335193,0,1.56763e+06,0.156763
17,3234939,1e+07,0.323494,0,1.49122e+06,0.149122
18,3118425,1e+07,0.311843,0,1.41943e+06,0.141943
19,3010331,1e+07,0.301033,0,1.35422e+06,0.135422
20,2905626,1e+07,0.290563,0,1.29448e+06,0.129448
21,2806154,1e+07,0.280615,0,1.23866e+06,0.123866
22,2715441,1e+07,0.271544,0,1.18963e+06,0.118963
23,2631177,1e+07,0.263118,0,1.14425e+06,0.114425
24,2549955,1e+07,0.254995,0,1.10178e+06,0.110178
25,2471290,1e+07,0.247129,0,1.06159e+06,0.106159
26,2401437,1e+07,0.240144,0,1.02651e+06,0.102651
27,2330286,1e+07,0.233029,0,991545,0.0991545
28,2263192,1e+07,0.226319,0,959162,0.0959162
29,2204076,1e+07,0.220408,0,930509,0.0930509
30,2145343,1e+07,0.214534,0,902663,0.0902663
31,2089983,1e+07,0.208998,0,876467,0.0876467
32,2037500,1e+07,0.20375,0,852099,0.0852099
33,1985835,1e+07,0.198583,0,828245,0.0828245
34,1939898,1e+07,0.19399,0,807199,0.0807199
35,1895262,1e+07,0.189526,0,786803,0.0786803
36,1852857,1e+07,0.185286,0,767869,0.0767869
37,1813434,1e+07,0.181343,0,750109,0.0750109
38,1772537,1e+07,0.177254,0,731999,0.0731999
39,1737987,1e+07,0.173799,0,716509,0.0716509
40,1701807,1e+07,0.170181,0,700620,0.070062
41,1665525,1e+07,0.166552,0,684445,0.0684445
42,1637514,1e+07,0.163751,0,671979,0.0671979
43,1605226,1e+07,0.160523,0,658119,0.0658119
44,1577861,1e+07,0.157786,0,645907,0.0645907
45,1548796,1e+07,0.15488,0,633429,0.0633429
46,1523779,1e+07,0.152378,0,622700,0.06227
47,1498392,1e+07,0.149839,0,611765,0.0611765
48,1473357,1e+07,0.147336,0,600753,0.0600753
49,1450757,1e+07,0.145076,0,591182,0.0591182
50,1426842,1e+07,0.142684,0,580935,0.0580935
51,1407316,1e+07,0.140732,0,572496,0.0572496
52,1385484,1e+07,0.138548,0,563416,0.0563416
53,1366729,1e+07,0.136673,0,555347,0.0555347
54,1348291,1e+07,0.134829,0,547475,0.0547475
