HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,80,80,1,1,72.8233,0.910292
2,3160,3160,1,1,2666.74,0.843904
3,82094,82160,0.999197,1,64922.6,0.790198
4,1577320,1.58158e+06,0.997306,1,1.17762e+06,0.744583
5,1988512,2e+06,0.994256,0,1.40946e+06,0.704728
6,1979859,2e+06,0.98993,0,1.33932e+06,0.669658
7,1969253,2e+06,0.984626,0,1.27746e+06,0.63873
8,1955928,2e+06,0.977964,0,1.22243e+06,0.611213
9,1942370,2e+06,0.971185,0,1.17357e+06,0.586785
10,1927617,2e+06,0.963808,0,1.13037e+06,0.565184
11,1911599,2e+06,0.9558,0,1.09127e+06,0.545636
12,1896802,2e+06,0.948401,0,1.05749e+06,0.528747
13,1881168,2e+06,0.940584,0,1.02661e+06,0.513307
14,1866688,2e+06,0.933344,0,1.00029e+06,0.500145
15,1852579,2e+06,0.926289,0,976124,0.488062
16,1837823,2e+06,0.918911,0,954129,0.477065
17,1825380,2e+06,0.91269,0,935829,0.467914
18,1811930,2e+06,0.905965,0,917515,0.458757
19,1799881,2e+06,0.899941,0,902524,0.451262
20,1789079,2e+06,0.89454,0,888817,0.444409
21,1778656,2e+06,0.889328,0,876458,0.438229
22,1769118,2e+06,0.884559,0,865331,0.432666
23,1758924,2e+06,0.879462,0,855058,0.427529
24,1751028,2e+06,0.875514,0,845992,0.422996
25,1743359,2e+06,0.87168,0,838257,0.419129
26,1735492,2e+06,0.867746,0,830271,0.415135
27,1728155,2e+06,0.864078,0,823566,0.411783
28,1722286,2e+06,0.861143,0,817694,0.408847
29,1715791,2e+06,0.857896,0,811458,0.405729
30,1710348,2e+06,0.855174,0,806440,0.40322
31,1706311,2e+06,0.853155,0,802378,0.401189
32,1701052,2e+06,0.850526,0,797619,0.39881
33,1697483,2e+06,0.848742,0,794179,0.397089
34,1694043,2e+06,0.847021,0,790495,0.395248
35,1690382,2e+06,0.845191,0,787144,0.393572
36,1686756,2e+06,0.843378,0,784147,0.392073
37,1684037,2e+06,0.842019,0,781140,0.39057
38,1682288,2e+06,0.841144,0,778990,0.389495
39,1679085,2e+06,0.839542,0,775906,0.387953
40,1675340,2e+06,0.83767,0,772815,0.386407
