HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,149,192,0.776042,1,148.484,0.773356
2,11198,18336,0.610711,1,11113.9,0.606122
3,569557,1.16128e+06,0.490456,1,562622,0.484484
4,806845,2e+06,0.403423,0,792845,0.396423
5,680958,2e+06,0.340479,0,665544,0.332772
6,590959,2e+06,0.29548,0,574436,0.287218
7,523419,2e+06,0.261709,0,506233,0.253117
8,474362,2e+06,0.237181,0,456712,0.228356
9,436185,2e+06,0.218092,0,418156,0.209078
10,408520,2e+06,0.20426,0,390306,0.195153
11,385140,2e+06,0.19257,0,366853,0.183427
12,365373,2e+06,0.182687,0,347099,0.17355
13,349534,2e+06,0.174767,0,331294,0.165647
14,336155,2e+06,0.168077,0,318014,0.159007
15,322219,2e+06,0.161109,0,304338,0.152169
16,310748,2e+06,0.155374,0,293048,0.146524
17,300552,2e+06,0.150276,0,283073,0.141536
18,291122,2e+06,0.145561,0,273853,0.136927
19,281970,2e+06,0.140985,0,264875,0.132437
20,272563,2e+06,0.136281,0,255766,0.127883
21,262887,2e+06,0.131443,0,246403,0.123202
22,256001,2e+06,0.128,0,239676,0.119838
23,246797,2e+06,0.123398,0,230861,0.115431
24,239487,2e+06,0.119744,0,223783,0.111892
25,232732,2e+06,0.116366,0,217256,0.108628
26,224416,2e+06,0.112208,0,209275,0.104637
27,217913,2e+06,0.108956,0,203009,0.101504
28,212265,2e+06,0.106133,0,197573,0.0987864
29,205552,2e+06,0.102776,0,191150,0.0955748
30,198870,2e+06,0.099435,0,184767,0.0923836
31,193391,2e+06,0.0966955,0,179497,0.0897486
32,187831,2e+06,0.0939155,0,174157,0.0870786
33,182244,2e+06,0.091122,0,168838,0.0844192
34,177477,2e+06,0.0887385,0,164255,0.0821276
35,172113,2e+06,0.0860565,0,159134,0.079567
36,166690,2e+06,0.083345,0,153973,0.0769867
37,162881,2e+06,0.0814405,0,150300,0.0751498
38,156994,2e+06,0.078497,0,144741,0.0723706
39,154088,2e+06,0.077044,0,141939,0.0709697
40,149202,2e+06,0.074601,0,137313,0.0686566
41,145281,2e+06,0.0726405,0,133580,0.0667901
42,142609,2e+06,0.0713045,0,131018,0.065509
43,138928,2e+06,0.069464,0,127498,0.0637492
44,135731,2e+06,0.0678655,0,124493,0.0622466
45,131272,2e+06,0.065636,0,120323,0.0601617
46,129366,2e+06,0.064683,0,118451,0.0592254
47,126378,2e+06,0.063189,0,115623,0.0578113
48,124220,2e+06,0.06211,0,113562,0.0567811
49,120454,2e+06,0.060227,0,110018,0.0550089
50,118778,2e+06,0.059389,0,108377,0.0541884
51,115898,2e+06,0.057949,0,105664,0.0528321
52,113178,2e+06,0.056589,0,103144,0.0515721
53,111007,2e+06,0.0555035,0,101071,0.0505355
54,108955,2e+06,0.0544775,0,99158,0.049579
55,107363,2e+06,0.0536815,0,97640.7,0.0488204
56,106124,2e+06,0.053062,0,96442.9,0.0482214
57,103590,2e+06,0.051795,0,94097.9,0.0470489
58,102127,2e+06,0.0510635,0,92703.9,0.046352
59,100342,2e+06,0.050171,0,91013.8,0.0455069
60,98930,2e+06,0.049465,0,89676.4,0.0448382
61,97090,2e+06,0.048545,0,87950.4,0.0439752
62,96340,2e+06,0.04817,0,87230.4,0.0436152
63,95139,2e+06,0.0475695,0,86093.5,0.0430467
64,93459,2e+06,0.0467295,0,84531.6,0.0422658
65,92075,2e+06,0.0460375,0,83256.4,0.0416282
66,91391,2e+06,0.0456955,0,82584.7,0.0412924
67,90081,2e+06,0.0450405,0,81356.4,0.0406782
68,89176,2e+06,0.044588,0,80528.7,0.0402643
69,87839,2e+06,0.0439195,0,79279.2,0.0396396
70,87281,2e+06,0.0436405,0,78756,0.039378
71,86564,2e+06,0.043282,0,78048.2,0.0390241
72,85891,2e+06,0.0429455,0,77427.4,0.0387137
73,84480,2e+06,0.04224,0,76139.6,0.0380698
74,83464,2e+06,0.041732,0,75189.1,0.0375946
75,83224,2e+06,0.041612,0,74965.4,0.0374827
76,82180,2e+06,0.04109,0,73989.9,0.036995
77,81391,2e+06,0.0406955,0,73250.9,0.0366254
78,81050,2e+06,0.040525,0,72944.1,0.0364721
79,80354,2e+06,0.040177,0,72285.1,0.0361425
80,79952,2e+06,0.039976,0,71912.8,0.0359564
81,79051,2e+06,0.0395255,0,71073.6,0.0355368
82,78981,2e+06,0.0394905,0,71008.6,0.0355043
83,78482,2e+06,0.039241,0,70547.3,0.0352736
84,78077,2e+06,0.0390385,0,70176,0.035088
85,77190,2e+06,0.038595,0,69359.4,0.0346797
86,76652,2e+06,0.038326,0,68874.8,0.0344374
87,76350,2e+06,0.038175,0,68596,0.034298
88,75872,2e+06,0.037936,0,68141.7,0.0340708
89,75216,2e+06,0.037608,0,67528.3,0.0337641
90,74734,2e+06,0.037367,0,67098.3,0.0335492
91,74630,2e+06,0.037315,0,67011.8,0.0335059
92,74537,2e+06,0.0372685,0,66918.6,0.0334593
93,73713,2e+06,0.0368565,0,66183,0.0330915
94,73436,2e+06,0.036718,0,65918.6,0.0329593
95,73083,2e+06,0.0365415,0,65590.3,0.0327951
96,72589,2e+06,0.0362945,0,65151.4,0.0325757
