HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,58,80,0.725,1,57.5469,0.719336
2,1674,3160,0.529747,1,1649.56,0.522013
3,32511,82160,0.395704,1,31804.6,0.387105
4,481507,1.58158e+06,0.304447,1,467143,0.295365
5,483776,2e+06,0.241888,0,464938,0.232469
6,397849,2e+06,0.198925,0,378743,0.189371
7,336896,2e+06,0.168448,0,317639,0.15882
8,292634,2e+06,0.146317,0,273499,0.13675
9,259809,2e+06,0.129905,0,241030,0.120515
10,234445,2e+06,0.117222,0,216087,0.108043
11,214729,2e+06,0.107365,0,196831,0.0984157
12,196969,2e+06,0.0984845,0,179699,0.0898493
13,183642,2e+06,0.091821,0,166934,0.0834671
14,171812,2e+06,0.085906,0,155587,0.0777936
15,160980,2e+06,0.08049,0,145346,0.0726729
16,152250,2e+06,0.076125,0,137077,0.0685387
17,143678,2e+06,0.071839,0,129035,0.0645173
18,135407,2e+06,0.0677035,0,121235,0.0606175
19,129506,2e+06,0.064753,0,115684,0.0578419
20,123165,2e+06,0.0615825,0,109772,0.0548862
21,117434,2e+06,0.058717,0,104409,0.0522043
22,112565,2e+06,0.0562825,0,99856.7,0.0499284
23,108008,2e+06,0.054004,0,95662,0.047831
24,103710,2e+06,0.051855,0,91650.2,0.0458251
25,100478,2e+06,0.050239,0,88606.3,0.0443032
26,96809,2e+06,0.0484045,0,85243.5,0.0426217
27,92942,2e+06,0.046471,0,81642.2,0.0408211
28,90686,2e+06,0.045343,0,79570.5,0.0397852
29,88193,2e+06,0.0440965,0,77245.8,0.0386229
30,85816,2e+06,0.042908,0,75079,0.0375395
31,83307,2e+06,0.0416535,0,72773.8,0.0363869
32,81358,2e+06,0.040679,0,71022.9,0.0355114
33,78767,2e+06,0.0393835,0,68675.7,0.0343379
34,77474,2e+06,0.038737,0,67461.1,0.0337305
35,75214,2e+06,0.037607,0,65451,0.0327255
36,73912,2e+06,0.036956,0,64292.4,0.0321462
37,71918,2e+06,0.035959,0,62498.1,0.0312491
38,70445,2e+06,0.0352225,0,61204.4,0.0306022
39,68585,2e+06,0.0342925,0,59523.9,0.0297619
40,67747,2e+06,0.0338735,0,58775,0.0293875
