HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,169,192,0.880208,1,146.6,0.763542
2,14500,18336,0.790794,1,11030.3,0.601565
3,838306,1.16128e+06,0.721881,1,568275,0.489352
4,6668546,1e+07,0.666855,0,4.10248e+06,0.410248
5,6214478,1e+07,0.621448,0,3.53323e+06,0.353323
6,5830242,1e+07,0.583024,0,3.11418e+06,0.311418
7,5494406,1e+07,0.549441,0,2.7943e+06,0.27943
8,5197995,1e+07,0.519799,0,2.54546e+06,0.254546
9,4932430,1e+07,0.493243,0,2.34688e+06,0.234688
10,4686240,1e+07,0.468624,0,2.17982e+06,0.217982
11,4463498,1e+07,0.44635,0,2.04045e+06,0.204045
12,4257618,1e+07,0.425762,0,1.92006e+06,0.192006
13,4062641,1e+07,0.406264,0,1.81279e+06,0.181279
14,3889025,1e+07,0.388902,0,1.72045e+06,0.172045
15,3722509,1e+07,0.372251,0,1.63482e+06,0.163482
16,3566835,1e+07,0.356683,0,1.55735e+06,0.155735
17,3424915,1e+07,0.342492,0,1.48823e+06,0.148823
18,3290223,1e+07,0.329022,0,1.4239e+06,0.14239
19,3162753,1e+07,0.316275,0,1.36356e+06,0.136356
20,3048423,1e+07,0.304842,0,1.30966e+06,0.130966
21,2934096,1e+07,0.29341,0,1.25667e+06,0.125667
22,2831056,1e+07,0.283106,0,1.20949e+06,0.120949
23,2732987,1e+07,0.273299,0,1.16476e+06,0.116476
24,2641281,1e+07,0.264128,0,1.12278e+06,0.112278
25,2556649,1e+07,0.255665,0,1.08461e+06,0.108461
26,2473882,1e+07,0.247388,0,1.04706e+06,0.104706
27,2396896,1e+07,0.23969,0,1.01232e+06,0.101232
28,2325595,1e+07,0.23256,0,980103,0.0980103
29,2257733,1e+07,0.225773,0,949659,0.0949659
30,2191946,1e+07,0.219195,0,920477,0.0920477
31,2129948,1e+07,0.212995,0,892963,0.0892963
32,2071557,1e+07,0.207156,0,866873,0.0866873
33,2014805,1e+07,0.201481,0,841420,0.084142
34,1965188,1e+07,0.196519,0,819591,0.0819591
35,1914064,1e+07,0.191406,0,796880,0.079688
36,1866488,1e+07,0.186649,0,775704,0.0775704
37,1824172,1e+07,0.182417,0,757112,0.0757112
38,1780507,1e+07,0.178051,0,737955,0.0737955
39,1742943,1e+07,0.174294,0,721400,0.07214
40,1703854,1e+07,0.170385,0,704267,0.0704267
41,1665739,1e+07,0.166574,0,687611,0.0687611
42,1632120,1e+07,0.163212,0,672872,0.0672872
43,1600000,1e+07,0.16,0,658906,0.0658906
44,1566617,1e+07,0.156662,0,644214,0.0644214
45,1538914,1e+07,0.153891,0,631999,0.0631999
46,1509062,1e+07,0.150906,0,619248,0.0619248
47,1482950,1e+07,0.148295,0,607635,0.0607635
48,1456251,1e+07,0.145625,0,596425,0.0596425
49,1431650,1e+07,0.143165,0,585654,0.0585654
50,1407329,1e+07,0.140733,0,574991,0.0574991
51,1385539,1e+07,0.138554,0,565537,0.0565537
52,1363840,1e+07,0.136384,0,556316,0.0556316
53,1345212,1e+07,0.134521,0,548296,0.0548296
54,1325720,1e+07,0.132572,0,539846,0.0539846
55,1305691,1e+07,0.130569,0,531357,0.0531357
56,1290466,1e+07,0.129047,0,524748,0.0524748
57,1271098,1e+07,0.12711,0,516458,0.0516458
58,1255419,1e+07,0.125542,0,509835,0.0509835
59,1240898,1e+07,0.12409,0,503781,0.0503781
60,1228307,1e+07,0.122831,0,498195,0.0498195
61,1211331,1e+07,0.121133,0,491082,0.0491082
62,1198775,1e+07,0.119877,0,485834,0.0485834
63,1188354,1e+07,0.118835,0,481131,0.0481131
64,1174945,1e+07,0.117495,0,475777,0.0475777
65,1165264,1e+07,0.116526,0,471662,0.0471662
66,1153972,1e+07,0.115397,0,466703,0.0466703
67,1143244,1e+07,0.114324,0,462159,0.0462159
68,1134451,1e+07,0.113445,0,458522,0.0458522
69,1125838,1e+07,0.112584,0,454911,0.0454911
70,1117462,1e+07,0.111746,0,451245,0.0451245
71,1108641,1e+07,0.110864,0,447519,0.0447519
72,1102343,1e+07,0.110234,0,444862,0.0444862
73,1094188,1e+07,0.109419,0,441542,0.0441542
74,1090023,1e+07,0.109002,0,439641,0.0439641
75,1082752,1e+07,0.108275,0,436632,0.0436632
76,1076353,1e+07,0.107635,0,434032,0.0434032
77,1072486,1e+07,0.107249,0,432376,0.0432376
78,1067109,1e+07,0.106711,0,430147,0.0430147
79,1061744,1e+07,0.106174,0,427990,0.042799
80,1058887,1e+07,0.105889,0,426636,0.0426636
81,1053833,1e+07,0.105383,0,424448,0.0424448
82,1053155,1e+07,0.105316,0,424236,0.0424236
83,1048599,1e+07,0.10486,0,422246,0.0422246
84,1047217,1e+07,0.104722,0,421778,0.0421778
85,1045121,1e+07,0.104512,0,420839,0.0420839
86,1043256,1e+07,0.104326,0,420023,0.0420023
87,1043905,1e+07,0.10439,0,420290,0.042029
88,1040590,1e+07,0.104059,0,418854,0.0418854
89,1043046,1e+07,0.104305,0,419987,0.0419987
90,1041994,1e+07,0.104199,0,419377,0.0419377
91,1041776,1e+07,0.104178,0,419364,0.0419364
92,1043746,1e+07,0.104375,0,420204,0.0420204
93,1042368,1e+07,0.104237,0,419695,0.0419695
94,1042561,1e+07,0.104256,0,419620,0.041962
95,1044876,1e+07,0.104488,0,420549,0.0420549
96,1047052,1e+07,0.104705,0,421473,0.0421473
97,1048337,1e+07,0.104834,0,421904,0.0421904
98,1050906,1e+07,0.105091,0,423037,0.0423037
99,1053709,1e+07,0.105371,0,424324,0.0424324
100,1055573,1e+07,0.105557,0,424943,0.0424943
101,1060297,1e+07,0.10603,0,426909,0.0426909
102,1063034,1e+07,0.106303,0,428068,0.0428068
103,1067950,1e+07,0.106795,0,429992,0.0429992
104,1069370,1e+07,0.106937,0,430545,0.0430545
105,1073925,1e+07,0.107393,0,432426,0.0432426
106,1081535,1e+07,0.108153,0,435515,0.0435515
107,1084499,1e+07,0.10845,0,436844,0.0436844
108,1090121,1e+07,0.109012,0,439057,0.0439057
109,1095586,1e+07,0.109559,0,441177,0.0441177
110,1101038,1e+07,0.110104,0,443542,0.0443542
111,1106133,1e+07,0.110613,0,445576,0.0445576
112,1110319,1e+07,0.111032,0,447488,0.0447488
113,1119395,1e+07,0.111939,0,451025,0.0451025
114,1124523,1e+07,0.112452,0,453078,0.0453078
115,1130434,1e+07,0.113043,0,455527,0.0455527
116,1139354,1e+07,0.113935,0,459194,0.0459194
117,1144547,1e+07,0.114455,0,461414,0.0461414
118,1150891,1e+07,0.115089,0,463929,0.0463929
119,1159646,1e+07,0.115965,0,467476,0.0467476
120,1167642,1e+07,0.116764,0,470767,0.0470767
121,1175836,1e+07,0.117584,0,474039,0.0474039
122,1181103,1e+07,0.11811,0,476412,0.0476412
123,1191547,1e+07,0.119155,0,480587,0.0480587
124,1198643,1e+07,0.119864,0,483629,0.0483629
125,1206720,1e+07,0.120672,0,486931,0.0486931
126,1215237,1e+07,0.121524,0,490445,0.0490445
127,1224473,1e+07,0.122447,0,494196,0.0494196
128,1231375,1e+07,0.123137,0,497141,0.0497141
129,1241749,1e+07,0.124175,0,501325,0.0501325
130,1251142,1e+07,0.125114,0,505196,0.0505196
131,1258630,1e+07,0.125863,0,508321,0.0508321
132,1265156,1e+07,0.126516,0,510965,0.0510965
133,1275038,1e+07,0.127504,0,515123,0.0515123
134,1283605,1e+07,0.12836,0,518651,0.0518651
135,1290606,1e+07,0.129061,0,521608,0.0521608
136,1303248,1e+07,0.130325,0,526632,0.0526632
137,1309959,1e+07,0.130996,0,529532,0.0529532
138,1320136,1e+07,0.132014,0,533823,0.0533823
139,1326530,1e+07,0.132653,0,536500,0.05365
140,1333687,1e+07,0.133369,0,539467,0.0539467
141,1341861,1e+07,0.134186,0,542919,0.0542919
142,1349864,1e+07,0.134986,0,546218,0.0546218
143,1358598,1e+07,0.13586,0,549894,0.0549894
144,1364984,1e+07,0.136498,0,552519,0.0552519
145,1371935,1e+07,0.137193,0,555603,0.0555603
146,1377914,1e+07,0.137791,0,557937,0.0557937
147,1383309,1e+07,0.138331,0,560289,0.0560289
148,1390951,1e+07,0.139095,0,563525,0.0563525
149,1397285,1e+07,0.139729,0,566145,0.0566145
150,1400832,1e+07,0.140083,0,567651,0.0567651
151,1403794,1e+07,0.140379,0,568831,0.0568831
152,1408838,1e+07,0.140884,0,570930,0.057093
153,1411107,1e+07,0.141111,0,571995,0.0571995
154,1416047,1e+07,0.141605,0,574050,0.057405
155,1419374,1e+07,0.141937,0,575518,0.0575518
156,1420324,1e+07,0.142032,0,575978,0.0575978
157,1419534,1e+07,0.141953,0,575576,0.0575576
158,1420515,1e+07,0.142051,0,576013,0.0576013
159,1419854,1e+07,0.141985,0,575819,0.0575819
160,1419415,1e+07,0.141941,0,575654,0.0575654
161,1412488,1e+07,0.141249,0,572754,0.0572754
162,1409311,1e+07,0.140931,0,571479,0.0571479
163,1405285,1e+07,0.140529,0,569911,0.0569911
164,1400615,1e+07,0.140062,0,567853,0.0567853
165,1392909,1e+07,0.139291,0,564651,0.0564651
166,1382461,1e+07,0.138246,0,560259,0.0560259
167,1373334,1e+07,0.137333,0,556638,0.0556638
168,1359276,1e+07,0.135928,0,550923,0.0550923
169,1343765,1e+07,0.134377,0,544511,0.0544511
170,1324220,1e+07,0.132422,0,536493,0.0536493
171,1304914,1e+07,0.130491,0,528498,0.0528498
172,1283681,1e+07,0.128368,0,519742,0.0519742
