HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,32,32,1,1,26.1667,0.817708
2,491,496,0.989919,1,347.26,0.700121
3,4818,4960,0.971371,1,3070.38,0.619028
4,34109,35960,0.948526,1,20178.7,0.561144
5,186538,201376,0.926317,1,104470,0.51878
6,820802,906192,0.905771,1,440585,0.486194
7,2982899,3.36586e+06,0.886223,1,1.54851e+06,0.460063
8,1734325,2e+06,0.867162,0,876366,0.438183
9,1697424,2e+06,0.848712,0,839233,0.419617
10,1658064,2e+06,0.829032,0,804502,0.402251
11,1622753,2e+06,0.811376,0,775135,0.387568
12,1587153,2e+06,0.793577,0,747640,0.37382
13,1552680,2e+06,0.77634,0,721962,0.360981
14,1522358,2e+06,0.761179,0,699525,0.349763
15,1494115,2e+06,0.747058,0,678821,0.33941
16,1468375,2e+06,0.734187,0,660792,0.330396
