HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,60,80,0.75,1,59.7344,0.74668
2,1798,3160,0.568987,1,1780.34,0.5634
3,35893,82160,0.436867,1,35322.2,0.429919
4,537486,1.58158e+06,0.339841,1,525387,0.332191
5,535312,2e+06,0.267656,0,519545,0.259772
6,430883,2e+06,0.215442,0,415043,0.207522
7,351290,2e+06,0.175645,0,335783,0.167891
8,293074,2e+06,0.146537,0,278089,0.139045
9,247925,2e+06,0.123963,0,233518,0.116759
10,213964,2e+06,0.106982,0,200092,0.100046
11,187040,2e+06,0.09352,0,173799,0.0868995
12,166262,2e+06,0.083131,0,153603,0.0768015
13,149175,2e+06,0.0745875,0,137022,0.0685109
14,136485,2e+06,0.0682425,0,124733,0.0623663
15,126270,2e+06,0.063135,0,114882,0.0574409
16,117475,2e+06,0.0587375,0,106388,0.053194
17,110156,2e+06,0.055078,0,99370.2,0.0496851
18,104630,2e+06,0.052315,0,94067.5,0.0470338
19,99823,2e+06,0.0499115,0,89406.9,0.0447034
20,95928,2e+06,0.047964,0,85640.2,0.0428201
21,92515,2e+06,0.0462575,0,82333.9,0.0411669
22,89947,2e+06,0.0449735,0,79834.2,0.0399171
23,87747,2e+06,0.0438735,0,77706.4,0.0388532
24,85350,2e+06,0.042675,0,75367.1,0.0376836
25,83595,2e+06,0.0417975,0,73709,0.0368545
26,81754,2e+06,0.040877,0,71921.6,0.0359608
27,80417,2e+06,0.0402085,0,70648.6,0.0353243
28,79128,2e+06,0.039564,0,69368.4,0.0346842
29,78121,2e+06,0.0390605,0,68396.6,0.0341983
30,76559,2e+06,0.0382795,0,66976.2,0.0334881
31,75692,2e+06,0.037846,0,66116.2,0.0330581
32,74933,2e+06,0.0374665,0,65356.3,0.0326781
33,73736,2e+06,0.036868,0,64300.5,0.0321502
34,72984,2e+06,0.036492,0,63561.1,0.0317805
35,72227,2e+06,0.0361135,0,62842.1,0.031421
36,70714,2e+06,0.035357,0,61492.3,0.0307462
37,70370,2e+06,0.035185,0,61153,0.0305765
38,69507,2e+06,0.0347535,0,60378.2,0.0301891
39,68871,2e+06,0.0344355,0,59796,0.029898
40,67315,2e+06,0.0336575,0,58434.2,0.0292171
