HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,27,32,0.84375,1,23.9,0.746875
2,354,496,0.71371,1,285.1,0.574798
3,3032,4960,0.61129,1,2279.1,0.459496
4,19190,35960,0.533648,1,13688.7,0.380665
5,95946,201376,0.476452,1,65688.2,0.326197
6,392645,906192,0.433291,1,260259,0.287201
7,1343431,3.36586e+06,0.399135,1,868483,0.258028
8,3902956,1.05183e+07,0.371063,1,2.47574e+06,0.235375
9,3477229,1e+07,0.347723,0,2.1747e+06,0.21747
10,3289456,1e+07,0.328946,0,2.03559e+06,0.203559
11,3141986,1e+07,0.314199,0,1.92893e+06,0.192893
12,3025355,1e+07,0.302536,0,1.84634e+06,0.184634
13,2940329,1e+07,0.294033,0,1.78656e+06,0.178656
14,2887139,1e+07,0.288714,0,1.74808e+06,0.174808
15,2854790,1e+07,0.285479,0,1.72398e+06,0.172398
16,2843340,1e+07,0.284334,0,1.71324e+06,0.171324
17,2851151,1e+07,0.285115,0,1.71519e+06,0.171519
18,2871237,1e+07,0.287124,0,1.72471e+06,0.172471
19,2906119,1e+07,0.290612,0,1.74368e+06,0.174368
20,2947947,1e+07,0.294795,0,1.76713e+06,0.176713
21,3002404,1e+07,0.30024,0,1.79859e+06,0.179859
22,3053774,1e+07,0.305377,0,1.82835e+06,0.182835
23,3102254,1e+07,0.310225,0,1.85645e+06,0.185645
24,3308719,1.05183e+07,0.314568,1,1.97895e+06,0.188144
25,1069560,3.36586e+06,0.317768,1,639126,0.189885
26,289253,906192,0.319196,1,172561,0.190424
27,63995,201376,0.317789,1,38065,0.189025
28,11180,35960,0.310901,1,6615.2,0.18396
29,1448,4960,0.291935,1,848.8,0.171129
30,123,496,0.247984,1,70.9,0.142944
31,5,32,0.15625,1,2.8,0.0875
32,0,1,0,1,0,0
