HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,32,32,1,1,25,0.78125
2,488,496,0.983871,1,327.923,0.661134
3,4776,4960,0.962903,1,2896.61,0.583995
4,33732,35960,0.938042,1,19065.5,0.530186
5,183351,201376,0.910491,1,98704,0.490148
6,800322,906192,0.88317,1,415847,0.458895
7,2887548,3.36586e+06,0.857894,1,1.46016e+06,0.433816
8,1671722,2e+06,0.835861,0,827138,0.413569
9,1632972,2e+06,0.816486,0,793450,0.396725
10,1601695,2e+06,0.800848,0,766655,0.383328
11,1575668,2e+06,0.787834,0,743920,0.37196
12,1552116,2e+06,0.776058,0,724596,0.362298
13,1533096,2e+06,0.766548,0,708634,0.354317
14,1514539,2e+06,0.75727,0,693879,0.34694
15,1497662,2e+06,0.748831,0,680378,0.340189
16,1480699,2e+06,0.740349,0,668100,0.33405
