HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,15,32,0.46875,1,14.9062,0.46582
2,125,496,0.252016,1,121.906,0.245779
3,775,4960,0.15625,1,736.125,0.148412
4,3971,35960,0.110428,1,3674.88,0.102193
5,17167,201376,0.0852485,1,15556.5,0.0772512
6,62459,906192,0.0689247,1,55726.6,0.0614953
7,193620,3.36586e+06,0.0575247,1,170652,0.050701
8,98561,2e+06,0.0492805,0,86000,0.043
9,88043,2e+06,0.0440215,0,76113.3,0.0380567
10,80181,2e+06,0.0400905,0,68743.1,0.0343715
11,75138,2e+06,0.037569,0,64005.9,0.032003
12,71555,2e+06,0.0357775,0,60609.8,0.0303049
13,68774,2e+06,0.034387,0,57975.8,0.0289879
14,65550,2e+06,0.032775,0,55089,0.0275445
15,62636,2e+06,0.031318,0,52549.4,0.0262747
16,59429,2e+06,0.0297145,0,49787.9,0.024894
