-15683,0.0,10010110001110100010101101111001111011010110000111010001101010001000011111001110
-6297,0.0,10010110001110100010101101111001111011010110000111010001101010001000011111001110
-6295,0.000482798,10010110001110100010101101111001111011010110000111010001101010001000011111001110
-6287,0.000482798,10010110001110100010101101111001111011010110000111010001101010001000011111001110
-6286,0.000874412,11010110000110100010101001111011111010010110000111000010101010010000011111001110
-6281,0.000874412,11010110000110100010101001111011111010010110000111000010101010010000011111001110
-6280,0.0277778,11010110001010000010101000101011111011010110000111000000101011010000011011101111
-6250,0.0277778,11010110001010000010101000101011111011010110000111000000101011010000011011101111
-6249,0.131687,11010110001010000010101000101011011011010110000111000100100001000001111011111111
-6199,0.131687,11010110011010000010101000101010011011010110000011000101100000000011111011111111
-6198,0.25,11011110001010000010111000101010011011010111110011000101000000000011111011111111
-4425,0.25,10011110010100011011010010000001110111010110010100001011101010101010000111101110
-4424,0.296296,10011110010101011011010010000011110111010110000100001011101000100110000111101110
-2933,0.296296,10111111001000010111000100001000111110001100000010010110000010011010100111111010
-2932,0.32768,10111111011101010111000100011000111110001101000011011110000011001010100111100010
-1,0.32768,10101101110001000100000000101010011000001111000000010101000011101010100011100011
0,1,10101101110000000010011001101010001000001111000000011101000011101111100011100011
