HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,73,80,0.9125,1,68.3,0.85375
2,2619,3160,0.828797,1,2283.3,0.722563
3,61379,82160,0.747067,1,49885.6,0.607176
4,1057709,1.58158e+06,0.668767,1,804502,0.50867
5,5965327,1e+07,0.596533,0,4.26989e+06,0.426989
6,5322749,1e+07,0.532275,0,3.60888e+06,0.360888
7,4760207,1e+07,0.476021,0,3.07595e+06,0.307595
8,4280853,1e+07,0.428085,0,2.65342e+06,0.265342
9,3868412,1e+07,0.386841,0,2.3152e+06,0.23152
10,3522498,1e+07,0.35225,0,2.04514e+06,0.204514
11,3225756,1e+07,0.322576,0,1.82639e+06,0.182639
12,2977482,1e+07,0.297748,0,1.65125e+06,0.165125
13,2764772,1e+07,0.276477,0,1.5073e+06,0.15073
14,2582451,1e+07,0.258245,0,1.38796e+06,0.138796
15,2431167,1e+07,0.243117,0,1.29103e+06,0.129103
16,2298777,1e+07,0.229878,0,1.20856e+06,0.120856
17,2188697,1e+07,0.21887,0,1.14175e+06,0.114175
18,2094606,1e+07,0.209461,0,1.08545e+06,0.108545
19,2015120,1e+07,0.201512,0,1.03846e+06,0.103846
20,1949469,1e+07,0.194947,0,1.00028e+06,0.100028
21,1894395,1e+07,0.18944,0,968050,0.096805
22,1847592,1e+07,0.184759,0,941384,0.0941384
23,1810270,1e+07,0.181027,0,919606,0.0919606
24,1781924,1e+07,0.178192,0,903514,0.0903514
25,1757564,1e+07,0.175756,0,889757,0.0889757
26,1737623,1e+07,0.173762,0,878420,0.087842
27,1724610,1e+07,0.172461,0,870636,0.0870636
28,1711735,1e+07,0.171174,0,863197,0.0863197
29,1707042,1e+07,0.170704,0,860314,0.0860314
30,1701363,1e+07,0.170136,0,857045,0.0857045
31,1701022,1e+07,0.170102,0,856475,0.0856475
32,1701397,1e+07,0.17014,0,856372,0.0856372
33,1700983,1e+07,0.170098,0,855833,0.0855833
34,1705799,1e+07,0.17058,0,858242,0.0858242
35,1709679,1e+07,0.170968,0,859883,0.0859883
36,1712090,1e+07,0.171209,0,860887,0.0860887
37,1721021,1e+07,0.172102,0,865493,0.0865493
38,1723408,1e+07,0.172341,0,866707,0.0866707
39,1726213,1e+07,0.172621,0,868082,0.0868082
40,1728985,1e+07,0.172899,0,869334,0.0869334
41,1730734,1e+07,0.173073,0,870501,0.0870501
42,1731469,1e+07,0.173147,0,870771,0.0870771
43,1731714,1e+07,0.173171,0,870862,0.0870862
44,1730257,1e+07,0.173026,0,870293,0.0870293
45,1726310,1e+07,0.172631,0,868199,0.0868199
46,1721819,1e+07,0.172182,0,865922,0.0865922
47,1716089,1e+07,0.171609,0,863134,0.0863134
48,1708991,1e+07,0.170899,0,859511,0.0859511
49,1697917,1e+07,0.169792,0,853889,0.0853889
50,1687380,1e+07,0.168738,0,848750,0.084875
51,1674350,1e+07,0.167435,0,842130,0.084213
52,1655917,1e+07,0.165592,0,832868,0.0832868
53,1640006,1e+07,0.164001,0,824931,0.0824931
54,1619626,1e+07,0.161963,0,814389,0.0814389
55,1596842,1e+07,0.159684,0,802914,0.0802914
56,1574367,1e+07,0.157437,0,791530,0.079153
57,1547840,1e+07,0.154784,0,778021,0.0778021
58,1520197,1e+07,0.15202,0,763970,0.076397
59,1489950,1e+07,0.148995,0,748641,0.0748641
60,1457407,1e+07,0.145741,0,732119,0.0732119
61,1419227,1e+07,0.141923,0,712690,0.071269
62,1383907,1e+07,0.138391,0,694664,0.0694664
63,1342629,1e+07,0.134263,0,673683,0.0673683
64,1297908,1e+07,0.129791,0,650952,0.0650952
65,1250474,1e+07,0.125047,0,626894,0.0626894
66,1197909,1e+07,0.119791,0,600220,0.060022
67,1140912,1e+07,0.114091,0,571330,0.057133
68,1076289,1e+07,0.107629,0,538747,0.0538747
69,1004515,1e+07,0.100451,0,502533,0.0502533
70,925934,1e+07,0.0925934,0,463047,0.0463047
71,836410,1e+07,0.083641,0,418069,0.0418069
72,739071,1e+07,0.0739071,0,369280,0.036928
73,628612,1e+07,0.0628612,0,314066,0.0314066
74,512514,1e+07,0.0512514,0,256045,0.0256045
75,390252,1e+07,0.0390252,0,194960,0.019496
76,42545,1.58158e+06,0.0269003,1,21257.8,0.0134409
77,1289,82160,0.0156889,1,644.3,0.00784202
78,20,3160,0.00632911,1,10,0.00316456
79,0,80,0,1,0,0
80,0,1,0,1,0,0
