HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,16,32,0.5,1,15.9688,0.499023
2,134,496,0.270161,1,132.156,0.266444
3,803,4960,0.161895,1,776.156,0.156483
4,3998,35960,0.111179,1,3769.94,0.104837
5,17268,201376,0.08575,1,15888.8,0.0789012
6,65010,906192,0.0717398,1,58593.7,0.0646592
7,212491,3.36586e+06,0.0631313,1,188413,0.0559778
8,113430,2e+06,0.056715,0,99291.1,0.0496455
9,104841,2e+06,0.0524205,0,90855.5,0.0454278
10,96523,2e+06,0.0482615,0,82904.2,0.0414521
11,88484,2e+06,0.044242,0,75476,0.037738
12,81011,2e+06,0.0405055,0,68683.8,0.0343419
13,74508,2e+06,0.037254,0,62869.4,0.0314347
14,67392,2e+06,0.033696,0,56662.3,0.0283312
15,61754,2e+06,0.030877,0,51766.1,0.0258831
16,56830,2e+06,0.028415,0,47544.5,0.0237723
