HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,32,32,1,1,25.4167,0.794271
2,475,496,0.957661,1,327.498,0.660278
3,4536,4960,0.914516,1,2809.37,0.566405
4,31698,35960,0.881479,1,18048.1,0.501892
5,172528,201376,0.856746,1,92179.6,0.457749
6,759323,906192,0.837927,1,387238,0.427325
7,2771562,3.36586e+06,0.823435,1,1.36677e+06,0.406069
8,1624518,2e+06,0.812259,0,782409,0.391205
9,1604171,2e+06,0.802086,0,759361,0.37968
10,1586312,2e+06,0.793156,0,742360,0.37118
11,1571733,2e+06,0.785867,0,729706,0.364853
12,1555344,2e+06,0.777672,0,717959,0.35898
13,1538528,2e+06,0.769264,0,707346,0.353673
14,1523452,2e+06,0.761726,0,697688,0.348844
15,1505748,2e+06,0.752874,0,687063,0.343531
16,1486224,2e+06,0.743112,0,675496,0.337748
