HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,80,80,1,1,60.8685,0.760856
2,3088,3160,0.977215,1,2085.29,0.659903
3,79784,82160,0.971081,1,50275.7,0.611924
4,1532982,1.58158e+06,0.969272,1,924441,0.584505
5,1934883,2e+06,0.967441,0,1.13062e+06,0.565308
6,1930038,2e+06,0.965019,0,1.10048e+06,0.550242
7,1924198,2e+06,0.962099,0,1.0745e+06,0.53725
8,1915527,2e+06,0.957763,0,1.05072e+06,0.525358
9,1907848,2e+06,0.953924,0,1.03011e+06,0.515054
10,1897695,2e+06,0.948847,0,1.01049e+06,0.505243
11,1888139,2e+06,0.94407,0,992730,0.496365
12,1877783,2e+06,0.938891,0,976675,0.488338
13,1867297,2e+06,0.933648,0,961512,0.480756
14,1857452,2e+06,0.928726,0,947557,0.473778
15,1846611,2e+06,0.923306,0,934373,0.467186
16,1836956,2e+06,0.918478,0,922263,0.461131
17,1826252,2e+06,0.913126,0,910937,0.455468
18,1816346,2e+06,0.908173,0,899941,0.449971
19,1807048,2e+06,0.903524,0,890401,0.4452
20,1797577,2e+06,0.898788,0,880422,0.440211
21,1788038,2e+06,0.894019,0,872019,0.436009
22,1781081,2e+06,0.89054,0,864015,0.432007
23,1771953,2e+06,0.885976,0,856245,0.428122
24,1763683,2e+06,0.881841,0,848380,0.42419
25,1756891,2e+06,0.878445,0,841920,0.42096
26,1748266,2e+06,0.874133,0,834418,0.417209
27,1741551,2e+06,0.870776,0,828284,0.414142
28,1734312,2e+06,0.867156,0,822355,0.411177
29,1729281,2e+06,0.864641,0,817503,0.408751
30,1722061,2e+06,0.861031,0,811374,0.405687
31,1716858,2e+06,0.858429,0,806757,0.403378
32,1710222,2e+06,0.855111,0,801459,0.40073
33,1705692,2e+06,0.852846,0,797536,0.398768
34,1699975,2e+06,0.849988,0,792878,0.396439
35,1694759,2e+06,0.847379,0,788486,0.394243
36,1690137,2e+06,0.845069,0,784919,0.39246
37,1685599,2e+06,0.8428,0,781226,0.390613
38,1681698,2e+06,0.840849,0,777671,0.388835
39,1677747,2e+06,0.838874,0,774667,0.387333
40,1673173,2e+06,0.836587,0,771340,0.38567
