HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,80,80,1,1,72.2208,0.90276
2,3136,3160,0.992405,1,2598.47,0.8223
3,80545,82160,0.980343,1,62098.1,0.755819
4,1528166,1.58158e+06,0.966227,1,1.10782e+06,0.700451
5,1903143,2e+06,0.951572,0,1.30814e+06,0.65407
6,1873766,2e+06,0.936883,0,1.22978e+06,0.614889
7,1846857,2e+06,0.923428,0,1.16348e+06,0.58174
8,1822034,2e+06,0.911017,0,1.10789e+06,0.553944
9,1800016,2e+06,0.900008,0,1.0612e+06,0.5306
10,1780500,2e+06,0.89025,0,1.02106e+06,0.510532
11,1764515,2e+06,0.882258,0,987960,0.49398
12,1750981,2e+06,0.87549,0,959747,0.479873
13,1740398,2e+06,0.870199,0,936021,0.468011
14,1731735,2e+06,0.865868,0,916315,0.458158
15,1725719,2e+06,0.86286,0,899361,0.449681
16,1719889,2e+06,0.859945,0,885045,0.442522
17,1715170,2e+06,0.857585,0,872413,0.436207
18,1713896,2e+06,0.856948,0,863351,0.431675
19,1712202,2e+06,0.856101,0,854604,0.427302
20,1709215,2e+06,0.854607,0,846470,0.423235
21,1707777,2e+06,0.853889,0,839611,0.419806
22,1706563,2e+06,0.853282,0,833943,0.416972
23,1706417,2e+06,0.853209,0,829150,0.414575
24,1705136,2e+06,0.852568,0,824339,0.412169
25,1705150,2e+06,0.852575,0,820553,0.410276
26,1704128,2e+06,0.852064,0,816542,0.408271
27,1703669,2e+06,0.851835,0,813286,0.406643
28,1702570,2e+06,0.851285,0,809614,0.404807
29,1701858,2e+06,0.850929,0,806743,0.403372
30,1699914,2e+06,0.849957,0,803307,0.401653
31,1698406,2e+06,0.849203,0,800281,0.400141
32,1697084,2e+06,0.848542,0,797503,0.398752
33,1695374,2e+06,0.847687,0,794473,0.397236
34,1694067,2e+06,0.847033,0,791683,0.395841
35,1692078,2e+06,0.846039,0,788980,0.39449
36,1688445,2e+06,0.844222,0,785357,0.392679
37,1686543,2e+06,0.843271,0,782792,0.391396
38,1682716,2e+06,0.841358,0,779258,0.389629
39,1680499,2e+06,0.840249,0,776530,0.388265
40,1676893,2e+06,0.838446,0,773322,0.386661
