HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,71,80,0.8875,1,67,0.8375
2,2436,3160,0.770886,1,2179.4,0.689684
3,55296,82160,0.673028,1,46877.9,0.570568
4,940378,1.58158e+06,0.594581,1,755308,0.477566
5,5315857,1e+07,0.531586,0,4.05075e+06,0.405075
6,4804963,1e+07,0.480496,0,3.48337e+06,0.348337
7,4380385,1e+07,0.438038,0,3.03331e+06,0.303331
8,4021285,1e+07,0.402128,0,2.67099e+06,0.267099
9,3720192,1e+07,0.372019,0,2.38097e+06,0.238097
10,3456150,1e+07,0.345615,0,2.14114e+06,0.214114
11,3225768,1e+07,0.322577,0,1.94216e+06,0.194216
12,3026172,1e+07,0.302617,0,1.77788e+06,0.177788
13,2851544,1e+07,0.285154,0,1.63939e+06,0.163939
14,2696509,1e+07,0.269651,0,1.52189e+06,0.152189
15,2562474,1e+07,0.256247,0,1.42383e+06,0.142383
16,2442931,1e+07,0.244293,0,1.33882e+06,0.133882
17,2335175,1e+07,0.233517,0,1.26461e+06,0.126461
18,2243970,1e+07,0.224397,0,1.20301e+06,0.120301
19,2160812,1e+07,0.216081,0,1.14827e+06,0.114827
20,2090932,1e+07,0.209093,0,1.10244e+06,0.110244
21,2027678,1e+07,0.202768,0,1.06204e+06,0.106204
22,1972245,1e+07,0.197224,0,1.02709e+06,0.102709
23,1924699,1e+07,0.19247,0,997169,0.0997169
24,1886236,1e+07,0.188624,0,973124,0.0973124
25,1852638,1e+07,0.185264,0,952136,0.0952136
26,1822514,1e+07,0.182251,0,933567,0.0933567
27,1797829,1e+07,0.179783,0,918429,0.0918429
28,1778319,1e+07,0.177832,0,906253,0.0906253
29,1760993,1e+07,0.176099,0,895446,0.0895446
30,1747361,1e+07,0.174736,0,886868,0.0886868
31,1737904,1e+07,0.17379,0,880628,0.0880628
32,1730798,1e+07,0.17308,0,875928,0.0875928
33,1721571,1e+07,0.172157,0,870139,0.0870139
34,1716968,1e+07,0.171697,0,866824,0.0866824
35,1712598,1e+07,0.17126,0,863881,0.0863881
36,1712611,1e+07,0.171261,0,863152,0.0863152
37,1710888,1e+07,0.171089,0,861761,0.0861761
38,1710286,1e+07,0.171029,0,861007,0.0861007
39,1712835,1e+07,0.171284,0,861504,0.0861504
40,1715571,1e+07,0.171557,0,862426,0.0862426
41,1716251,1e+07,0.171625,0,862413,0.0862413
42,1719726,1e+07,0.171973,0,863649,0.0863649
43,1720526,1e+07,0.172053,0,863656,0.0863656
44,1724069,1e+07,0.172407,0,865179,0.0865179
45,1726227,1e+07,0.172623,0,865840,0.086584
46,1729670,1e+07,0.172967,0,867153,0.0867153
47,1731655,1e+07,0.173165,0,867848,0.0867848
48,1739018,1e+07,0.173902,0,871158,0.0871158
49,1740972,1e+07,0.174097,0,871658,0.0871658
50,1746091,1e+07,0.174609,0,873648,0.0873648
51,1754555,1e+07,0.175455,0,877527,0.0877527
52,1758523,1e+07,0.175852,0,879147,0.0879147
53,1767982,1e+07,0.176798,0,883310,0.088331
54,1780939,1e+07,0.178094,0,889160,0.088916
55,1796801,1e+07,0.17968,0,896761,0.0896761
56,1810098,1e+07,0.18101,0,902893,0.0902893
57,1827493,1e+07,0.182749,0,910999,0.0910999
58,1850992,1e+07,0.185099,0,922289,0.0922289
59,1874982,1e+07,0.187498,0,933650,0.093365
60,1903266,1e+07,0.190327,0,947211,0.0947211
61,1939950,1e+07,0.193995,0,964960,0.096496
62,1974460,1e+07,0.197446,0,981717,0.0981717
63,2014693,1e+07,0.201469,0,1.00143e+06,0.100143
64,2061525,1e+07,0.206152,0,1.0243e+06,0.10243
65,2110333,1e+07,0.211033,0,1.04844e+06,0.104844
66,2161336,1e+07,0.216134,0,1.0737e+06,0.10737
67,2210140,1e+07,0.221014,0,1.0979e+06,0.10979
68,2261827,1e+07,0.226183,0,1.12394e+06,0.112394
69,2306688,1e+07,0.230669,0,1.1464e+06,0.11464
70,2343374,1e+07,0.234337,0,1.16533e+06,0.116533
71,2365431,1e+07,0.236543,0,1.17689e+06,0.117689
72,2368015,1e+07,0.236801,0,1.17889e+06,0.117889
73,2341262,1e+07,0.234126,0,1.16654e+06,0.116654
74,2268689,1e+07,0.226869,0,1.13131e+06,0.113131
75,2132681,1e+07,0.213268,0,1.06441e+06,0.106441
76,303650,1.58158e+06,0.191992,1,151669,0.0958974
77,13178,82160,0.160394,1,6586.5,0.0801667
78,370,3160,0.117089,1,185,0.0585443
79,5,80,0.0625,1,2.5,0.03125
80,0,1,0,1,0,0
