HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,172,192,0.895833,1,171.781,0.894694
2,14744,18336,0.804101,1,14704.1,0.801923
3,839352,1.16128e+06,0.722782,1,835760,0.719689
4,1301648,2e+06,0.650824,0,1.29387e+06,0.646937
5,1172931,2e+06,0.586465,0,1.16385e+06,0.581925
6,1057756,2e+06,0.528878,0,1.0476e+06,0.523799
7,957370,2e+06,0.478685,0,946294,0.473147
8,868618,2e+06,0.434309,0,856803,0.428402
9,788414,2e+06,0.394207,0,776104,0.388052
10,717721,2e+06,0.358861,0,704966,0.352483
11,654497,2e+06,0.327248,0,641369,0.320685
12,599913,2e+06,0.299957,0,586589,0.293295
13,551384,2e+06,0.275692,0,537904,0.268952
14,507334,2e+06,0.253667,0,493722,0.246861
15,468619,2e+06,0.23431,0,455029,0.227514
16,434941,2e+06,0.217471,0,421347,0.210674
17,405051,2e+06,0.202525,0,391434,0.195717
18,376128,2e+06,0.188064,0,362657,0.181329
19,351185,2e+06,0.175593,0,337806,0.168903
20,330179,2e+06,0.16509,0,316877,0.158438
21,309272,2e+06,0.154636,0,296154,0.148077
22,292241,2e+06,0.14612,0,279241,0.13962
23,275558,2e+06,0.137779,0,262712,0.131356
24,259974,2e+06,0.129987,0,247304,0.123652
25,246606,2e+06,0.123303,0,234074,0.117037
26,234270,2e+06,0.117135,0,221949,0.110975
27,222758,2e+06,0.111379,0,210658,0.105329
28,212794,2e+06,0.106397,0,200835,0.100418
29,203611,2e+06,0.101805,0,191773,0.0958867
30,194671,2e+06,0.0973355,0,183035,0.0915173
31,185919,2e+06,0.0929595,0,174477,0.0872383
32,177942,2e+06,0.088971,0,166719,0.0833596
33,171448,2e+06,0.085724,0,160380,0.0801899
34,164853,2e+06,0.0824265,0,153957,0.0769787
35,159751,2e+06,0.0798755,0,148931,0.0744653
36,153285,2e+06,0.0766425,0,142683,0.0713416
37,148286,2e+06,0.074143,0,137835,0.0689175
38,143104,2e+06,0.071552,0,132819,0.0664094
39,138785,2e+06,0.0693925,0,128633,0.0643165
40,134153,2e+06,0.0670765,0,124164,0.0620818
41,130547,2e+06,0.0652735,0,120664,0.0603322
42,126843,2e+06,0.0634215,0,117079,0.0585393
43,123496,2e+06,0.061748,0,113852,0.0569259
44,120399,2e+06,0.0601995,0,110844,0.0554221
45,117179,2e+06,0.0585895,0,107775,0.0538875
46,114207,2e+06,0.0571035,0,104885,0.0524427
47,111669,2e+06,0.0558345,0,102461,0.0512303
48,109078,2e+06,0.054539,0,99973.5,0.0499868
49,106463,2e+06,0.0532315,0,97456.6,0.0487283
50,104766,2e+06,0.052383,0,95828.3,0.0479141
51,102236,2e+06,0.051118,0,93406.9,0.0467034
52,100141,2e+06,0.0500705,0,91421.6,0.0457108
53,98445,2e+06,0.0492225,0,89765.1,0.0448825
54,97319,2e+06,0.0486595,0,88659.8,0.0443299
55,95460,2e+06,0.04773,0,86908.6,0.0434543
56,93666,2e+06,0.046833,0,85202.9,0.0426015
57,93009,2e+06,0.0465045,0,84551.9,0.0422759
58,91257,2e+06,0.0456285,0,82878,0.041439
59,90530,2e+06,0.045265,0,82144.5,0.0410722
60,88812,2e+06,0.044406,0,80547.7,0.0402738
61,87808,2e+06,0.043904,0,79594.6,0.0397973
62,86875,2e+06,0.0434375,0,78679.3,0.0393396
63,85787,2e+06,0.0428935,0,77641.6,0.0388208
64,85245,2e+06,0.0426225,0,77127.3,0.0385637
65,84495,2e+06,0.0422475,0,76400.4,0.0382002
66,83383,2e+06,0.0416915,0,75352.4,0.0376762
67,82424,2e+06,0.041212,0,74445.7,0.0372228
68,82441,2e+06,0.0412205,0,74447.5,0.0372238
69,81775,2e+06,0.0408875,0,73788.6,0.0368943
70,81391,2e+06,0.0406955,0,73402.9,0.0367015
71,80145,2e+06,0.0400725,0,72242.4,0.0361212
72,79917,2e+06,0.0399585,0,72022.2,0.0360111
73,79677,2e+06,0.0398385,0,71782.8,0.0358914
74,79596,2e+06,0.039798,0,71703.1,0.0358515
75,78316,2e+06,0.039158,0,70517.3,0.0352586
76,78380,2e+06,0.03919,0,70554.6,0.0352773
77,78246,2e+06,0.039123,0,70405,0.0352025
78,77755,2e+06,0.0388775,0,69944,0.034972
79,77468,2e+06,0.038734,0,69661.8,0.0348309
80,76717,2e+06,0.0383585,0,68983.4,0.0344917
81,76417,2e+06,0.0382085,0,68693.2,0.0343466
82,76302,2e+06,0.038151,0,68582.6,0.0342913
83,76232,2e+06,0.038116,0,68524.1,0.0342621
84,75786,2e+06,0.037893,0,68096.8,0.0340484
85,75691,2e+06,0.0378455,0,67992.1,0.0339961
86,75222,2e+06,0.037611,0,67554.8,0.0337774
87,74986,2e+06,0.037493,0,67357.9,0.033679
88,74698,2e+06,0.037349,0,67080.3,0.0335401
89,74428,2e+06,0.037214,0,66827.5,0.0334138
90,74559,2e+06,0.0372795,0,66946.8,0.0334734
91,73696,2e+06,0.036848,0,66150,0.033075
92,73675,2e+06,0.0368375,0,66140.4,0.0330702
93,73609,2e+06,0.0368045,0,66077.6,0.0330388
94,73617,2e+06,0.0368085,0,66073.3,0.0330366
95,72942,2e+06,0.036471,0,65467.1,0.0327335
96,72892,2e+06,0.036446,0,65417.6,0.0327088
