HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,59,80,0.7375,1,53.6,0.67
2,1911,3160,0.604747,1,1558.1,0.49307
3,43450,82160,0.528846,1,32033.9,0.389897
4,757768,1.58158e+06,0.479121,1,513424,0.324627
5,4421552,1e+07,0.442155,0,2.8012e+06,0.28012
6,4118598,1e+07,0.41186,0,2.47833e+06,0.247833
7,3863286,1e+07,0.386329,0,2.23342e+06,0.223342
8,3633105,1e+07,0.36331,0,2.03823e+06,0.203823
9,3429522,1e+07,0.342952,0,1.87946e+06,0.187946
10,3246033,1e+07,0.324603,0,1.74774e+06,0.174774
11,3082036,1e+07,0.308204,0,1.63682e+06,0.163682
12,2935250,1e+07,0.293525,0,1.54255e+06,0.154255
13,2804979,1e+07,0.280498,0,1.46155e+06,0.146155
14,2689547,1e+07,0.268955,0,1.3919e+06,0.13919
15,2588018,1e+07,0.258802,0,1.33236e+06,0.133236
16,2494050,1e+07,0.249405,0,1.27882e+06,0.127882
17,2406873,1e+07,0.240687,0,1.23006e+06,0.123006
18,2332268,1e+07,0.233227,0,1.18842e+06,0.118842
19,2264268,1e+07,0.226427,0,1.15149e+06,0.115149
20,2203000,1e+07,0.2203,0,1.11796e+06,0.111796
21,2144585,1e+07,0.214458,0,1.08648e+06,0.108648
22,2094186,1e+07,0.209419,0,1.05954e+06,0.105954
23,2043830,1e+07,0.204383,0,1.03306e+06,0.103306
24,1999158,1e+07,0.199916,0,1.00942e+06,0.100942
25,1962043,1e+07,0.196204,0,989841,0.0989841
26,1921220,1e+07,0.192122,0,968543,0.0968543
27,1887706,1e+07,0.188771,0,951364,0.0951364
28,1859638,1e+07,0.185964,0,936892,0.0936892
29,1830346,1e+07,0.183035,0,921612,0.0921612
30,1803154,1e+07,0.180315,0,907571,0.0907571
31,1781996,1e+07,0.1782,0,896833,0.0896833
32,1761222,1e+07,0.176122,0,886092,0.0886092
33,1744103,1e+07,0.17441,0,877405,0.0877405
34,1731762,1e+07,0.173176,0,871008,0.0871008
35,1717542,1e+07,0.171754,0,863676,0.0863676
36,1708274,1e+07,0.170827,0,859130,0.085913
37,1702766,1e+07,0.170277,0,856304,0.0856304
38,1697918,1e+07,0.169792,0,853802,0.0853802
39,1695385,1e+07,0.169539,0,852596,0.0852596
40,1696583,1e+07,0.169658,0,853170,0.085317
41,1699842,1e+07,0.169984,0,854773,0.0854773
42,1702208,1e+07,0.170221,0,856156,0.0856156
43,1712692,1e+07,0.171269,0,861283,0.0861283
44,1719356,1e+07,0.171936,0,864773,0.0864773
45,1731769,1e+07,0.173177,0,871119,0.0871119
46,1746527,1e+07,0.174653,0,878597,0.0878597
47,1763075,1e+07,0.176308,0,887028,0.0887028
48,1780853,1e+07,0.178085,0,896106,0.0896106
49,1799645,1e+07,0.179964,0,905817,0.0905817
50,1821996,1e+07,0.1822,0,917135,0.0917135
51,1845775,1e+07,0.184578,0,929235,0.0929235
52,1868754,1e+07,0.186875,0,941024,0.0941024
53,1894768,1e+07,0.189477,0,954438,0.0954438
54,1922192,1e+07,0.192219,0,968575,0.0968575
55,1948854,1e+07,0.194885,0,982393,0.0982393
56,1977092,1e+07,0.197709,0,996950,0.099695
57,2004336,1e+07,0.200434,0,1.01105e+06,0.101105
58,2028180,1e+07,0.202818,0,1.02377e+06,0.102377
59,2055578,1e+07,0.205558,0,1.03799e+06,0.103799
60,2079559,1e+07,0.207956,0,1.05058e+06,0.105058
61,2102859,1e+07,0.210286,0,1.06299e+06,0.106299
62,2122834,1e+07,0.212283,0,1.07348e+06,0.107348
63,2145700,1e+07,0.21457,0,1.08535e+06,0.108535
64,2164157,1e+07,0.216416,0,1.0952e+06,0.10952
65,2183590,1e+07,0.218359,0,1.10513e+06,0.110513
66,2201884,1e+07,0.220188,0,1.11409e+06,0.111409
67,2224081,1e+07,0.222408,0,1.12476e+06,0.112476
68,2248658,1e+07,0.224866,0,1.13613e+06,0.113613
69,2282994,1e+07,0.228299,0,1.15186e+06,0.115186
70,2325993,1e+07,0.232599,0,1.17131e+06,0.117131
71,2396585,1e+07,0.239658,0,1.20328e+06,0.120328
72,2495174,1e+07,0.249517,0,1.24853e+06,0.124853
73,2643633,1e+07,0.264363,0,1.31719e+06,0.131719
74,2861837,1e+07,0.286184,0,1.41973e+06,0.141973
75,3184823,1e+07,0.318482,0,1.57373e+06,0.157373
76,580539,1.58158e+06,0.367063,1,286106,0.180899
77,36174,82160,0.440287,1,17821.4,0.216911
78,1744,3160,0.551899,1,861.4,0.272595
79,58,80,0.725,1,28.8,0.36
80,1,1,1,1,0.5,0.5
