-15683,0.0,01001101011010100001011011111011000110011011001101111100101011011001110011110001
-3527,0.0,01001101011010100001011011111011000110011011001101111100101011011001110011110001
-3525,0.00120427,01001101011010100001011011111011000110011011001101111100101011011001110011110001
-3522,0.00120427,01001101011010100001011011111011000110011011001101111100101011011001110011110001
-3521,0.00120563,01001101111010100001011011101010000110011011101101100100101011011001111011110001
-3448,0.00120563,01001101111010100001011011101010000110011011101101100100101011011001111011110001
-3447,0.00171661,01001001111010100001011011101010000110011001001100100100100111011001111011110001
-3415,0.00171661,01001001111010100001011011101010000110011001001100100100100111011001111011110001
-3414,0.00462963,11001001110010000001011011101010000110011001011100100100100111111001111001110001
-3288,0.00462963,11001001110010000001011011101010000110011001011100100100100111111001111001110001
-3287,0.0175781,11001011110010000001011010101010000110011101011110100100100110111001111001110011
-3155,0.0175781,11111011110001000001111010001011000100111101011110100001100110111001111001110001
-3154,0.0395508,11111011110001000001111010001011000100111101011100101011100110101000111001110011
-3084,0.0395508,11011011110001000001111010001011010101011101011100101011100110101000111000110011
-3083,0.0585277,11011011010001000001111010001011010001011101001100101011100110101000111000110010
-3059,0.0585277,11011011010001000001111010001011010001011101001100101011100110101000111000110010
-3058,0.0703125,11011011000001000001111010001011010001011101101100101011100111101001111001110010
-2765,0.0703125,11011011000001000001111010001011011001011111101110101111000110101000011000110110
-2764,0.0740741,11011001011001000011110010001011011001011101101110101111100110101000011000101110
-1863,0.0740741,01011010010001011110100110011010001111011100100010100011100101000011101001110010
-1862,0.25,01011010010001011110000110011011001111011100100010111011100101000011101001111011
-1,0.25,01010101100100100111000110111000010001001111110111111111000011010010101000110111
0,1,01111101100100111111000111111000010001001111110111111111000011010110101000110111
