HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,150,160,0.9375,1,144.322,0.90201
2,11204,12720,0.880818,1,10242.9,0.805263
3,554403,669920,0.827566,1,479046,0.715079
4,778211,1e+06,0.778211,0,634474,0.634474
5,730979,1e+06,0.730979,0,561014,0.561014
6,688173,1e+06,0.688173,0,496325,0.496325
7,648387,1e+06,0.648387,0,439310,0.43931
8,613075,1e+06,0.613075,0,389478,0.389478
9,580182,1e+06,0.580182,0,345244,0.345244
10,551774,1e+06,0.551774,0,306500,0.3065
11,524303,1e+06,0.524303,0,271336,0.271336
12,501884,1e+06,0.501884,0,241565,0.241565
13,480746,1e+06,0.480746,0,214453,0.214453
14,461372,1e+06,0.461372,0,190291,0.190291
15,444179,1e+06,0.444179,0,169125,0.169125
16,430171,1e+06,0.430171,0,150736,0.150736
17,417130,1e+06,0.41713,0,133544,0.133544
18,404540,1e+06,0.40454,0,118808,0.118808
19,393990,1e+06,0.39399,0,105354,0.105354
20,385021,1e+06,0.385021,0,94023.7,0.0940237
21,376631,1e+06,0.376631,0,83317.3,0.0833173
22,368867,1e+06,0.368867,0,73932,0.073932
23,361864,1e+06,0.361864,0,65924,0.065924
24,356602,1e+06,0.356602,0,58799.9,0.0587999
25,351680,1e+06,0.35168,0,51914.6,0.0519146
26,347964,1e+06,0.347964,0,46566.3,0.0465663
27,344174,1e+06,0.344174,0,41342.6,0.0413426
28,340203,1e+06,0.340203,0,36613.3,0.0366133
29,338723,1e+06,0.338723,0,32800.8,0.0328008
30,334844,1e+06,0.334844,0,29226,0.029226
31,333670,1e+06,0.33367,0,26103.8,0.0261038
32,332011,1e+06,0.332011,0,23300.9,0.0233009
33,330406,1e+06,0.330406,0,20609.8,0.0206098
34,330276,1e+06,0.330276,0,18533.6,0.0185336
35,329856,1e+06,0.329856,0,16326.1,0.0163261
36,328644,1e+06,0.328644,0,14688.9,0.0146889
37,328345,1e+06,0.328345,0,13183.4,0.0131834
38,327498,1e+06,0.327498,0,11747.3,0.0117473
39,327793,1e+06,0.327793,0,10344.5,0.0103445
40,328277,1e+06,0.328277,0,9365.32,0.00936532
41,328347,1e+06,0.328347,0,8377.62,0.00837762
42,328986,1e+06,0.328986,0,7535.39,0.00753539
43,329906,1e+06,0.329906,0,6765.21,0.00676521
44,330018,1e+06,0.330018,0,6021.18,0.00602118
45,331170,1e+06,0.33117,0,5553.56,0.00555356
46,330917,1e+06,0.330917,0,4947.43,0.00494743
47,333233,1e+06,0.333233,0,4458.73,0.00445873
48,333846,1e+06,0.333846,0,4074.99,0.00407499
49,335377,1e+06,0.335377,0,3642.89,0.00364289
50,336525,1e+06,0.336525,0,3280.79,0.00328079
51,337498,1e+06,0.337498,0,2991.13,0.00299113
52,338444,1e+06,0.338444,0,2690.93,0.00269093
53,339869,1e+06,0.339869,0,2525.98,0.00252598
