HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,28,32,0.875,1,25.2,0.7875
2,371,496,0.747984,1,305.4,0.615726
3,3188,4960,0.642742,1,2436.6,0.49125
4,20200,35960,0.561735,1,14548.9,0.404586
5,100525,201376,0.499191,1,69129.7,0.343287
6,407660,906192,0.449861,1,270661,0.298679
7,1378082,3.36586e+06,0.40943,1,891314,0.26481
8,3951365,1.05183e+07,0.375666,1,2.50676e+06,0.238324
9,3477605,1e+07,0.34776,0,2.17493e+06,0.217493
10,3247257,1e+07,0.324726,0,2.00957e+06,0.200957
11,3074677,1e+07,0.307468,0,1.88797e+06,0.188797
12,2944705,1e+07,0.294471,0,1.79719e+06,0.179719
13,2865027,1e+07,0.286503,0,1.74021e+06,0.174021
14,2824908,1e+07,0.282491,0,1.7097e+06,0.17097
15,2821565,1e+07,0.282156,0,1.70297e+06,0.170297
16,2842553,1e+07,0.284255,0,1.71209e+06,0.171209
17,2881685,1e+07,0.288168,0,1.73323e+06,0.173323
18,2933528,1e+07,0.293353,0,1.76264e+06,0.176264
19,2989036,1e+07,0.298904,0,1.79474e+06,0.179474
20,3036208,1e+07,0.303621,0,1.82255e+06,0.182255
21,3067563,1e+07,0.306756,0,1.84126e+06,0.184126
22,3071043,1e+07,0.307104,0,1.8433e+06,0.18433
23,3033844,1e+07,0.303384,0,1.82113e+06,0.182113
24,3094175,1.05183e+07,0.294171,1,1.85741e+06,0.176589
25,935980,3.36586e+06,0.278081,1,561839,0.166923
26,229841,906192,0.253634,1,137949,0.152229
27,44161,201376,0.219296,1,26500.5,0.131597
28,6242,35960,0.173582,1,3745.2,0.104149
29,578,4960,0.116532,1,346.8,0.0699194
30,26,496,0.0524194,1,15.6,0.0314516
31,0,32,0,1,0,0
32,0,1,0,1,0,0
