HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,176,192,0.916667,1,165.6,0.8625
2,15291,18336,0.833933,1,13617.6,0.74267
3,877643,1.16128e+06,0.755755,1,742641,0.639502
4,6841845,1e+07,0.684184,0,5.51474e+06,0.551474
5,6198969,1e+07,0.619897,0,4.77228e+06,0.477228
6,5629901,1e+07,0.56299,0,4.14779e+06,0.414779
7,5128810,1e+07,0.512881,0,3.62429e+06,0.362429
8,4689451,1e+07,0.468945,0,3.18331e+06,0.318331
9,4309404,1e+07,0.43094,0,2.81724e+06,0.281724
10,3975168,1e+07,0.397517,0,2.50674e+06,0.250674
11,3687668,1e+07,0.368767,0,2.25005e+06,0.225005
12,3430237,1e+07,0.343024,0,2.02818e+06,0.202818
13,3208042,1e+07,0.320804,0,1.84247e+06,0.184247
14,3013806,1e+07,0.301381,0,1.68513e+06,0.168513
15,2842411,1e+07,0.284241,0,1.54894e+06,0.154894
16,2691511,1e+07,0.269151,0,1.43437e+06,0.143437
17,2557658,1e+07,0.255766,0,1.33365e+06,0.133365
18,2435610,1e+07,0.243561,0,1.24549e+06,0.124549
19,2332292,1e+07,0.233229,0,1.17136e+06,0.117136
20,2235347,1e+07,0.223535,0,1.10341e+06,0.110341
21,2147778,1e+07,0.214778,0,1.0441e+06,0.10441
22,2072139,1e+07,0.207214,0,993199,0.0993199
23,1999811,1e+07,0.199981,0,946286,0.0946286
24,1937829,1e+07,0.193783,0,905494,0.0905494
25,1880200,1e+07,0.18802,0,868968,0.0868968
26,1825020,1e+07,0.182502,0,835132,0.0835132
27,1779198,1e+07,0.17792,0,806294,0.0806294
28,1732042,1e+07,0.173204,0,778809,0.0778809
29,1689184,1e+07,0.168918,0,752955,0.0752955
30,1649959,1e+07,0.164996,0,730204,0.0730204
31,1616165,1e+07,0.161616,0,710098,0.0710098
32,1581667,1e+07,0.158167,0,690644,0.0690644
33,1552051,1e+07,0.155205,0,673944,0.0673944
34,1522273,1e+07,0.152227,0,657436,0.0657436
35,1495666,1e+07,0.149567,0,642542,0.0642542
36,1468173,1e+07,0.146817,0,627925,0.0627925
37,1445262,1e+07,0.144526,0,615385,0.0615385
38,1425204,1e+07,0.14252,0,604550,0.060455
39,1402775,1e+07,0.140277,0,592728,0.0592728
40,1383424,1e+07,0.138342,0,582311,0.0582311
41,1364544,1e+07,0.136454,0,572841,0.0572841
42,1344507,1e+07,0.134451,0,562813,0.0562813
43,1329389,1e+07,0.132939,0,554981,0.0554981
44,1313189,1e+07,0.131319,0,546723,0.0546723
45,1296577,1e+07,0.129658,0,538578,0.0538578
46,1284784,1e+07,0.128478,0,532553,0.0532553
47,1268600,1e+07,0.12686,0,524666,0.0524666
48,1256920,1e+07,0.125692,0,518930,0.051893
49,1243398,1e+07,0.12434,0,512441,0.0512441
50,1230881,1e+07,0.123088,0,506423,0.0506423
51,1219530,1e+07,0.121953,0,500933,0.0500933
52,1209119,1e+07,0.120912,0,496106,0.0496106
53,1203330,1e+07,0.120333,0,492937,0.0492937
54,1192017,1e+07,0.119202,0,487625,0.0487625
55,1182789,1e+07,0.118279,0,483210,0.048321
56,1171941,1e+07,0.117194,0,478365,0.0478365
57,1164938,1e+07,0.116494,0,474955,0.0474955
58,1157808,1e+07,0.115781,0,471689,0.0471689
59,1151286,1e+07,0.115129,0,468688,0.0468688
60,1143101,1e+07,0.11431,0,465017,0.0465017
61,1137204,1e+07,0.11372,0,462140,0.046214
62,1129865,1e+07,0.112987,0,458878,0.0458878
63,1124930,1e+07,0.112493,0,456693,0.0456693
64,1119862,1e+07,0.111986,0,454133,0.0454133
65,1113072,1e+07,0.111307,0,451410,0.045141
66,1109168,1e+07,0.110917,0,449589,0.0449589
67,1105307,1e+07,0.110531,0,447703,0.0447703
68,1100468,1e+07,0.110047,0,445410,0.044541
69,1096711,1e+07,0.109671,0,443843,0.0443843
70,1092223,1e+07,0.109222,0,441889,0.0441889
71,1087414,1e+07,0.108741,0,439671,0.0439671
72,1085399,1e+07,0.10854,0,438851,0.0438851
73,1080226,1e+07,0.108023,0,436634,0.0436634
74,1077815,1e+07,0.107782,0,435442,0.0435442
75,1075546,1e+07,0.107555,0,434378,0.0434378
76,1073529,1e+07,0.107353,0,433432,0.0433432
77,1071026,1e+07,0.107103,0,432411,0.0432411
78,1067650,1e+07,0.106765,0,430958,0.0430958
79,1066017,1e+07,0.106602,0,430091,0.0430091
80,1066342,1e+07,0.106634,0,430131,0.0430131
81,1062291,1e+07,0.106229,0,428518,0.0428518
82,1061329,1e+07,0.106133,0,428042,0.0428042
83,1061117,1e+07,0.106112,0,427861,0.0427861
84,1059037,1e+07,0.105904,0,426850,0.042685
85,1058065,1e+07,0.105806,0,426560,0.042656
86,1057128,1e+07,0.105713,0,426097,0.0426097
87,1056505,1e+07,0.10565,0,425804,0.0425804
88,1055513,1e+07,0.105551,0,425237,0.0425237
89,1055065,1e+07,0.105507,0,425076,0.0425076
90,1054425,1e+07,0.105442,0,424833,0.0424833
91,1052798,1e+07,0.10528,0,424142,0.0424142
92,1053671,1e+07,0.105367,0,424383,0.0424383
93,1053028,1e+07,0.105303,0,424012,0.0424012
94,1054053,1e+07,0.105405,0,424405,0.0424405
95,1054093,1e+07,0.105409,0,424479,0.0424479
96,1053987,1e+07,0.105399,0,424262,0.0424262
97,1053961,1e+07,0.105396,0,424335,0.0424335
