HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,61,80,0.7625,1,54.8,0.685
2,1913,3160,0.60538,1,1564.1,0.494968
3,41086,82160,0.500073,1,30961.7,0.376846
4,677132,1.58158e+06,0.428136,1,476265,0.301133
5,3776104,1e+07,0.37761,0,2.50916e+06,0.250916
6,3409614,1e+07,0.340961,0,2.16265e+06,0.216265
7,3135966,1e+07,0.313597,0,1.91511e+06,0.191511
8,2914830,1e+07,0.291483,0,1.72669e+06,0.172669
9,2738721,1e+07,0.273872,0,1.5827e+06,0.15827
10,2588221,1e+07,0.258822,0,1.46549e+06,0.146549
11,2461497,1e+07,0.24615,0,1.36915e+06,0.136915
12,2349269,1e+07,0.234927,0,1.28811e+06,0.128811
13,2251160,1e+07,0.225116,0,1.21941e+06,0.121941
14,2167454,1e+07,0.216745,0,1.16139e+06,0.116139
15,2090822,1e+07,0.209082,0,1.11053e+06,0.111053
16,2026227,1e+07,0.202623,0,1.06789e+06,0.106789
17,1969349,1e+07,0.196935,0,1.0309e+06,0.10309
18,1916733,1e+07,0.191673,0,998012,0.0998012
19,1874872,1e+07,0.187487,0,971405,0.0971405
20,1835962,1e+07,0.183596,0,947000,0.0947
21,1802772,1e+07,0.180277,0,926411,0.0926411
22,1778625,1e+07,0.177863,0,911141,0.0911141
23,1754030,1e+07,0.175403,0,895999,0.0895999
24,1736503,1e+07,0.17365,0,885164,0.0885164
25,1721714,1e+07,0.172171,0,875795,0.0875795
26,1709799,1e+07,0.17098,0,868257,0.0868257
27,1701417,1e+07,0.170142,0,862611,0.0862611
28,1697003,1e+07,0.1697,0,859304,0.0859304
29,1692105,1e+07,0.169211,0,856107,0.0856107
30,1690174,1e+07,0.169017,0,854304,0.0854304
31,1688559,1e+07,0.168856,0,852897,0.0852897
32,1691223,1e+07,0.169122,0,853586,0.0853586
33,1692755,1e+07,0.169275,0,853754,0.0853754
34,1696996,1e+07,0.1697,0,855510,0.085551
35,1698389,1e+07,0.169839,0,855878,0.0855878
36,1703210,1e+07,0.170321,0,857899,0.0857899
37,1710927,1e+07,0.171093,0,861348,0.0861348
38,1714353,1e+07,0.171435,0,862794,0.0862794
39,1717574,1e+07,0.171757,0,864260,0.086426
40,1724487,1e+07,0.172449,0,867158,0.0867158
41,1728825,1e+07,0.172882,0,869218,0.0869218
42,1733839,1e+07,0.173384,0,871298,0.0871298
43,1737915,1e+07,0.173791,0,873281,0.0873281
44,1739463,1e+07,0.173946,0,873676,0.0873676
45,1744755,1e+07,0.174476,0,876023,0.0876023
46,1745185,1e+07,0.174518,0,875909,0.0875909
47,1743554,1e+07,0.174355,0,874791,0.0874791
48,1744943,1e+07,0.174494,0,875339,0.0875339
49,1741956,1e+07,0.174196,0,873600,0.08736
50,1735376,1e+07,0.173538,0,869913,0.0869913
51,1730343,1e+07,0.173034,0,867211,0.0867211
52,1719883,1e+07,0.171988,0,861609,0.0861609
53,1710215,1e+07,0.171021,0,856519,0.0856519
54,1695254,1e+07,0.169525,0,848834,0.0848834
55,1683003,1e+07,0.1683,0,842486,0.0842486
56,1659417,1e+07,0.165942,0,830484,0.0830484
57,1636092,1e+07,0.163609,0,818605,0.0818605
58,1608144,1e+07,0.160814,0,804498,0.0804498
59,1575910,1e+07,0.157591,0,788258,0.0788258
60,1540438,1e+07,0.154044,0,770588,0.0770588
61,1497456,1e+07,0.149746,0,748771,0.0748771
62,1451874,1e+07,0.145187,0,726033,0.0726033
63,1400247,1e+07,0.140025,0,700173,0.0700173
64,1339521,1e+07,0.133952,0,669857,0.0669857
65,1277837,1e+07,0.127784,0,638975,0.0638975
66,1205279,1e+07,0.120528,0,602991,0.0602991
67,1125745,1e+07,0.112574,0,563171,0.0563171
68,1039927,1e+07,0.103993,0,520353,0.0520353
69,949047,1e+07,0.0949047,0,474959,0.0474959
70,849714,1e+07,0.0849714,0,425395,0.0425395
71,742156,1e+07,0.0742156,0,371695,0.0371695
72,627769,1e+07,0.0627769,0,314477,0.0314477
73,511002,1e+07,0.0511002,0,256102,0.0256102
74,394035,1e+07,0.0394035,0,197481,0.0197481
75,279181,1e+07,0.0279181,0,139947,0.0139947
76,27697,1.58158e+06,0.0175122,1,13884.1,0.00877863
77,729,82160,0.00887293,1,365.2,0.00444499
78,9,3160,0.0028481,1,4.5,0.00142405
79,0,80,0,1,0,0
80,0,1,0,1,0,0
