HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,59,64,0.921875,1,54.5997,0.85312
2,1686,2016,0.83631,1,1421.25,0.704985
3,31249,41664,0.750024,1,23797.5,0.571175
4,424632,635376,0.668316,1,290318,0.456923
5,594681,1e+06,0.594681,0,362414,0.362414
6,529889,1e+06,0.529889,0,286466,0.286466
7,473964,1e+06,0.473964,0,224775,0.224775
8,427108,1e+06,0.427108,0,176397,0.176397
9,389639,1e+06,0.389639,0,138249,0.138249
10,358429,1e+06,0.358429,0,108601,0.108601
11,333487,1e+06,0.333487,0,85001.5,0.0850015
12,314715,1e+06,0.314715,0,66238.6,0.0662386
13,298966,1e+06,0.298966,0,52038,0.052038
14,288776,1e+06,0.288776,0,40901.2,0.0409012
15,280371,1e+06,0.280371,0,32133.2,0.0321332
16,275366,1e+06,0.275366,0,25361.6,0.0253616
17,272991,1e+06,0.272991,0,20192.1,0.0201921
18,271506,1e+06,0.271506,0,16066.7,0.0160667
19,271187,1e+06,0.271187,0,12900.4,0.0129004
20,271743,1e+06,0.271743,0,10272,0.010272
21,273855,1e+06,0.273855,0,8453.28,0.00845328
