-15683,0.0,00111000000100110000001100101001001110001101110011011001001110011100001110101100
-4559,0.0,00111000000100110000001100101001001110001101110011011001001110011100001110101100
-4557,0.000796263,00111000000100110000001100101001001110001101110011011001001110011100001110101100
-4528,0.000796263,00111000001100110001000111001001101100001101110011011001001110111100100110101100
-4527,0.000976562,00111000010100110001000111001001101100001101111011011001010110111100000100111100
-4519,0.000976562,00110001010000111011010011001001100110001101111011000001111010110001000101010110
-4518,0.00108507,01110001010000111011010011001001100110001101101010000011011010110001010101010111
-4511,0.00108507,01110001010000111011010011001001100110001101101010000011011010110001010101010111
-4510,0.00113778,01110001000100111011010011000011100010000101101110000011011010110001010101010111
-4466,0.00113778,01110001000100111011010011000011100010000101101110000011011010110001010101010111
-4465,0.00142222,01110001000100111011010011000011100010000101101110000011011010110001010101011111
-4452,0.00142222,01110001000100111011010011000011100010000101101110000011011010110001010101011111
-4451,0.00216,01111101010100011011010011000111100010000101111110000011011011110011010101011111
-4430,0.00216,01111101010100011011010011001111100010100101111010000111011011110111010101010111
-4429,0.00878906,01111111010100011011010011001111110010100101111000000111111011110111010101011111
-4412,0.00878906,01111111010100011011010011001111110010100101111000000111111011110111010101011111
-4411,0.0131836,01111111010100011011010011001101010010100101111000100111101011110011010101011111
-4400,0.0131836,01111111010100011011010011001101010010100101111000100111101011110011010101011111
-4399,0.0175781,01111111010100011011010011001101011010100101011000000111101011110011010101111111
-4204,0.0175781,01111111110100111010111010101101111010100101010010000111101011011011010101110111
-4203,0.0246914,01011111110100111010100000100101110010100101000010000101101011011011010100111111
-4187,0.0246914,01011111110100111010100000100101110010100101000010000101101011011011010100111111
-4186,0.0390185,01011111110100111010100000100101110010100101000010000101101011011011010101011011
-4088,0.0390185,01011110110100111010100000100101110010100101000010000111101011011010110101011011
-4087,0.0625,00011110110100011011001000100101110000100101000110100011101011011010100101011010
-3853,0.0625,00011110110100100011001000100111010000100111000110100111100011001010100101011010
-3852,0.0970904,00011110110100100111001000100111010000100111100110000111101011001110000101011010
-2580,0.0970904,00010110010101100011001110101110010001100111110110100110101111001110000111110001
-2579,0.25,00010100100101000011001110101110010001000110110110101110101111001110000111110101
-2098,0.25,00001001100111011010000011110100011010011100000110011111110001000000000000001000
-2097,0.296296,00001000100011011010001011110100001011000110000110001111110001000001101110001000
-2018,0.296296,00000011000011011010001111100111001010000010100111001111101111110011101111001000
-2017,0.316406,00000011010110011111001111000101001010000010100111011110101111110011101111000000
-1,0.316406,00010101000100001111011111000011011111000011110110001110111011000010000111110010
0,1,01011101000101001111010111000001001111010111010110001110011011000110000110110010
