GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual
1446-2ecc-4698-558a-bc8d,0.00030899,3161,191
d69d-2d17-9d25-89e8-35ab,0.000818927,516,0
738f-e2d0-85ff-92bc-962e,0.000427246,2091,5
9c67-695a-c345-398c-f342,0.000404728,2697,6
a3bd-213f-e5c0-5abf-655,0.00462963,182,16
9fb7-ce4e-e925-25b6-610a,0.000367041,3055,28
bda6-3b89-a521-567e-64d1,0.000880899,400,9
a48f-ac6e-cb9f-6ef4-ef07,0.000541923,1510,492
8f62-e306-d710-7d08-ab83,0.000734082,1170,69
82e5-d83a-4522-5fe6-4ef5,0.000353894,2685,115
dea4-e31b-e61b-2229-1036,0.00023593,3632,104
abac-8285-6247-d63d-eef0,0.000428669,2064,65
e55f-659f-d1f6-bc6f-e2a7,0.000411987,2301,231
7d79-3f54-bae2-c29c-9f3b,0.00048384,2506,2
b696-357d-3ac9-733a-f0ba,0.000411987,3437,300
7076-1ee6-733f-d2bd-f523,0.000541923,1932,391
3d6a-b19f-b3e0-f84c-743b,0.00439453,77,11
3b60-b896-8bb5-7629-2bd0,0.00072576,1078,9
47dd-9fd8-ade9-f2c-a1d8,0.000426667,2882,0
8888-1dec-2ace-2fdd-eee2,0.000353894,3020,179
93fa-df66-a201-5bcd-7713,0.00030899,3883,276
83e1-1219-a4c0-8394-86ac,0.000541923,1312,348
779-2eb4-cf14-2262-5d48,0.00064373,1403,48
be26-337a-f8b5-8d3a-55dc,0.000642426,1344,3
55fe-b02e-e53c-35a2-de57,0.00030899,3241,201
20af-bde0-1341-e4de-5cd2,0.000732422,1234,190
ea54-bc5b-8fbf-a0cd-35d9,0.000284445,3714,1
ce1f-f008-c849-b35b-25aa,0.00030899,3284,192
405d-a436-7543-d01c-4503,0.000743379,872,34
cca6-8ede-ab74-b031-48c0,0.000152934,3269,13
f753-acab-6bdc-a2c7-5cdc,0.00192,96,2
e16-d38d-6582-bd56-18e3,0.000717176,1179,1
67a8-2227-5add-e9be-f6f3,0.000685871,951,90
56b7-22c8-ebb3-76a0-2ce,0.00030899,2839,172
c56-e92a-17df-59c1-8abe,0.000267918,3319,39
f8a4-67d7-5e4b-5e26-252d,0.00030899,2657,223
f0a6-8617-5cf9-a01f-baa4,0.000411987,2896,374
f85a-6bea-5f00-d31a-8d97,0.000301408,3201,14
a2ee-bfaf-5522-46bd-4542,0.04608,216,8
56cf-9d63-eca1-5eb4-c88f,0.00025489,3706,12
fd0c-f9d1-ec72-6515-15bc,0.000231743,3052,69
54bb-782d-2ce3-c9eb-db21,0.000825976,474,5
4542-63e9-f023-53dc-2b44,0.000707223,1112,7
9f7d-aaac-c8a7-8c1f-960,0.000157286,3258,74
71b7-7f48-cc20-deae-cad3,0.000353895,2667,42
3321-dbba-c4a4-1f93-40d0,0.000211689,3605,26
da60-744e-b8fd-743-3e39,0.000542535,1821,19
941e-4c85-a222-8441-a062,0.00023593,3581,134
546e-2744-aca3-9a9-78e,0.000796263,691,56
51aa-129e-35c9-164e-3231,0.00352062,90,0
e4d8-5441-6bb6-2fe6-ea4f,0.000541923,1224,479
1922-db94-95e-9ff9-bb11,0.00025489,3521,22
636d-f1a3-cdb0-9936-7f1,0.000611735,1567,53
b150-fdfa-3046-b46d-3301,0.000231743,3007,109
514c-1324-c854-c335-208e,0.000652895,1033,6
debd-3512-8167-6765-99d4,0.00030899,2843,208
222a-4664-6bc8-4a9d-e4cf,0.000338702,3264,47
4bbc-e637-c10b-17e-66b7,0.000353894,2979,144
65d6-c573-83c-8137-d3d7,0.000734082,849,41
a7e6-70cf-9a0-baf2-bd17,0.000541923,1374,413
5dd6-c912-321c-c10d-7f48,0.00292969,430,29
20c4-23d5-813a-f5a3-47a8,0.000411987,2062,255
84aa-3139-b137-5fe8-c188,0.000541923,1797,562
3a1b-a0c7-936f-c41a-5cc1,0.000541923,1740,421
4ee-21f0-25d3-370a-e2fd,0.000685871,1142,84
a51b-57ce-6d2-2655-4d71,0.000411987,1989,224
d578-61f9-d57e-4b08-4f02,0.000734082,855,11
4c8b-1103-6b2d-725e-480d,0.00144676,472,0
f54e-c05-249a-607b-7e63,0.000353894,3059,187
d3ad-f9d0-a71a-bc7c-65c7,0.000948148,284,1
4a44-b033-11f1-46da-b6a1,0.000541923,1676,354
30a5-37-9287-b153-8f13,0.000864,498,16
6d9a-3471-41c1-14b5-f0ed,0.000353895,3584,64
57c1-ea1f-a60a-ea48-9b72,0.000549316,1660,297
5cf4-75dd-641c-a977-44a3,0.00030899,3220,212
8aae-69c3-2d38-eeca-133a,0.000464487,2626,4
9a50-60cd-7501-4fe-fc6d,0.000305868,4051,27
dfc8-157e-efce-34ad-cc09,0.000367041,2959,27
cd78-2505-b7b2-4ee0-31d4,0.000353894,3378,158
6f0c-d98e-9b97-9c44-c858,0.000530842,1992,158
7db1-9718-5a3f-f2b3-9c16,0.000732422,1156,99
56ad-d27b-b195-467b-728,0.000917751,264,3
4ece-4975-71f9-8cb-463d,0.000756,972,18
52d3-a89f-76c6-7f01-ddf0,0.000771605,967,83
d99a-dd03-824d-15fb-d69c,0.00023593,3929,47
8014-775-b012-f6db-8677,0.000474718,1850,3
3a17-d33d-125-b91e-e4ed,0.000541923,1753,510
aeb6-bc46-220d-9e7d-1f4c,0.000796263,510,60
7880-e37e-a3d1-743d-23b7,0.000734082,887,58
850d-14d9-f3f0-8793-f730,0.000880899,351,33
1e84-5db1-7f0c-57a3-ba36,0.000734082,1041,32
38f0-2d1f-8f3b-d652-a66c,0.000743378,865,12
7c47-848d-7cd8-e662-dbe0,0.000114312,3871,1
dfef-6b70-f0ba-d3e0-f303,0.000330037,3423,3
e7ea-c7dd-1dcf-cb30-223d,0.000530842,1898,135
a37e-e9b4-7fef-228a-4158,0.000267918,2642,24
3a25-5b7a-6e77-c961-31cc,0.000411987,2696,277
14e4-a1df-c939-9484-3b0d,0.000576,1501,2
55a1-741f-fe49-7370-3f4f,0.000353894,2988,158
b151-4275-dc52-af9a-b5e5,0.000685871,1246,82
64c-af01-4b31-9b3f-87d5,0.00038104,3231,106
fa33-3296-4bfc-c707-773b,0.000379259,3218,1
bc92-cd54-263d-7c3-6893,0.000652894,1787,4
bc87-1b67-e1e8-4439-a637,0.000475992,2804,0
d85a-e445-bb3c-aaca-ff35,0.00076171,682,4
bd15-e56d-cb77-163-fc61,0.000482253,2275,56
4752-fb97-2ef7-934e-c29e,0.000406442,2130,5
f885-7a82-4e93-c316-9e20,0.000353894,3046,170
a751-d810-c505-72c8-d974,0.000530842,2399,56
c167-ba1b-d50b-f05e-4d69,9.88996e-05,4557,0
6169-b553-a2fd-3674-a5b1,0.000367041,3683,30
9f44-829e-15db-7cc8-c61f,0.000734082,861,49
b05a-5bc5-c61f-5358-923a,0.000549316,2169,272
6bd1-43bf-6058-a814-d170,0.000353894,3486,120
5612-4758-540e-6bed-c420,0.000267918,3089,55
1a2e-6501-bc8c-9e5a-c0ea,0.000743379,656,26
94dd-1f0c-47e0-5c55-1968,0.000874412,283,6
58ad-cb0-752d-1ecc-6008,0.000353894,3049,110
7537-bdd1-7a0a-c945-29bf,0.000411987,3029,321
3e2a-e373-8ec0-fab7-81cd,0.000734082,923,88
e9d3-2807-b08c-31b4-845c,0.000305868,3332,40
f114-4689-33cb-94db-ae49,0.000734082,886,64
8fc3-e140-2f74-4050-12f4,0.00023593,3545,93
b3d0-a44-9d55-44dd-4966,0.000468328,1796,8
3e39-e0ca-d4df-aa53-c150,0.000183105,3565,3
1b6b-6714-3e8a-ab5b-e161,0.000427246,3294,3
38db-5ce7-7d0d-11e5-5493,0.00617284,216,30
c341-e9b4-cb3a-9f44-6612,0.000530842,2297,131
8388-2d6c-74d1-e935-c0f0,0.000541923,2107,619
9252-fe35-f1e0-1811-aae8,0.000270962,2887,7
67f-41cd-de3a-c253-1111,0.00023593,3433,63
11fc-5704-a396-2f73-b6f0,0.000428669,3150,57
8101-b8b7-5ffd-655e-2e9,0.00038104,2070,113
6a33-8ecf-2db2-57e0-813,0.000549316,1682,199
e09-2557-7993-88c5-2cc3,0.000353894,3732,190
4c98-f2f8-bb92-7a4b-4ad9,0.000530842,1789,30
9217-dfe1-7666-ae42-686a,0.000732422,729,76
c8ce-776f-71f5-d3ee-a099,0.000320435,3843,5
e0dd-e1f7-c5f1-5a70-6abc,0.000541923,1636,493
a88e-71ec-3c10-e3dd-4951,0.000685871,1057,94
9932-8ec5-2133-d542-72a2,0.000353894,4016,134
7c5-b485-43ca-c2ed-5396,0.000685871,1024,115
741d-e67f-bb76-1bdf-7c07,0.000609663,1313,64
f744-643a-f26c-1509-7287,0.000686646,1072,22
8529-ae86-7b56-b1a8-3a61,0.000530842,1845,153
427d-f4f8-62d9-fdf3-10d7,0.000530842,1309,74
2b8e-7def-a400-3e16-c1f1,0.000732422,666,164
4d95-c33f-7077-c8ec-74e7,0.000530842,2663,132
aad8-5fd-2e54-99bf-86d8,0.000530842,2495,152
d9a6-e953-5243-8172-4474,0.00180845,395,2
21f1-ad01-c263-c5f1-eb17,0.00210564,203,0
233e-9fa4-e270-5192-3963,0.00038104,3183,101
b3e6-98da-5cd0-629-1a4d,0.000541923,1447,394
de06-83f9-7c6a-c076-d58c,0.000771605,684,79
b5cd-29be-d1cd-cb6c-ed8,0.00219727,105,6
f416-85ae-1349-50e6-8bd7,0.000743379,821,12
2d96-f22a-b3f2-f4e4-55d1,0.00030899,3642,199
618a-4ccb-6bcb-3357-1837,0.000482253,2707,54
7aa3-eed-d372-fb3d-e0b4,0.000530842,2093,135
f23a-8ebf-3265-a62c-83a3,0.000689063,1000,4
8836-482a-2aec-c603-ebbb,0.000884736,255,0
4371-fde8-805f-a9d4-5f12,0.000424816,3260,16
761f-cf52-21ce-e371-8e41,0.000267918,3656,46
d4d4-a8b9-e847-5533-528d,0.000685871,1315,105
a095-806b-a799-4f4f-de2b,0.00023593,3663,59
2e0-6e30-5fda-eb27-c363,0.000338702,2947,52
d331-434-92ae-7aca-5383,0.00055566,1690,4
f9f8-45-d8f8-8ca6-7b10,0.000611735,1079,50
2c7b-fd80-4b6e-d1d9-86db,0.000549316,2110,249
b528-2e58-1317-8d12-eab1,0.000406426,2980,2
6936-45ee-f35a-4ad1-65c7,0.00030899,3068,187
afd5-b97c-d6ec-978b-e690,0.000353895,2464,59
61e6-b124-1baa-ad54-82fd,0.00076171,876,3
a285-627c-b155-b59d-ef8e,3.21865e-05,4730,0
498d-a2c9-8109-3063-2772,0.000541923,1517,318
5b93-5d63-a219-ce8-1300,0.00038104,2607,132
91a7-a8ee-5318-a994-9e67,0.000362098,3098,11
c78f-5e60-fd16-81f4-685,0.000231743,4252,130
a696-a220-5e80-993-9939,0.000338702,2920,47
6375-6e43-15cc-3c0b-2921,0.000754371,834,34
5569-979e-8684-f782-a486,0.000530842,1742,149
9984-8929-4d74-ec9c-32bd,0.000509779,1669,39
ebdc-b42b-911d-e8f2-361f,0.000231743,4304,116
97a3-8f89-d83f-f623-991c,0.000923063,308,0
7179-442a-ec3c-ad7c-133a,0.000428669,2076,62
8e5c-c270-6b6d-1f7a-ab63,0.000669041,1210,14
62f8-6468-2c89-be97-3afc,0.000541923,1347,429
d0cb-b7c4-55d7-c235-7808,0.000858307,501,20
ee98-c6da-a80b-984a-4cfc,0.000804663,493,41
c369-def5-4670-6b74-773f,0.000541923,1039,320
17e5-48c4-ece6-7483-4fd5,0.000338702,2864,40
671a-a21f-c5e2-ad8a-d94,0.000734082,938,38
3d22-40f6-d6a1-4359-521e,0.000685871,1362,82
8dca-b3d1-42e6-9605-f2f0,0.000267918,3405,47
8b8a-58d2-5ffc-8b41-b4db,0.000541923,1690,547
8a1f-1e95-ab6a-71a3-fd4b,0.000530842,1915,149
acff-955c-c73d-83a0-d8b5,0.000549316,1470,244
d684-61e4-f08c-81ef-d388,0.000428669,2927,63
328d-3a41-1dc-f9ca-bde2,0.000231743,3343,187
da92-1326-cf4c-6718-6f69,0.000976562,556,339
76bc-e68f-b83-cc17-a1bb,0.000917751,188,2
ba67-cc88-7d8a-aaf3-4e77,0.000411987,2577,311
5112-98ca-62be-fd57-260d,0.000157286,4132,48
8fd7-3de7-4ea8-d61-e8da,0.00038104,2277,87
a7b2-cf1c-8baf-800-a037,0.000367041,2495,40
b55e-2631-4be4-f233-13ae,0.000353894,3484,131
73df-c6a8-1f32-ff8e-cea9,0.000530842,2318,220
888-69f8-4592-806f-c1f7,0.000362098,2915,13
35ea-36e9-62fd-551d-3678,0.000452623,2695,20
1d32-2c62-d475-e85-c6f,0.000231743,4073,154
6a12-b97a-89cd-4fe6-7c84,0.00030899,2955,187
2622-85d1-b36d-8920-daee,0.000685871,1021,93
e9e5-bac6-ef75-d54a-e147,0.000732422,675,101
bfc7-e4de-b3c1-97e7-e5aa,0.000530842,1671,113
f99c-ce6b-b9f1-ad0a-578b,0.000530842,2375,207
f398-939e-d408-3e8-2cb7,0.000611735,1098,17
13ed-c3af-1195-c7ae-5b97,0.000549316,1613,234
d44f-27c6-cbc1-5167-d00e,0.000880899,353,9
935a-e32c-c386-a4ef-aada,0.000353894,2521,87
35e7-a0e9-d535-f96d-45d9,0.00030899,3183,177
a1f8-f20e-2ef1-4280-2dd6,0.000603497,1317,48
177d-5bb-dd71-ecb3-ff28,0.000541923,1818,754
600a-8cd2-9d17-ac7e-e193,0.000281632,3265,24
177-e3bc-6c0c-6119-6bc9,0.000976562,364,260
477d-9909-edce-17ea-4dc3,0.000541923,1788,586
8628-e780-25c7-8b45-cec9,0.000732422,992,155
bc0a-1f6f-f930-7740-5eb7,0.00063504,1522,10
2033-2da1-95f2-4c4-79d3,0.000611735,879,23
364c-538c-19e9-2f53-9038,0.000669041,1048,19
2f50-a4df-ef9-c542-a9a3,0.000530842,2680,98
88cd-3390-6a72-220f-9b0e,0.000509779,2377,54
27d-e350-548c-5589-935a,0.000353895,2816,64
373c-f6ae-50fe-8999-7b5a,0.000609663,1192,59
c9dc-ca1d-b1bb-344f-ec2c,0.00072576,1083,6
b62-68f1-e5ea-5c60-f28b,0.000652895,1211,4
d197-2d5a-1ca3-b781-89bb,0.000257202,4200,4
da5b-61d6-46e9-ef93-6a9,0.000796263,586,33
8f93-9983-88a5-71ef-bb7b,0.000541923,1428,588
3c56-4387-e8d6-58f9-fb08,0.00023815,4486,21
c6aa-f8f1-ff06-ae6d-b4ae,0.000212408,3654,4
1b76-28c2-a34a-2f44-b3c5,0.000796263,776,41
1d5a-93cb-69f2-1c60-4238,0.000685871,716,55
1ea1-b0db-cb01-3525-8c3f,0.00115741,349,12
435d-5253-f736-553c-f825,0.000428669,2985,63
1571-1002-18a-b8bb-3f46,0.00030899,3011,198
8d9d-f9ea-dfba-f78f-164b,0.00023593,3757,124
21f3-1630-c726-ecf4-4b56,0.00025489,3611,22
5365-3051-9da9-4a9b-858d,0.000734082,784,68
ad87-9953-a86d-55ac-970,0.000549316,1310,194
bbb1-d69a-8efe-def8-5912,0.000549316,1212,163
cd47-4185-90d9-8a5f-c0ad,0.000669041,1247,15
7e86-5229-2cd-a680-55ad,0.000796263,477,50
8c81-5408-ef00-34ee-a9b4,0.00030899,3024,213
d960-54b5-111d-6a3a-df14,0.000880899,449,12
d1ca-f6b-727b-9f3d-c2df,0.000231743,4067,119
eea3-7105-9ae1-7581-5d53,0.000976562,332,351
529-ede5-ee90-f42a-22d3,0.000530842,2322,106
9844-ec9a-1373-1893-7409,0.000642426,1108,2
e30b-f1f3-c8be-f428-5c2d,0.000231743,3462,90
2e78-8f1-d636-c959-7e72,0.000936871,322,1
3389-27ef-727a-e305-8953,0.000440449,2838,22
9a0b-93d6-c8f3-ad7f-ac69,0.000734082,716,38
fa8a-ad8d-4aa6-6623-c7db,0.000367041,3226,27
afd6-949c-d0cd-860c-5df5,0.000796263,447,51
f38-cebb-84c9-8670-ca4d,0.00023815,3380,64
6121-207b-5e24-2a14-cdfa,0.000611735,1000,25
e338-a375-1a58-2dde-998,0.000305868,3148,19
1bac-9a58-537c-b9e1-4d59,0.000705174,1082,0
1393-8e85-c961-a649-cd3f,9.95328e-05,4310,0
e118-34c-6d1a-194a-be73,0.000530842,1848,138
a5ab-4c95-9073-f545-2129,0.000541923,1700,507
c88d-8d8-afae-91ee-af21,0.000734082,945,83
7ced-7306-b26d-ea08-8c50,0.000578183,1273,6
e4f9-ddae-e77b-f229-82ef,0.00030899,2553,197
25d6-4bc8-a78d-1e26-dc87,0.000424816,3057,14
5128-31f-ba35-38a3-f548,0.000541923,2115,581
20d5-190d-e953-b339-7024,0.00030899,3227,231
b942-4074-3eec-ce97-8a70,0.000367041,3087,41
b2c0-3198-15b3-6cf5-6a3b,0.000404728,3420,5
3e4b-a32-c638-fdb1-7957,0.000428669,2631,84
3030-a5d0-24d5-f668-a381,0.000611735,1368,13
9e2c-7f3a-5a75-57f8-46f7,0.000804663,706,44
dfff-9c34-4798-59f7-b6a8,0.000367041,2465,29
be07-b835-35fe-a24b-92ac,0.000509779,1759,22
ec7f-7634-e52e-46f4-ce2c,0.000611735,901,57
f032-62ec-8fec-2630-537,0.00512,96,1
e40e-6e5a-9257-2d0c-4662,0.000244141,3663,4
f17c-6001-1dfc-8169-8631,0.000734082,620,33
13e6-1710-8ebb-d07c-f48b,0.000541923,1842,594
e6ca-f108-8b50-35aa-309f,0.000509779,2587,41
408a-7b28-9a8b-d3f4-bae3,0.000541923,1976,615
29fb-f701-8509-3ac3-f66c,0.000541923,1622,541
8575-8d0-eb57-880b-ef60,0.00115741,243,9
d3ef-37a-3ed4-2bbc-76d4,0.000530842,1791,107
5db6-880f-d0f8-6da1-6fb2,0.000530842,2454,148
60c7-ae2b-eada-fb52-821f,0.00023593,4127,50
a5bd-df4d-b05e-abba-d7d8,0.00109863,254,6
8a9-848c-dded-477e-b048,0.000305868,2980,23
a809-8681-c100-92e3-81d3,0.000411987,2406,323
95f3-f025-5e6e-f714-e3a3,0.000530842,2350,190
82ac-b759-97b4-84ed-ca7b,0.000609663,1452,77
cbae-3777-325f-a4dd-2258,0.00038104,3248,88
c912-581c-4087-ce09-da41,0.00023593,3521,123
eeb0-480d-8b58-2f37-1617,0.00023593,4510,124
659a-1af6-66cd-f735-9e69,0.00455111,196,6
e18a-78fd-3035-666b-5db2,0.000424816,2251,12
aa54-40b8-c527-1121-37ed,0.000796263,436,35
6cfa-32a6-101a-9d30-9911,0.000524647,1864,2
e8c6-489b-a944-7d03-23b9,0.00071093,985,2
1d26-9493-ffef-2d40-31c3,0.000353894,2536,149
9900-9b0c-21ba-5b44-2651,0.000868056,508,24
f11d-378f-c852-8db3-3064,0.000732422,777,117
f69c-7679-78ff-9fe0-f37c,0.000976562,177,248
534b-9d8a-881f-d955-c523,0.00146484,286,15
f7a4-1051-6469-b66b-bd85,0.00030899,3469,221
87d9-e0c5-ecf5-2a57-b56,0.000843943,289,2
9b15-ab49-7537-114-7697,0.000509779,1731,28
872d-58b-caf9-488e-7753,0.000231743,4075,106
9f97-c774-9722-fb9-a22f,0.000902867,366,2
e624-c8ca-4c4-15eb-6ed0,0.000530842,2276,163
91b0-5108-45b3-deed-5ec5,0.000603497,1257,34
84b0-9d49-797-6ef6-d0dc,0.0008205,605,1
b17d-cfd3-5714-879b-c800,0.000541923,1625,521
87dd-8023-d3a5-8f74-ef19,0.000541923,1358,331
f8d-b788-2b9a-38a5-b2fb,0.000367041,3137,44
61f6-c082-331e-359b-4ff6,0.000411987,2374,219
2237-da1c-90e7-e124-d5b2,0.000796263,696,76
5974-6810-d523-30c8-bc88,0.000367041,3076,44
779e-a516-cbbf-f3ac-deb,0.000530842,1768,147
638e-ce10-a330-2f4d-c1bc,0.00064373,1156,45
ed12-cf0c-a6e2-9042-fe59,0.00033039,2607,3
3915-6751-b229-94a6-b832,0.000549316,2187,239
4619-5303-74cc-3511-be82,0.000825976,552,9
4d9e-2223-8d8e-f480-b265,0.000411987,2300,234
f24-dd64-99e1-9cb2-d1e4,0.00071093,922,1
9cb7-ff57-6b38-71bd-70ce,0.00032,2600,2
819b-70e8-6f6d-aa2a-6d7b,0.000549316,1530,288
434-e0e-921f-3336-4e18,0.00023593,3169,82
3f7e-cfed-4d6f-aab6-41aa,0.00030899,2302,222
