HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,165,192,0.859375,1,164.695,0.857788
2,13609,18336,0.742201,1,13554.2,0.739214
3,747348,1.16128e+06,0.643555,1,742573,0.639443
4,1120227,2e+06,0.560114,0,1.11026e+06,0.555132
5,978712,2e+06,0.489356,0,967478,0.483739
6,858064,2e+06,0.429032,0,845899,0.422949
7,756754,2e+06,0.378377,0,743903,0.371952
8,671166,2e+06,0.335583,0,657913,0.328956
9,595753,2e+06,0.297876,0,582209,0.291104
10,533620,2e+06,0.26681,0,519951,0.259976
11,480310,2e+06,0.240155,0,466543,0.233272
12,435718,2e+06,0.217859,0,421943,0.210972
13,396193,2e+06,0.198097,0,382464,0.191232
14,362089,2e+06,0.181044,0,348493,0.174247
15,333444,2e+06,0.166722,0,319955,0.159978
16,307265,2e+06,0.153633,0,293915,0.146957
17,285068,2e+06,0.142534,0,272019,0.136009
18,266611,2e+06,0.133305,0,253693,0.126846
19,249994,2e+06,0.124997,0,237210,0.118605
20,235876,2e+06,0.117938,0,223233,0.111617
21,222241,2e+06,0.11112,0,209858,0.104929
22,211369,2e+06,0.105685,0,199162,0.099581
23,201158,2e+06,0.100579,0,189125,0.0945623
24,191737,2e+06,0.0958685,0,179886,0.0899428
25,183602,2e+06,0.091801,0,171951,0.0859756
26,177499,2e+06,0.0887495,0,165940,0.0829698
27,170705,2e+06,0.0853525,0,159293,0.0796465
28,164181,2e+06,0.0820905,0,152996,0.0764982
29,158871,2e+06,0.0794355,0,147801,0.0739004
30,154489,2e+06,0.0772445,0,143551,0.0717753
31,149913,2e+06,0.0749565,0,139074,0.0695368
32,146159,2e+06,0.0730795,0,135419,0.0677097
33,141398,2e+06,0.070699,0,130839,0.0654197
34,137868,2e+06,0.068934,0,127426,0.0637128
35,134195,2e+06,0.0670975,0,123864,0.0619319
36,130797,2e+06,0.0653985,0,120624,0.0603122
37,128458,2e+06,0.064229,0,118330,0.0591651
38,125707,2e+06,0.0628535,0,115666,0.057833
39,122758,2e+06,0.061379,0,112832,0.0564162
40,120315,2e+06,0.0601575,0,110506,0.0552532
41,117953,2e+06,0.0589765,0,108217,0.0541086
42,115178,2e+06,0.057589,0,105584,0.052792
43,113664,2e+06,0.056832,0,104065,0.0520326
44,112057,2e+06,0.0560285,0,102554,0.051277
45,109679,2e+06,0.0548395,0,100273,0.0501365
46,108244,2e+06,0.054122,0,98850.4,0.0494252
47,106614,2e+06,0.053307,0,97292.6,0.0486463
48,104388,2e+06,0.052194,0,95210.4,0.0476052
49,103548,2e+06,0.051774,0,94358,0.047179
50,101447,2e+06,0.0507235,0,92368.6,0.0461843
51,100729,2e+06,0.0503645,0,91661.9,0.045831
52,99043,2e+06,0.0495215,0,90084.1,0.0450421
53,97789,2e+06,0.0488945,0,88866.3,0.0444331
54,96698,2e+06,0.048349,0,87814.6,0.0439073
55,95643,2e+06,0.0478215,0,86817.2,0.0434086
56,94096,2e+06,0.047048,0,85332.4,0.0426662
57,93404,2e+06,0.046702,0,84680.4,0.0423402
58,92237,2e+06,0.0461185,0,83593.5,0.0417968
59,91361,2e+06,0.0456805,0,82752.8,0.0413764
60,90570,2e+06,0.045285,0,81980.1,0.0409901
61,89944,2e+06,0.044972,0,81389.6,0.0406948
62,89015,2e+06,0.0445075,0,80506.9,0.0402535
63,88383,2e+06,0.0441915,0,79876.7,0.0399384
64,87257,2e+06,0.0436285,0,78832.8,0.0394164
65,86203,2e+06,0.0431015,0,77852.1,0.038926
66,86526,2e+06,0.043263,0,78112.7,0.0390564
67,85475,2e+06,0.0427375,0,77140.2,0.0385701
68,84722,2e+06,0.042361,0,76411.4,0.0382057
69,84262,2e+06,0.042131,0,75978.4,0.0379892
70,83575,2e+06,0.0417875,0,75332.7,0.0376663
71,82794,2e+06,0.041397,0,74626.7,0.0373134
72,82360,2e+06,0.04118,0,74191.3,0.0370956
73,81701,2e+06,0.0408505,0,73579.5,0.0367898
74,81758,2e+06,0.040879,0,73626.2,0.0368131
75,80779,2e+06,0.0403895,0,72700.9,0.0363505
76,80027,2e+06,0.0400135,0,72026.8,0.0360134
77,79692,2e+06,0.039846,0,71701.8,0.0358509
78,79067,2e+06,0.0395335,0,71130.4,0.0355652
79,78996,2e+06,0.039498,0,71044.7,0.0355224
80,78303,2e+06,0.0391515,0,70407.6,0.0352038
81,77579,2e+06,0.0387895,0,69740.7,0.0348703
82,77781,2e+06,0.0388905,0,69900.4,0.0349502
83,77692,2e+06,0.038846,0,69819.1,0.0349095
84,77007,2e+06,0.0385035,0,69185.6,0.0345928
85,76310,2e+06,0.038155,0,68566,0.034283
86,75821,2e+06,0.0379105,0,68098.6,0.0340493
87,75794,2e+06,0.037897,0,68081.9,0.0340409
88,75559,2e+06,0.0377795,0,67854.4,0.0339272
89,75499,2e+06,0.0377495,0,67783.3,0.0338917
90,74595,2e+06,0.0372975,0,66974.5,0.0334873
91,74857,2e+06,0.0374285,0,67209.3,0.0336047
92,74878,2e+06,0.037439,0,67209.6,0.0336048
93,73639,2e+06,0.0368195,0,66098.5,0.0330493
94,73225,2e+06,0.0366125,0,65728.5,0.0328643
95,73573,2e+06,0.0367865,0,66017.3,0.0330086
96,72973,2e+06,0.0364865,0,65478.5,0.0327393
