HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,192,192,1,1,184.412,0.96048
2,18330,18336,0.999673,1,16945.9,0.924189
3,1160346,1.16128e+06,0.999196,1,1.03442e+06,0.890761
4,1997423,2e+06,0.998711,0,1.72014e+06,0.86007
5,1996217,2e+06,0.998108,0,1.66281e+06,0.831404
6,1995228,2e+06,0.997614,0,1.61105e+06,0.805523
7,1993979,2e+06,0.996989,0,1.56215e+06,0.781073
8,1992809,2e+06,0.996405,0,1.51776e+06,0.758878
9,1991465,2e+06,0.995733,0,1.47641e+06,0.738206
10,1990089,2e+06,0.995044,0,1.43808e+06,0.719039
11,1988530,2e+06,0.994265,0,1.40302e+06,0.701512
12,1986583,2e+06,0.993291,0,1.37077e+06,0.685386
13,1984466,2e+06,0.992233,0,1.34001e+06,0.670003
14,1982123,2e+06,0.991062,0,1.31244e+06,0.656218
15,1979745,2e+06,0.989873,0,1.28606e+06,0.64303
16,1977074,2e+06,0.988537,0,1.26234e+06,0.631168
17,1974351,2e+06,0.987175,0,1.23886e+06,0.619429
18,1971239,2e+06,0.985619,0,1.2175e+06,0.608751
19,1968292,2e+06,0.984146,0,1.19746e+06,0.598728
20,1965360,2e+06,0.98268,0,1.17934e+06,0.589671
21,1962033,2e+06,0.981016,0,1.1621e+06,0.58105
22,1958591,2e+06,0.979295,0,1.14539e+06,0.572697
23,1955101,2e+06,0.97755,0,1.1307e+06,0.565352
24,1951489,2e+06,0.975745,0,1.11592e+06,0.557962
25,1948076,2e+06,0.974038,0,1.10256e+06,0.551278
26,1944399,2e+06,0.972199,0,1.08993e+06,0.544966
27,1941132,2e+06,0.970566,0,1.07804e+06,0.539019
28,1938199,2e+06,0.9691,0,1.06675e+06,0.533374
29,1934013,2e+06,0.967006,0,1.05614e+06,0.528069
30,1930766,2e+06,0.965383,0,1.04591e+06,0.522956
31,1927408,2e+06,0.963704,0,1.03712e+06,0.518561
32,1923829,2e+06,0.961915,0,1.02819e+06,0.514097
33,1920314,2e+06,0.960157,0,1.01951e+06,0.509755
34,1916706,2e+06,0.958353,0,1.01133e+06,0.505666
35,1912759,2e+06,0.95638,0,1.00343e+06,0.501713
36,1909726,2e+06,0.954863,0,996370,0.498185
37,1906360,2e+06,0.95318,0,989572,0.494786
38,1903493,2e+06,0.951747,0,983455,0.491728
39,1899713,2e+06,0.949856,0,977092,0.488546
40,1896205,2e+06,0.948102,0,970967,0.485483
41,1893535,2e+06,0.946767,0,965782,0.482891
42,1890283,2e+06,0.945141,0,960551,0.480275
43,1886558,2e+06,0.943279,0,954990,0.477495
44,1884025,2e+06,0.942013,0,950302,0.475151
45,1880963,2e+06,0.940481,0,945622,0.472811
46,1877676,2e+06,0.938838,0,940959,0.47048
47,1875593,2e+06,0.937797,0,937527,0.468764
48,1872478,2e+06,0.936239,0,932970,0.466485
49,1869781,2e+06,0.93489,0,929142,0.464571
50,1866854,2e+06,0.933427,0,925472,0.462736
51,1863277,2e+06,0.931639,0,921087,0.460544
52,1861096,2e+06,0.930548,0,918064,0.459032
53,1859239,2e+06,0.92962,0,915064,0.457532
54,1856154,2e+06,0.928077,0,911611,0.455806
55,1854016,2e+06,0.927008,0,908595,0.454298
56,1851184,2e+06,0.925592,0,905573,0.452786
57,1848985,2e+06,0.924493,0,902674,0.451337
58,1846412,2e+06,0.923206,0,899811,0.449906
59,1843884,2e+06,0.921942,0,897015,0.448507
60,1841985,2e+06,0.920992,0,894728,0.447364
61,1839663,2e+06,0.919832,0,892050,0.446025
62,1837581,2e+06,0.91879,0,889876,0.444938
63,1835388,2e+06,0.917694,0,887486,0.443743
64,1834034,2e+06,0.917017,0,885290,0.442645
65,1831110,2e+06,0.915555,0,882880,0.44144
66,1828675,2e+06,0.914338,0,880480,0.44024
67,1827706,2e+06,0.913853,0,878688,0.439344
68,1826143,2e+06,0.913072,0,876908,0.438454
69,1823876,2e+06,0.911938,0,874961,0.437481
70,1822218,2e+06,0.911109,0,872925,0.436463
71,1820367,2e+06,0.910184,0,871324,0.435662
72,1818888,2e+06,0.909444,0,869533,0.434767
73,1817681,2e+06,0.908841,0,868143,0.434071
74,1815862,2e+06,0.907931,0,866404,0.433202
75,1814874,2e+06,0.907437,0,865164,0.432582
76,1812841,2e+06,0.90642,0,863380,0.43169
77,1811788,2e+06,0.905894,0,862321,0.43116
78,1809928,2e+06,0.904964,0,860317,0.430159
79,1809957,2e+06,0.904979,0,859771,0.429885
80,1807777,2e+06,0.903888,0,857911,0.428955
81,1807293,2e+06,0.903647,0,856954,0.428477
82,1805306,2e+06,0.902653,0,855500,0.42775
83,1804100,2e+06,0.90205,0,854168,0.427084
84,1803738,2e+06,0.901869,0,853437,0.426718
85,1802281,2e+06,0.901141,0,852253,0.426126
86,1801821,2e+06,0.90091,0,851152,0.425576
87,1801423,2e+06,0.900711,0,850439,0.425219
88,1798334,2e+06,0.899167,0,848657,0.424328
89,1798920,2e+06,0.89946,0,848668,0.424334
90,1797919,2e+06,0.89896,0,847491,0.423745
91,1796929,2e+06,0.898464,0,846555,0.423277
92,1796961,2e+06,0.898481,0,846028,0.423014
93,1795578,2e+06,0.897789,0,844894,0.422447
94,1795487,2e+06,0.897744,0,844348,0.422174
95,1794599,2e+06,0.8973,0,843511,0.421756
96,1794087,2e+06,0.897043,0,843060,0.42153
