HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,147,160,0.91875,1,138.648,0.866547
2,10820,12720,0.850629,1,9575.95,0.752826
3,530502,669920,0.791889,1,438948,0.655224
4,740204,1e+06,0.740204,0,571074,0.571074
5,693481,1e+06,0.693481,0,498021,0.498021
6,652143,1e+06,0.652143,0,434569,0.434569
7,613970,1e+06,0.61397,0,379137,0.379137
8,580884,1e+06,0.580884,0,331590,0.33159
9,549257,1e+06,0.549257,0,288996,0.288996
10,521460,1e+06,0.52146,0,253075,0.253075
11,495473,1e+06,0.495473,0,220500,0.2205
12,472335,1e+06,0.472335,0,192110,0.19211
13,451013,1e+06,0.451013,0,168162,0.168162
14,431798,1e+06,0.431798,0,146577,0.146577
15,415008,1e+06,0.415008,0,128398,0.128398
16,398471,1e+06,0.398471,0,111548,0.111548
17,385325,1e+06,0.385325,0,97775.9,0.0977759
18,373401,1e+06,0.373401,0,85720.3,0.0857203
19,362711,1e+06,0.362711,0,74602.9,0.0746029
20,352207,1e+06,0.352207,0,65872.7,0.0658727
21,343852,1e+06,0.343852,0,57308.3,0.0573083
22,336291,1e+06,0.336291,0,50015.6,0.0500156
23,329344,1e+06,0.329344,0,43781.5,0.0437815
24,324461,1e+06,0.324461,0,38338.8,0.0383388
25,318651,1e+06,0.318651,0,33938.9,0.0339389
26,315391,1e+06,0.315391,0,29971.6,0.0299716
27,311606,1e+06,0.311606,0,26325.5,0.0263255
28,310017,1e+06,0.310017,0,23282.2,0.0232822
29,306265,1e+06,0.306265,0,20697.6,0.0206976
30,304524,1e+06,0.304524,0,17936.2,0.0179362
31,303249,1e+06,0.303249,0,15956.7,0.0159567
32,302480,1e+06,0.30248,0,14362.4,0.0143624
33,301844,1e+06,0.301844,0,12515.5,0.0125155
34,301954,1e+06,0.301954,0,11327.8,0.0113278
35,300947,1e+06,0.300947,0,9898.82,0.00989882
36,300890,1e+06,0.30089,0,8947.3,0.0089473
37,301912,1e+06,0.301912,0,7919.83,0.00791983
38,302329,1e+06,0.302329,0,7223.9,0.0072239
39,303543,1e+06,0.303543,0,6414.21,0.00641421
40,303804,1e+06,0.303804,0,5782.25,0.00578225
41,305804,1e+06,0.305804,0,5249.96,0.00524996
42,306541,1e+06,0.306541,0,4693.9,0.0046939
43,308219,1e+06,0.308219,0,4203.64,0.00420364
44,309542,1e+06,0.309542,0,3831.49,0.00383149
45,310723,1e+06,0.310723,0,3453.75,0.00345375
46,312509,1e+06,0.312509,0,3151.61,0.00315161
47,313870,1e+06,0.31387,0,2888.67,0.00288867
48,315085,1e+06,0.315085,0,2617.13,0.00261713
49,318132,1e+06,0.318132,0,2437.15,0.00243715
50,319895,1e+06,0.319895,0,2246.49,0.00224649
51,321958,1e+06,0.321958,0,2045.76,0.00204576
52,323751,1e+06,0.323751,0,1904.08,0.00190408
53,325311,1e+06,0.325311,0,1709.33,0.00170933
