HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,64,80,0.8,1,58.4,0.73
2,2119,3160,0.67057,1,1781.5,0.563766
3,47493,82160,0.578055,1,37188.1,0.45263
4,803303,1.58158e+06,0.507912,1,591341,0.373893
5,4524325,1e+07,0.452433,0,3.15587e+06,0.315587
6,4073169,1e+07,0.407317,0,2.71176e+06,0.271176
7,3700297,1e+07,0.37003,0,2.36415e+06,0.236415
8,3391816,1e+07,0.339182,0,2.09226e+06,0.209226
9,3129440,1e+07,0.312944,0,1.87261e+06,0.187261
10,2904113,1e+07,0.290411,0,1.69294e+06,0.169294
11,2716924,1e+07,0.271692,0,1.54881e+06,0.154881
12,2550276,1e+07,0.255028,0,1.42587e+06,0.142587
13,2415431,1e+07,0.241543,0,1.32871e+06,0.132871
14,2296641,1e+07,0.229664,0,1.24643e+06,0.124643
15,2194871,1e+07,0.219487,0,1.17748e+06,0.117748
16,2107077,1e+07,0.210708,0,1.11901e+06,0.111901
17,2033944,1e+07,0.203394,0,1.07121e+06,0.107121
18,1974680,1e+07,0.197468,0,1.03251e+06,0.103251
19,1917044,1e+07,0.191704,0,996000,0.0996
20,1874021,1e+07,0.187402,0,968884,0.0968884
21,1834168,1e+07,0.183417,0,943908,0.0943908
22,1802689,1e+07,0.180269,0,923884,0.0923884
23,1776579,1e+07,0.177658,0,908039,0.0908039
24,1754393,1e+07,0.175439,0,894062,0.0894062
25,1737715,1e+07,0.173771,0,883445,0.0883445
26,1723380,1e+07,0.172338,0,874439,0.0874439
27,1711032,1e+07,0.171103,0,866442,0.0866442
28,1702543,1e+07,0.170254,0,861097,0.0861097
29,1695945,1e+07,0.169595,0,856884,0.0856884
30,1691176,1e+07,0.169118,0,853518,0.0853518
31,1687802,1e+07,0.16878,0,850978,0.0850978
32,1687064,1e+07,0.168706,0,849916,0.0849916
33,1686804,1e+07,0.16868,0,849223,0.0849223
34,1688689,1e+07,0.168869,0,849707,0.0849707
35,1690529,1e+07,0.169053,0,850376,0.0850376
36,1693826,1e+07,0.169383,0,851702,0.0851702
37,1699014,1e+07,0.169901,0,854132,0.0854132
38,1702441,1e+07,0.170244,0,855706,0.0855706
39,1706907,1e+07,0.170691,0,857752,0.0857752
40,1711152,1e+07,0.171115,0,860046,0.0860046
41,1720421,1e+07,0.172042,0,864649,0.0864649
42,1729127,1e+07,0.172913,0,869146,0.0869146
43,1734961,1e+07,0.173496,0,872253,0.0872253
44,1742001,1e+07,0.1742,0,876121,0.0876121
45,1748391,1e+07,0.174839,0,879597,0.0879597
46,1757501,1e+07,0.17575,0,884484,0.0884484
47,1766423,1e+07,0.176642,0,889447,0.0889447
48,1771985,1e+07,0.177199,0,892835,0.0892835
49,1782922,1e+07,0.178292,0,898994,0.0898994
50,1792086,1e+07,0.179209,0,904317,0.0904317
51,1802350,1e+07,0.180235,0,910194,0.0910194
52,1813035,1e+07,0.181304,0,916728,0.0916728
53,1820896,1e+07,0.18209,0,921464,0.0921464
54,1835261,1e+07,0.183526,0,929947,0.0929947
55,1850950,1e+07,0.185095,0,938701,0.0938701
56,1865546,1e+07,0.186555,0,947217,0.0947217
57,1887298,1e+07,0.18873,0,959425,0.0959425
58,1905935,1e+07,0.190593,0,969999,0.0969999
59,1925572,1e+07,0.192557,0,980922,0.0980922
60,1952409,1e+07,0.195241,0,995573,0.0995573
61,1981100,1e+07,0.19811,0,1.01101e+06,0.101101
62,2012211,1e+07,0.201221,0,1.02766e+06,0.102766
63,2049968,1e+07,0.204997,0,1.04719e+06,0.104719
64,2088433,1e+07,0.208843,0,1.06738e+06,0.106738
65,2133899,1e+07,0.21339,0,1.09046e+06,0.109046
66,2183372,1e+07,0.218337,0,1.11536e+06,0.111536
67,2233004,1e+07,0.2233,0,1.14032e+06,0.114032
68,2283232,1e+07,0.228323,0,1.16504e+06,0.116504
69,2331184,1e+07,0.233118,0,1.18821e+06,0.118821
70,2374797,1e+07,0.23748,0,1.209e+06,0.1209
71,2411587,1e+07,0.241159,0,1.22593e+06,0.122593
72,2433039,1e+07,0.243304,0,1.23466e+06,0.123466
73,2427220,1e+07,0.242722,0,1.22953e+06,0.122953
74,2384764,1e+07,0.238476,0,1.20563e+06,0.120563
75,2294068,1e+07,0.229407,0,1.15732e+06,0.115732
76,337429,1.58158e+06,0.213349,1,169856,0.107396
77,15377,82160,0.187159,1,7722.8,0.0939971
78,465,3160,0.147152,1,233,0.0737342
79,7,80,0.0875,1,3.5,0.04375
80,0,1,0,1,0,0
