HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,67,80,0.8375,1,55.6,0.695
2,2236,3160,0.707595,1,1630.1,0.515854
3,49681,82160,0.604686,1,33085,0.40269
4,828637,1.58158e+06,0.52393,1,517720,0.327344
5,4607838,1e+07,0.460784,0,2.7509e+06,0.27509
6,4111699,1e+07,0.41117,0,2.3737e+06,0.23737
7,3715237,1e+07,0.371524,0,2.0922e+06,0.20922
8,3405545,1e+07,0.340554,0,1.88089e+06,0.188089
9,3155523,1e+07,0.315552,0,1.71688e+06,0.171688
10,2950899,1e+07,0.29509,0,1.58676e+06,0.158676
11,2780189,1e+07,0.278019,0,1.48036e+06,0.148036
12,2642789,1e+07,0.264279,0,1.39639e+06,0.139639
13,2524175,1e+07,0.252418,0,1.32501e+06,0.132501
14,2425569,1e+07,0.242557,0,1.26636e+06,0.126636
15,2339425,1e+07,0.233942,0,1.21596e+06,0.121596
16,2267755,1e+07,0.226775,0,1.17426e+06,0.117426
17,2203520,1e+07,0.220352,0,1.13719e+06,0.113719
18,2150204,1e+07,0.21502,0,1.10644e+06,0.110644
19,2098085,1e+07,0.209809,0,1.0769e+06,0.10769
20,2054337,1e+07,0.205434,0,1.05224e+06,0.105224
21,2010732,1e+07,0.201073,0,1.02764e+06,0.102764
22,1972083,1e+07,0.197208,0,1.00602e+06,0.100602
23,1943272,1e+07,0.194327,0,989943,0.0989943
24,1911311,1e+07,0.191131,0,971974,0.0971974
25,1883078,1e+07,0.188308,0,956567,0.0956567
26,1855244,1e+07,0.185524,0,941268,0.0941268
27,1833042,1e+07,0.183304,0,929017,0.0929017
28,1813960,1e+07,0.181396,0,918523,0.0918523
29,1793910,1e+07,0.179391,0,907542,0.0907542
30,1779833,1e+07,0.177983,0,899641,0.0899641
31,1762063,1e+07,0.176206,0,889926,0.0889926
32,1749425,1e+07,0.174943,0,882927,0.0882927
33,1740130,1e+07,0.174013,0,877883,0.0877883
34,1729270,1e+07,0.172927,0,871908,0.0871908
35,1724059,1e+07,0.172406,0,868786,0.0868786
36,1714414,1e+07,0.171441,0,863490,0.086349
37,1711524,1e+07,0.171152,0,861686,0.0861686
38,1710728,1e+07,0.171073,0,860942,0.0860942
39,1709251,1e+07,0.170925,0,859928,0.0859928
40,1709522,1e+07,0.170952,0,859688,0.0859688
41,1709463,1e+07,0.170946,0,859392,0.0859392
42,1711685,1e+07,0.171169,0,860186,0.0860186
43,1717452,1e+07,0.171745,0,862893,0.0862893
44,1721783,1e+07,0.172178,0,864812,0.0864812
45,1731715,1e+07,0.173172,0,869463,0.0869463
46,1738332,1e+07,0.173833,0,872598,0.0872598
47,1748012,1e+07,0.174801,0,877238,0.0877238
48,1758673,1e+07,0.175867,0,882281,0.0882281
49,1773234,1e+07,0.177323,0,889396,0.0889396
50,1786000,1e+07,0.1786,0,895653,0.0895653
51,1803778,1e+07,0.180378,0,904374,0.0904374
52,1821924,1e+07,0.182192,0,913199,0.0913199
53,1839627,1e+07,0.183963,0,921796,0.0921796
54,1859850,1e+07,0.185985,0,931740,0.093174
55,1884027,1e+07,0.188403,0,943639,0.0943639
56,1909801,1e+07,0.19098,0,956293,0.0956293
57,1937747,1e+07,0.193775,0,970127,0.0970127
58,1965605,1e+07,0.19656,0,984096,0.0984096
59,1999154,1e+07,0.199915,0,1.0007e+06,0.10007
60,2033031,1e+07,0.203303,0,1.01765e+06,0.101765
61,2074217,1e+07,0.207422,0,1.03811e+06,0.103811
62,2115152,1e+07,0.211515,0,1.05858e+06,0.105858
63,2158490,1e+07,0.215849,0,1.08045e+06,0.108045
64,2210107,1e+07,0.221011,0,1.10633e+06,0.110633
65,2267696,1e+07,0.22677,0,1.13543e+06,0.113543
66,2337526,1e+07,0.233753,0,1.17097e+06,0.117097
67,2417327,1e+07,0.241733,0,1.21151e+06,0.121151
68,2513592,1e+07,0.251359,0,1.26062e+06,0.126062
69,2631915,1e+07,0.263192,0,1.32107e+06,0.132107
70,2776215,1e+07,0.277622,0,1.39519e+06,0.139519
71,2959444,1e+07,0.295944,0,1.48904e+06,0.148904
72,3192575,1e+07,0.319258,0,1.60898e+06,0.160898
73,3494143,1e+07,0.349414,0,1.76354e+06,0.176354
74,3882697,1e+07,0.38827,0,1.96284e+06,0.196284
75,4381836,1e+07,0.438184,0,2.21793e+06,0.221793
76,795397,1.58158e+06,0.502913,1,402892,0.25474
77,48108,82160,0.58554,1,24358.9,0.296481
78,2183,3160,0.690823,1,1103,0.349051
79,66,80,0.825,1,33.2,0.415
80,1,1,1,1,0.5,0.5
