-15683,0.0,10011111000010110000011010110000010001001110000010010110000100100111110111000100
-10031,0.0,10011111000010110000011010110000010001001110000010010110000100100111110111000100
-10029,0.000541923,10011111000010110000011010110000010001001110000010010110000100100111110111000100
-10027,0.000541923,10001111000010110010011110110001010001001110100010010010000100100110110111001100
-10026,0.000825976,10101111000010110010011010111001010001001100100110010010000100101110110111000100
-10025,0.000825976,10101111000010110010011010111001010001001100100110010010000100101110110111000100
-10024,0.000825976,10001101000000110010011010111001010001001110100110010010010100111110110011010000
-10018,0.000825976,10001101000000110010011010111001010001001110100110010010010100111110110011010000
-10017,0.00082944,10001100000001110010011011110011011000001110100111010010010100111110111011010000
-9989,0.00082944,10001100000001110010011011110011011000001110100111110010010000111110111011010001
-9988,0.000880899,10001100000101110010011010110010011010001010100111110010010000111110111010010001
-9982,0.000880899,10001100000101110010011010110010011010001010100111110010010000111110111010010001
-9981,0.00102881,10001000000100110011111010110010011010001010100111110110010000011110110010010001
-9979,0.00102881,10001000000100110011111010110010011010001010100111110110010000011110110010010001
-9978,0.00148676,10001000010101110011111010110110110010101010100111110110010010011110110010010001
-9973,0.00148676,10001000010101110011111010110110110010101010100111110110010010011110110010010001
-9972,0.00390625,10001000011101110000101111110010100010101010100101110101010010011110100011010001
-9909,0.00390625,10011000011101010010101011110010101010100011101001110001010010001100100101000001
-9908,0.00448,10011000011101000010000011110001101010100011101001110001110010001100110101000001
-9841,0.00448,10011000011101000010000011110001101010100011101001110001110010001100110101000001
-9840,0.0107098,10000000011101000110000011110000100000000011101001111001110010001101110101010001
-9813,0.0107098,10000000011101000110000011110000100000000011101001111001110010001101110101010001
-9812,0.0185185,10000010011101000010000010111000100000000011101001001001111010101001101101011001
-9801,0.0185185,10000010011101000010000010111000100000000011101001001001111010101001101101011001
-9800,0.03125,10000010011101000010000010111000100000001011101001001011111000101001001001011010
-9301,0.03125,10001001011000010011011001101010110101000001111001111001111011101011001101011111
-9300,0.046875,10001001011000010011011001101010110101000001110001111001111011101011001101110011
-9239,0.046875,10001001010000010011111001101010110101000001110001111001111011101001001001110010
-9238,0.25,10001001010000010111111001101010010101000001110101111001111010001001001001000000
-8186,0.25,10000010010010100110000110011000100101000101001101111111000001101001001001010101
-8185,0.296296,10001010000010101010001110111000100101000101011101111101000001111001101001110111
-5346,0.296296,00011110100000101110110001001110110100010000100001001101100110111011000100110001
-5345,0.316406,00010110100000101110110001101010110100001000100001001101100110111011000100110101
-1,0.316406,01110100110011011111001111101010011001011110000110001100111010110010001000110111
0,1,00110100110010011111001111111000011001011110000110001100111010110010101000110111
