HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,13,32,0.40625,1,12.6562,0.395508
2,101,496,0.203629,1,96.0625,0.193674
3,579,4960,0.116734,1,540.094,0.10889
4,2792,35960,0.0776418,1,2560.16,0.0711946
5,11946,201376,0.0593219,1,10781.2,0.0535374
6,45725,906192,0.0504584,1,40667.3,0.0448772
7,154987,3.36586e+06,0.0460468,1,136108,0.0404378
8,87045,2e+06,0.0435225,0,75648.5,0.0378243
9,83100,2e+06,0.04155,0,71697.3,0.0358487
10,79930,2e+06,0.039965,0,68499.2,0.0342496
11,76674,2e+06,0.038337,0,65347.8,0.0326739
12,73349,2e+06,0.0366745,0,62219.4,0.0311097
13,69871,2e+06,0.0349355,0,59029.6,0.0295148
14,66445,2e+06,0.0332225,0,55951.2,0.0279756
15,62791,2e+06,0.0313955,0,52685.6,0.0263428
16,59476,2e+06,0.029738,0,49802.5,0.0249013
