-15683,0.0,01110111110100001111001011101011111110000010010101111001000010110000111101100000
-1179,0,01111110011110010111001011111011100010000001000010101010100101010010001111100000
-1178,0.000609639,11011110010110010111011011111111100010000011000010101010100101010010101111101000
-1176,0.000609639,11011110010110010111011011111111100010000011000010101010100101010010101111101000
-1175,0.00768,01011111010110010111011011101111100010000011110000101010100111000010001111101000
-1172,0.00768,01011111010110010111011011101111100010000011110000101010100111000010001111101000
-1171,0.0078125,01011110010111011111011011101011100010000011010101101010100010000010001111101000
-1159,0.0078125,01111110010111011101010010101001100010000011010101101011000010000011001111101011
-1158,0.0625,01111110010011011101011010101001110010000111010101101011000010000011101111101001
-931,0.0625,00111100011111111001011000100011110111001101111101010010111000100110111101101010
-930,0.0703125,01111100010111111001111000100011110101001101111100010010111000000110111101101001
-844,0.0703125,01111110010111111001111000100011110101001101111100010010111000000110111110101011
-843,0.210938,01111110011101111000111000100010110111001111111100010010111000000110110110101001
-753,0.210938,11011110001101111100110000100000110111011111111100010010011010000110100110101001
-752,0.25,11011111001101101000100000100000110111011101111000010011011010000110100110101001
-1,0.25,11001111001101010011010000101000100010011110010101001011110011100001000101111001
0,1,11001111000001011011010000101000100001011110011101101011101010100001000111110001
