HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,80,80,1,1,72.985,0.912313
2,3130,3160,0.990506,1,2638.4,0.834938
3,80174,82160,0.975828,1,63084.9,0.76783
4,1516916,1.58158e+06,0.959114,1,1.1234e+06,0.710303
5,1885313,2e+06,0.942657,0,1.32369e+06,0.661843
6,1853934,2e+06,0.926967,0,1.24073e+06,0.620363
7,1826706,2e+06,0.913353,0,1.17031e+06,0.585156
8,1803827,2e+06,0.901914,0,1.11249e+06,0.556246
9,1786001,2e+06,0.893,0,1.06397e+06,0.531983
10,1770730,2e+06,0.885365,0,1.02383e+06,0.511913
11,1759692,2e+06,0.879846,0,991000,0.4955
12,1750846,2e+06,0.875423,0,962694,0.481347
13,1744584,2e+06,0.872292,0,939633,0.469817
14,1739903,2e+06,0.869951,0,920675,0.460338
15,1736104,2e+06,0.868052,0,904386,0.452193
16,1734799,2e+06,0.867399,0,891172,0.445586
17,1733417,2e+06,0.866708,0,880233,0.440116
18,1730923,2e+06,0.865461,0,869400,0.4347
19,1730960,2e+06,0.86548,0,861666,0.430833
20,1729219,2e+06,0.86461,0,853804,0.426902
21,1727930,2e+06,0.863965,0,847172,0.423586
22,1726728,2e+06,0.863364,0,841479,0.42074
23,1725299,2e+06,0.862649,0,835801,0.417901
24,1723022,2e+06,0.861511,0,830481,0.41524
25,1720901,2e+06,0.860451,0,825471,0.412735
26,1717739,2e+06,0.858869,0,820269,0.410135
27,1716038,2e+06,0.858019,0,816290,0.408145
28,1713534,2e+06,0.856767,0,812476,0.406238
29,1709863,2e+06,0.854931,0,808103,0.404052
30,1707291,2e+06,0.853645,0,804377,0.402189
31,1703832,2e+06,0.851916,0,800404,0.400202
32,1700900,2e+06,0.85045,0,796835,0.398417
33,1696981,2e+06,0.848491,0,793134,0.396567
34,1693689,2e+06,0.846845,0,789697,0.394848
35,1690915,2e+06,0.845457,0,786495,0.393247
36,1686343,2e+06,0.843171,0,782947,0.391473
37,1684148,2e+06,0.842074,0,780240,0.39012
38,1679697,2e+06,0.839848,0,776843,0.388421
39,1676609,2e+06,0.838305,0,774198,0.387099
40,1674433,2e+06,0.837217,0,772063,0.386032
