HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,139,192,0.723958,1,134.7,0.701563
2,10118,18336,0.551811,1,9378.1,0.511458
3,515680,1.16128e+06,0.444062,1,451327,0.388646
4,3759059,1e+07,0.375906,0,3.07791e+06,0.307791
5,3320317,1e+07,0.332032,0,2.53345e+06,0.253345
6,3026528,1e+07,0.302653,0,2.15367e+06,0.215367
7,2830155,1e+07,0.283015,0,1.8864e+06,0.18864
8,2691359,1e+07,0.269136,0,1.68995e+06,0.168995
9,2580425,1e+07,0.258043,0,1.53897e+06,0.153897
10,2497338,1e+07,0.249734,0,1.42155e+06,0.142155
11,2424972,1e+07,0.242497,0,1.3284e+06,0.13284
12,2367906,1e+07,0.236791,0,1.25275e+06,0.125275
13,2310021,1e+07,0.231002,0,1.1876e+06,0.11876
14,2256301,1e+07,0.22563,0,1.13073e+06,0.113073
15,2207560,1e+07,0.220756,0,1.08189e+06,0.108189
16,2157140,1e+07,0.215714,0,1.03715e+06,0.103715
17,2109805,1e+07,0.21098,0,997076,0.0997076
18,2061237,1e+07,0.206124,0,960239,0.0960239
19,2013328,1e+07,0.201333,0,925437,0.0925437
20,1966527,1e+07,0.196653,0,893167,0.0893167
21,1922086,1e+07,0.192209,0,864216,0.0864216
22,1877160,1e+07,0.187716,0,836777,0.0836777
23,1833381,1e+07,0.183338,0,810330,0.081033
24,1790656,1e+07,0.179066,0,785255,0.0785255
25,1751248,1e+07,0.175125,0,762912,0.0762912
26,1712497,1e+07,0.17125,0,741670,0.074167
27,1674522,1e+07,0.167452,0,721090,0.072109
28,1636670,1e+07,0.163667,0,701355,0.0701355
29,1601994,1e+07,0.160199,0,683369,0.0683369
30,1567203,1e+07,0.15672,0,665835,0.0665835
31,1532463,1e+07,0.153246,0,648626,0.0648626
32,1500464,1e+07,0.150046,0,632864,0.0632864
33,1472412,1e+07,0.147241,0,619048,0.0619048
34,1443745,1e+07,0.144374,0,605436,0.0605436
35,1416953,1e+07,0.141695,0,592268,0.0592268
36,1389907,1e+07,0.138991,0,579535,0.0579535
37,1365591,1e+07,0.136559,0,568305,0.0568305
38,1342030,1e+07,0.134203,0,557403,0.0557403
39,1319210,1e+07,0.131921,0,546656,0.0546656
40,1297453,1e+07,0.129745,0,536929,0.0536929
41,1280568,1e+07,0.128057,0,528949,0.0528949
