HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,24,32,0.75,1,23.75,0.742188
2,278,496,0.560484,1,271.438,0.547253
3,2021,4960,0.40746,1,1942.72,0.391677
4,10513,35960,0.292353,1,9933.06,0.276225
5,42534,201376,0.211217,1,39459.9,0.195952
6,140484,906192,0.155027,1,128003,0.141254
7,389358,3.36586e+06,0.115679,1,348970,0.103679
8,175843,2e+06,0.0879215,0,155276,0.0776382
9,137617,2e+06,0.0688085,0,119966,0.059983
10,109586,2e+06,0.054793,0,94459.4,0.0472297
11,90385,2e+06,0.0451925,0,77155,0.0385775
12,77080,2e+06,0.03854,0,65279.5,0.0326398
13,67416,2e+06,0.033708,0,56726.2,0.0283631
14,61299,2e+06,0.0306495,0,51329.2,0.0256646
15,56834,2e+06,0.028417,0,47503.3,0.0237517
16,54064,2e+06,0.027032,0,45120.3,0.0225602
