-15683,0.0,00010100001000011011101100001000101010010010010011010010111010011110110100100000
-1695,0.0,00010100001000011011101100001000101010010010010011010010111010011110110100100000
-1693,0.000240326,00010100001000011011101100001000101010010010010011010010111010011110110100100000
-1691,0.000240326,00010100001000011011101100001000101010010010010011010010111010011110110100100000
-1690,0.000603497,00010100001000011110101100001000100010010010010011010010111001111010111000110000
-1683,0.000603497,00010100001000011110101100001000100010010010010011010010111001111010111000110000
-1682,0.000609663,00010100001001011110101100001000000010010110010011010010111001111010110010110000
-1679,0.000609663,00010100001001011110101100001000000010010110010011010010111001111010110010110000
-1678,0.000880899,00010100001001010110101110001000000010010111010011010010111001111010100000110000
-1669,0.000880899,00010100001001010110101110001000000010010111010011010010111001111010100000110000
-1668,0.0078125,00010100001101010110101110001000000010010111010001010000111011011011100000110000
-1638,0.0078125,00010110011101010110110110001000001011010011010001010010111011011000000000100010
-1637,0.00823045,00010110011101010110110111001000111010010011010001010010111011011000000000100010
-1610,0.00823045,00010110001111010110010011101000111010010011010001010010100011011001000001100010
-1609,0.00925926,00010110001101010110000011101000001110000111011001010011100111011101010001100010
-1607,0.00925926,00010110001101010110000011101000001110000111011001010011100111011101010001100010
-1606,0.0175781,00010110001101100110000011100000001110001011101001010111100111011101010001100010
-1442,0.0175781,00011110101101100010000011100000001110001011101001010011100101011111010001100010
-1441,0.0219479,00011110101101100010000011100000001010001101101001001011100101111101010000100010
-1366,0.0219479,00111110100111100010100110100000101000001101111011011011101111110101010010100011
-1365,0.037037,01111110100000100010100110100010101000101101101011011011101111110101010010100011
-1148,0.037037,01011110110101100010100110100000111000101101011111001011011111110101110000100111
-1147,0.046875,11011110010001100010100110100010111000001100011111001011011111110101100000100111
-1145,0.046875,11011110010001100010100110100010111000001100011111001011011111110101100000100111
-1144,0.125,11011010010001100010100010100011101000001100000011001011111111110100100000000011
-974,0.125,11001100010001001110110010101011011100001101000011111111101111110110000001000011
-973,0.140625,11001000010001011110110010111011011101001101000011011111101111110110000001000001
-965,0.140625,11001000010001011110110010111011011101001101000011011111101111110110000001000001
-964,0.197531,11101000000001011110110010111011011101001101000011011111101111101010000001000001
-423,0.197531,00100000000010010110110110101010111110001100000011111100001011101001000000000101
-422,0.25,00100010000111010111110110101010011010001000100011111100001011101001000000000101
-1,0.25,01011100010000000010100111000000111001000100101010011110111011001010001011110110
0,1,01011100010000000010101111000000110001001100101010011100110011011010001111110100
