HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,80,80,1,1,72.49,0.906125
2,3150,3160,0.996835,1,2603.04,0.823748
3,81460,82160,0.99148,1,61957.2,0.754104
4,1557648,1.58158e+06,0.984868,1,1.10154e+06,0.696483
5,1955384,2e+06,0.977692,0,1.29908e+06,0.649542
6,1939540,2e+06,0.96977,0,1.22174e+06,0.610872
7,1924060,2e+06,0.96203,0,1.15902e+06,0.579511
8,1908076,2e+06,0.954038,0,1.10746e+06,0.553728
9,1893164,2e+06,0.946582,0,1.06506e+06,0.532532
10,1878902,2e+06,0.939451,0,1.03065e+06,0.515327
11,1865054,2e+06,0.932527,0,1.00056e+06,0.50028
12,1852074,2e+06,0.926037,0,976255,0.488128
13,1839404,2e+06,0.919702,0,954824,0.477412
14,1828764,2e+06,0.914382,0,936887,0.468444
15,1817447,2e+06,0.908724,0,921390,0.460695
16,1807044,2e+06,0.903522,0,907191,0.453595
17,1797535,2e+06,0.898768,0,894885,0.447443
18,1789489,2e+06,0.894745,0,884213,0.442106
19,1780574,2e+06,0.890287,0,874074,0.437037
20,1772137,2e+06,0.886069,0,865134,0.432567
21,1765521,2e+06,0.88276,0,857237,0.428618
22,1757852,2e+06,0.878926,0,849713,0.424857
23,1750465,2e+06,0.875232,0,842070,0.421035
24,1743484,2e+06,0.871742,0,835323,0.417661
25,1737463,2e+06,0.868731,0,829353,0.414676
26,1730479,2e+06,0.86524,0,823271,0.411635
27,1726619,2e+06,0.863309,0,818543,0.409272
28,1720484,2e+06,0.860242,0,812933,0.406467
29,1714977,2e+06,0.857488,0,808161,0.404081
30,1710472,2e+06,0.855236,0,804059,0.402029
31,1705217,2e+06,0.852608,0,799269,0.399635
32,1700920,2e+06,0.85046,0,795448,0.397724
33,1697310,2e+06,0.848655,0,791573,0.395787
34,1693036,2e+06,0.846518,0,788185,0.394092
35,1689466,2e+06,0.844733,0,785072,0.392536
36,1685015,2e+06,0.842507,0,781596,0.390798
37,1682034,2e+06,0.841017,0,778673,0.389336
38,1678979,2e+06,0.839489,0,776033,0.388016
39,1676355,2e+06,0.838178,0,773689,0.386845
40,1673148,2e+06,0.836574,0,771340,0.38567
