HammingDist,NumFit,SampledStates,ProportionFit,ExhaustiveSearch,TotalFit,FitPerState
1,192,192,1,1,169.785,0.884298
2,18329,18336,0.999618,1,14815.8,0.808019
3,1159974,1.16128e+06,0.998875,1,877632,0.755745
4,1995969,2e+06,0.997985,0,1.43668e+06,0.718338
5,1994082,2e+06,0.997041,0,1.38238e+06,0.69119
6,1991994,2e+06,0.995997,0,1.3406e+06,0.670299
7,1990063,2e+06,0.995031,0,1.3077e+06,0.653851
8,1988480,2e+06,0.99424,0,1.27969e+06,0.639844
9,1986878,2e+06,0.993439,0,1.25678e+06,0.628392
10,1985040,2e+06,0.99252,0,1.23582e+06,0.617909
11,1983261,2e+06,0.99163,0,1.21708e+06,0.608539
12,1981652,2e+06,0.990826,0,1.2003e+06,0.600149
13,1979594,2e+06,0.989797,0,1.18445e+06,0.592223
14,1977535,2e+06,0.988768,0,1.16914e+06,0.584569
15,1975300,2e+06,0.98765,0,1.15557e+06,0.577785
16,1973062,2e+06,0.986531,0,1.14254e+06,0.571269
17,1970433,2e+06,0.985217,0,1.12967e+06,0.564833
18,1967744,2e+06,0.983872,0,1.11766e+06,0.558831
19,1964996,2e+06,0.982498,0,1.10633e+06,0.553165
20,1961879,2e+06,0.980939,0,1.09522e+06,0.547609
21,1958649,2e+06,0.979325,0,1.08477e+06,0.542387
22,1956060,2e+06,0.97803,0,1.07505e+06,0.537524
23,1952668,2e+06,0.976334,0,1.06472e+06,0.532359
24,1949051,2e+06,0.974526,0,1.05554e+06,0.52777
25,1945778,2e+06,0.972889,0,1.04667e+06,0.523333
26,1941810,2e+06,0.970905,0,1.03799e+06,0.518995
27,1938452,2e+06,0.969226,0,1.02985e+06,0.514924
28,1934542,2e+06,0.967271,0,1.02208e+06,0.511039
29,1930692,2e+06,0.965346,0,1.0143e+06,0.507152
30,1927507,2e+06,0.963754,0,1.00761e+06,0.503807
31,1923062,2e+06,0.961531,0,1.00002e+06,0.50001
32,1919978,2e+06,0.959989,0,993817,0.496908
33,1915906,2e+06,0.957953,0,987187,0.493594
34,1911818,2e+06,0.955909,0,980730,0.490365
35,1908755,2e+06,0.954377,0,975336,0.487668
36,1904945,2e+06,0.952473,0,969880,0.48494
37,1901714,2e+06,0.950857,0,964492,0.482246
38,1897615,2e+06,0.948808,0,959045,0.479523
39,1893834,2e+06,0.946917,0,954036,0.477018
40,1890482,2e+06,0.945241,0,949212,0.474606
41,1886739,2e+06,0.943369,0,944477,0.472238
42,1884057,2e+06,0.942029,0,940327,0.470164
43,1879708,2e+06,0.939854,0,935730,0.467865
44,1876876,2e+06,0.938438,0,931793,0.465897
45,1872934,2e+06,0.936467,0,927417,0.463708
46,1870474,2e+06,0.935237,0,924048,0.462024
47,1867171,2e+06,0.933585,0,920348,0.460174
48,1864716,2e+06,0.932358,0,916741,0.45837
49,1860783,2e+06,0.930392,0,913078,0.456539
50,1858421,2e+06,0.929211,0,910046,0.455023
51,1855716,2e+06,0.927858,0,907048,0.453524
52,1852445,2e+06,0.926222,0,903880,0.45194
53,1849276,2e+06,0.924638,0,900657,0.450328
54,1846948,2e+06,0.923474,0,897849,0.448925
55,1844264,2e+06,0.922132,0,895049,0.447524
56,1842443,2e+06,0.921222,0,893112,0.446556
57,1839738,2e+06,0.919869,0,890422,0.445211
58,1837948,2e+06,0.918974,0,888195,0.444098
59,1835241,2e+06,0.91762,0,885602,0.442801
60,1833247,2e+06,0.916624,0,883423,0.441712
61,1831422,2e+06,0.915711,0,881251,0.440626
62,1828595,2e+06,0.914297,0,878995,0.439498
63,1826342,2e+06,0.913171,0,876836,0.438418
64,1824264,2e+06,0.912132,0,874978,0.437489
65,1823121,2e+06,0.91156,0,873484,0.436742
66,1822199,2e+06,0.911099,0,872078,0.436039
67,1819587,2e+06,0.909794,0,869887,0.434943
68,1817408,2e+06,0.908704,0,867993,0.433996
69,1816827,2e+06,0.908413,0,866978,0.433489
70,1815377,2e+06,0.907689,0,865558,0.432779
71,1813877,2e+06,0.906938,0,863920,0.43196
72,1812348,2e+06,0.906174,0,862626,0.431313
73,1811043,2e+06,0.905521,0,861324,0.430662
74,1810700,2e+06,0.90535,0,860517,0.430258
75,1808435,2e+06,0.904218,0,858669,0.429335
76,1808540,2e+06,0.90427,0,858252,0.429126
77,1806590,2e+06,0.903295,0,856706,0.428353
78,1805823,2e+06,0.902911,0,855606,0.427803
79,1804992,2e+06,0.902496,0,854840,0.42742
80,1803492,2e+06,0.901746,0,853536,0.426768
81,1802813,2e+06,0.901406,0,852726,0.426363
82,1802324,2e+06,0.901162,0,852219,0.426109
83,1801469,2e+06,0.900734,0,851168,0.425584
84,1800089,2e+06,0.900045,0,850194,0.425097
85,1800531,2e+06,0.900266,0,849978,0.424989
86,1800274,2e+06,0.900137,0,849537,0.424768
87,1799923,2e+06,0.899961,0,848748,0.424374
88,1798454,2e+06,0.899227,0,847582,0.423791
89,1796678,2e+06,0.898339,0,846654,0.423327
90,1797139,2e+06,0.89857,0,846440,0.42322
91,1796679,2e+06,0.898339,0,846020,0.42301
92,1795831,2e+06,0.897915,0,845221,0.422611
93,1795943,2e+06,0.897972,0,844925,0.422463
94,1796233,2e+06,0.898116,0,844820,0.42241
95,1795395,2e+06,0.897698,0,843933,0.421966
96,1795259,2e+06,0.897629,0,843622,0.421811
