-15683,0.0,00011000010100111100001111010011000100001010100010011111010011101100110001010010
-2125,0.0,00011000010100111100001111010011000100001010100010011111010011101100110001010010
-2123,0.000281632,00011000010100111100001111010011000100001010100010011111010011101100110001010010
-2122,0.000281632,00011000010100111100001111010011000100001010100010011111010011101100110001010010
-2121,0.00048,00011000010100110000011111011011000000001010100011010101110011101000110001010010
-2099,0.00048,00011000010100110000011111011011000000001010100011010101110011101000110001010010
-2098,0.000530842,01011001010101110010111111001011000100101010100011010101111001101000110001010010
-2097,0.000530842,01011001010101110010111111001011000100101010100011010101111001101000110001010010
-2096,0.000804663,01001011010101110010101111101011000100101110100011110100111001101101110001000110
-2094,0.000804663,01001011010101110010101111101011000100101110100011110100111001101101110001000110
-2093,0.00144676,01101011010101110010100111101011000100100110100011010000111001101101110101000110
-2074,0.00144676,01101011010101110010100111101011000100100110100011010000111001101101110101000110
-2073,0.00150437,01000011010101110110100110100010000100110110100011010000111001110101110101000110
-2052,0.00150437,01000011010101110110100110100010000100110110100011010000111001110101110101000110
-2051,0.0065918,00000011010101110110100110100110100100110110000111010000111011100101100101000110
-1990,0.0065918,00001011010101100111100110110110101000110110000111010001111111110101100101000110
-1989,0.0131836,00001011010101100111100110110011101000110110100111010001001101110101100101000111
-1948,0.0131836,00000011010101100111100110110011101000110110100111010101001101110111100101000111
-1947,0.0185185,00000011010111100111110110110001101000010110000111010001001101110111100101000111
-1496,0.0185185,00100011010001100110000110010011101001011110011011010101001101000011101110011001
-1495,0.0219479,00100111010001110110000110010011101001011110011011010101001001000011101100010001
-1480,0.0219479,00100111000001110110010110010001101001011110011011010101001011100011101100010101
-1479,0.046875,00110111000000110110010110011001101001010100011011011101001011110011100100010101
-1362,0.046875,00110111010010110110010110001001111001010100111011011011001011100011101100010101
-1361,0.0625,00110111010010110011010110001001111001010000101011011011001011100000101100010100
-1328,0.0625,00110011010010100011110110001001111001000011101011011100001011100010101101010101
-1327,0.0951984,00110011010010100011110110001001111001000011101011001100001011100010101001010101
-1289,0.0951984,00110011010010100011110110001001111001000011101011001100001011100010101001010101
-1288,0.0987654,00010011010010100011110110001001111001000010101011001100011011100010100001011101
-1251,0.0987654,00010011010010100011110110001001111001000010101011001100011011100010100001011101
-1250,0.125,00010011010010100011010110001001111001000010100011001100011011000010100001011101
-1247,0.125,00010011010010100011010110001001111001000010100011001100011011000010100001011101
-1246,0.140625,00010011010010110011000110001100111001000111101011001100011111100010000001001101
-914,0.140625,00000111000001110011010110101100101101000111101110001100001101000010001000100110
-913,0.154321,00000111000001110011010110101100101000000110111110001110001101000010001000100110
-806,0.154321,00000111000001110011000110101100101000000110111110001110001101000010001000100110
-805,0.24576,00001111000001100011001110101101101000000110111111001110001111000010001000100110
-678,0.24576,10001001000010100111111110101101101000000110111111001110001111000011001001101110
-677,0.25,10001000000111100111111110101001101001000010111110001110001111001011001001101011
-667,0.25,10001000000101100111111110101101101001000010101110001110001111001011000001101011
-666,0.296296,10001000000101000111111110101101101001000010101110001110011111001111000101101011
-1,0.296296,01010111100111001111011000011011000110001101010110101101111011100100001101101010
0,1,01010111100111001111010011011011001100001101010110001111111011100100001101101010
